Job,Operation,Machine,Start,Duration,End,Worker
1,1,3,5,1,6,None
1,2,1,6,3,9,None
1,3,2,19,6,25,None
1,4,4,25,7,32,None
1,5,6,32,3,35,None
1,6,5,46,6,52,None
2,1,2,8,8,16,None
2,2,3,16,5,21,None
2,3,5,24,10,34,None
2,4,6,35,10,45,None
2,5,1,45,10,55,None
2,6,4,55,4,59,None
3,1,3,0,5,5,None
3,2,4,6,4,10,None
3,3,6,15,8,23,None
3,4,1,31,9,40,None
3,5,2,40,1,41,None
3,6,5,52,7,59,None
4,1,2,3,5,8,None
4,2,1,9,5,14,None
4,3,3,21,5,26,None
4,4,4,33,3,36,None
4,5,5,38,8,46,None
4,6,6,46,9,55,None
5,1,3,6,9,15,None
5,2,2,16,3,19,None
5,3,5,19,5,24,None
5,4,6,24,4,28,None
5,5,1,28,3,31,None
5,6,4,32,1,33,None
6,1,2,0,3,3,None
6,2,4,3,3,6,None
6,3,6,6,9,15,None
6,4,1,15,10,25,None
6,5,5,34,4,38,None
6,6,3,38,1,39,None
