Job,Operation,Machine,Start,Duration,End,Worker
1,1,1,1,1,2,None
1,2,2,13,1,14,None
1,3,3,20,1,21,None
1,4,4,22,4,26,None
1,5,5,28,3,31,None
1,6,6,35,5,40,None
1,7,7,40,5,45,None
1,8,8,45,7,52,None
1,9,9,52,6,58,None
1,10,10,58,4,62,None
2,1,1,205,2,207,None
2,2,2,218,5,223,None
2,3,3,225,4,229,None
2,4,4,238,3,241,None
2,5,5,257,1,258,None
2,6,6,272,9,281,None
2,7,7,289,5,294,None
2,8,8,303,4,307,None
2,9,9,312,7,319,None
2,10,10,322,0,322,None
3,1,1,377,5,382,None
3,2,2,398,6,404,None
3,3,3,415,8,423,None
3,4,4,434,4,438,None
3,5,5,462,4,466,None
3,6,6,475,2,477,None
3,7,7,477,5,482,None
3,8,8,487,6,493,None
3,9,9,495,7,502,None
3,10,10,504,5,509,None
4,1,1,119,4,123,None
4,2,2,123,1,124,None
4,3,3,132,5,137,None
4,4,4,142,6,148,None
4,5,5,161,5,166,None
4,6,6,166,7,173,None
4,7,7,178,9,187,None
4,8,8,195,2,197,None
4,9,9,208,6,214,None
4,10,10,216,2,218,None
5,1,1,42,4,46,None
5,2,2,50,4,54,None
5,3,3,54,2,56,None
5,4,4,61,7,68,None
5,5,5,71,3,74,None
5,6,6,86,6,92,None
5,7,7,92,5,97,None
5,8,8,99,2,101,None
5,9,9,109,4,113,None
5,10,10,117,1,118,None
6,1,1,6,7,13,None
6,2,2,16,6,22,None
6,3,3,22,2,24,None
6,4,4,31,5,36,None
6,5,5,36,4,40,None
6,6,6,43,1,44,None
6,7,7,50,4,54,None
6,8,8,58,7,65,None
6,9,9,65,5,70,None
6,10,10,70,5,75,None
7,1,1,295,8,303,None
7,2,2,304,5,309,None
7,3,3,314,8,322,None
7,4,4,340,7,347,None
7,5,5,353,9,362,None
7,6,6,366,5,371,None
7,7,7,372,3,375,None
7,8,8,384,5,389,None
7,9,9,416,1,417,None
7,10,10,424,5,429,None
8,1,1,218,4,222,None
8,2,2,235,2,237,None
8,3,3,246,5,251,None
8,4,4,257,8,265,None
8,5,5,282,9,291,None
8,6,6,294,9,303,None
