Job,Operation,Machine,Start,Duration,End,Worker
1,1,1,257,1,258,None
1,2,2,262,1,263,None
1,3,3,279,1,280,None
1,4,4,286,4,290,None
1,5,5,304,3,307,None
1,6,6,328,5,333,None
1,7,7,337,5,342,None
1,8,8,342,7,349,None
1,9,9,363,6,369,None
1,10,10,378,4,382,None
2,1,1,220,2,222,None
2,2,2,230,5,235,None
2,3,3,247,4,251,None
2,4,4,254,3,257,None
2,5,5,275,1,276,None
2,6,6,289,9,298,None
2,7,7,307,5,312,None
2,8,8,316,4,320,None
2,9,9,329,7,336,None
2,10,10,352,0,352,None
3,1,1,398,5,403,None
3,2,2,421,6,427,None
3,3,3,432,8,440,None
3,4,4,443,4,447,None
3,5,5,453,4,457,None
3,6,6,480,2,482,None
3,7,7,491,5,496,None
3,8,8,496,6,502,None
3,9,9,504,7,511,None
3,10,10,515,5,520,None
4,1,1,202,4,206,None
4,2,2,207,1,208,None
4,3,3,230,5,235,None
4,4,4,240,6,246,None
4,5,5,254,5,259,None
4,6,6,271,7,278,None
4,7,7,280,9,289,None
4,8,8,294,2,296,None
4,9,9,309,6,315,None
4,10,10,334,2,336,None
5,1,1,242,4,246,None
5,2,2,250,4,254,None
5,3,3,270,2,272,None
5,4,4,277,7,284,None
5,5,5,294,3,297,None
5,6,6,312,6,318,None
5,7,7,319,5,324,None
5,8,8,331,2,333,None
5,9,9,345,4,349,None
5,10,10,366,1,367,None
6,1,1,369,7,376,None
6,2,2,385,6,391,None
6,3,3,396,2,398,None
6,4,4,398,5,403,None
6,5,5,422,4,426,None
6,6,6,439,1,440,None
6,7,7,454,4,458,None
6,8,8,462,7,469,None
6,9,9,471,5,476,None
6,10,10,488,5,493,None
7,1,1,222,8,230,None
7,2,2,235,5,240,None
7,3,3,251,8,259,None
7,4,4,259,7,266,None
7,5,5,276,9,285,None
7,6,6,298,5,303,None
7,7,7,312,3,315,None
7,8,8,320,5,325,None
7,9,9,336,1,337,None
7,10,10,352,5,357,None
8,1,1,162,4,166,None
8,2,2,166,2,168,None
8,3,3,187,5,192,None
8,4,4,197,8,205,None
8,5,5,205,9,214,None
8,6,6,215,9,224,None
8,7,7,230,4,234,None
8,8,8,252,7,259,None
8,9,9,259,5,264,None
8,10,10,277,8,285,None
9,1,1,6,2,8,None
9,2,2,8,7,15,None
9,3,3,15,4,19,None
9,4,4,19,2,21,None
9,5,5,27,5,32,None
9,6,6,32,4,36,None
9,7,7,38,5,43,None
9,8,8,43,8,51,None
9,9,9,51,4,55,None
9,10,10,55,3,58,None
10,1,1,80,6,86,None
10,2,2,88,5,93,None
10,3,3,93,1,94,None
10,4,4,95,9,104,None
10,5,5,107,4,111,None
10,6,6,118,4,122,None
10,7,7,124,7,131,None
10,8,8,144,6,150,None
10,9,9,156,5,161,None
10,10,10,161,1,162,None
11,1,1,45,5,50,None
11,2,2,51,4,55,None
11,3,3,60,7,67,None
11,4,4,67,3,70,None
11,5,5,79,9,88,None
11,6,6,88,1,89,None
11,7,7,90,4,94,None
11,8,8,99,7,106,None
11,9,9,121,3,124,None
11,10,10,126,2,128,None
12,1,1,384,2,386,None
12,2,2,402,4,406,None
12,3,3,409,9,418,None
12,4,4,418,2,420,None
12,5,5,434,4,438,None
12,6,6,452,5,457,None
12,7,7,470,2,472,None
12,8,8,478,1,479,None
12,9,9,492,4,496,None
12,10,10,498,2,500,None
13,1,1,179,4,183,None
13,2,2,188,0,188,None
13,3,3,209,1,210,None
13,4,4,222,2,224,None
13,5,5,235,2,237,None
13,6,6,248,3,251,None
13,7,7,257,1,258,None
13,8,8,273,4,277,None
13,9,9,290,2,292,None
13,10,10,312,8,320,None
14,1,1,137,1,138,None
14,2,2,143,2,145,None
14,3,3,150,5,155,None
14,4,4,158,7,165,None
14,5,5,168,8,176,None
14,6,6,189,6,195,None
14,7,7,195,2,197,None
14,8,8,206,1,207,None
14,9,9,219,4,223,None
14,10,10,223,8,231,None
15,1,1,149,6,155,None
15,2,2,155,4,159,None
15,3,3,164,5,169,None
15,4,4,177,1,178,None
15,5,5,186,2,188,None
15,6,6,202,4,206,None
15,7,7,207,5,212,None
15,8,8,224,6,230,None
15,9,9,241,2,243,None
15,10,10,249,9,258,None
16,1,1,293,4,297,None
16,2,2,298,5,303,None
16,3,3,315,3,318,None
16,4,4,335,1,336,None
16,5,5,348,8,356,None
16,6,6,359,7,366,None
16,7,7,381,0,381,None
16,8,8,392,1,393,None
16,9,9,398,4,402,None
16,10,10,402,6,408,None
17,1,1,323,7,330,None
17,2,2,335,3,338,None
17,3,3,357,1,358,None
17,4,4,363,4,367,None
17,5,5,371,7,378,None
17,6,6,397,0,397,None
17,7,7,403,4,407,None
17,8,8,425,1,426,None
17,9,9,435,5,440,None
17,10,10,440,6,446,None
18,1,1,344,5,349,None
18,2,2,359,2,361,None
18,3,3,375,4,379,None
18,4,4,389,1,390,None
18,5,5,402,2,404,None
18,6,6,422,7,429,None
18,7,7,433,5,438,None
