Job,Operation,Machine,Start,Duration,End,Worker
1,1,2,924,21,945,None
1,2,7,853,71,924,None
1,3,10,837,16,853,None
1,4,9,785,52,837,None
1,5,8,655,26,681,None
1,6,3,621,34,655,None
1,7,1,494,53,547,None
1,8,5,473,21,494,None
1,9,4,377,55,432,None
1,10,6,257,95,352,None
2,1,5,885,55,940,None
2,2,3,854,31,885,None
2,3,6,691,98,789,None
2,4,10,612,79,691,None
2,5,1,433,12,445,None
2,6,8,281,66,347,None
2,7,2,193,42,235,None
2,8,9,116,77,193,None
2,9,7,39,77,116,None
2,10,4,0,39,39,None
3,1,4,913,34,947,None
3,2,3,790,64,854,None
3,3,9,723,62,785,None
3,4,2,704,19,723,None
3,5,5,612,92,704,None
3,6,10,533,79,612,None
3,7,8,490,43,533,None
3,8,7,436,54,490,None
3,9,1,350,83,433,None
3,10,6,220,37,257,None
4,1,2,723,87,810,None
4,2,4,527,69,596,None
4,3,3,440,87,527,None
4,4,8,402,38,440,None
4,5,9,378,24,402,None
4,6,10,295,83,378,None
4,7,7,254,41,295,None
4,8,1,161,93,254,None
4,9,6,84,77,161,None
4,10,5,0,60,60,None
5,1,3,692,98,790,None
5,2,1,590,44,634,None
5,3,6,565,25,590,None
5,4,7,490,75,565,None
5,5,8,347,43,390,None
5,6,2,269,49,318,None
5,7,5,173,96,269,None
5,8,10,96,77,173,None
5,9,4,79,17,96,None
5,10,9,0,79,79,None
6,1,3,944,35,979,None
6,2,4,837,76,913,None
6,3,6,809,28,837,None
6,4,10,799,10,809,None
6,5,5,738,61,799,None
6,6,7,729,9,738,None
6,7,1,634,95,729,None
6,8,9,242,35,277,None
6,9,2,235,7,242,None
6,10,8,98,95,193,None
7,1,4,947,16,963,None
7,2,3,885,59,944,None
7,3,1,729,46,775,None
7,4,2,529,91,620,None
7,5,10,486,43,529,None
7,6,9,436,50,486,None
7,7,7,384,52,436,None
7,8,6,161,59,220,None
7,9,5,98,28,126,None
7,10,8,71,27,98,None
8,1,2,862,45,907,None
8,2,1,775,87,862,None
8,3,4,724,41,765,None
8,4,5,704,20,724,None
8,5,7,565,54,619,None
8,6,10,378,43,421,None
8,7,9,361,14,375,None
8,8,6,352,9,361,None
8,9,3,71,39,110,None
8,10,8,0,71,71,None
9,1,5,799,33,832,None
9,2,3,655,37,692,None
9,3,9,507,66,573,None
9,4,6,474,33,507,None
9,5,4,448,26,474,None
9,6,8,440,8,448,None
9,7,2,384,28,412,None
9,8,7,295,89,384,None
9,9,10,173,42,215,None
9,10,1,0,78,78,None
10,1,9,837,69,906,None
10,2,10,691,81,772,None
10,3,3,527,94,621,None
10,4,5,377,96,473,None
10,5,4,350,27,377,None
10,6,1,281,69,350,None
10,7,8,236,45,281,None
10,8,7,158,78,236,None
10,9,2,84,74,158,None
10,10,6,0,84,84,None
