Job,Operation,Machine,Start,Duration,End,Worker
1,1,1,10,11,21,None
1,2,8,82,17,99,None
1,3,8,99,14,113,None
1,4,1,113,10,123,None
1,5,2,123,16,139,None
1,6,9,139,6,145,None
1,7,7,155,9,164,None
1,8,1,165,7,172,None
1,9,9,172,11,183,None
1,10,4,280,16,296,None
1,11,2,310,5,315,None
1,12,4,315,6,321,None
2,1,8,0,17,17,None
2,2,5,17,6,23,None
2,3,2,23,10,33,None
2,4,5,33,9,42,None
2,5,3,54,11,65,None
2,6,1,65,8,73,None
2,7,7,73,5,78,None
2,8,1,93,7,100,None
2,9,7,100,9,109,None
2,10,1,129,10,139,None
2,11,7,170,17,187,None
2,12,4,257,16,273,None
2,13,9,275,17,292,None
3,1,7,0,5,5,None
3,2,5,8,9,17,None
3,3,10,36,18,54,None
3,4,2,69,10,79,None
3,5,7,79,9,88,None
3,6,4,150,16,166,None
3,7,1,195,7,202,None
3,8,1,202,10,212,None
3,9,5,212,6,218,None
3,10,3,268,11,279,None
3,11,3,294,14,308,None
4,1,6,0,12,12,None
4,2,1,40,7,47,None
4,3,4,47,11,58,None
4,4,8,169,14,183,None
4,5,4,185,16,201,None
4,6,8,201,17,218,None
4,7,4,218,7,225,None
4,8,5,225,5,230,None
4,9,3,242,14,256,None
4,10,7,293,9,302,None
4,11,1,302,10,312,None
5,1,8,51,17,68,None
5,2,4,68,16,84,None
5,3,5,84,9,93,None
5,4,5,93,5,98,None
5,5,3,121,11,132,None
5,6,10,132,18,150,None
5,7,7,150,5,155,None
5,8,8,183,14,197,None
5,9,5,197,6,203,None
5,10,2,205,5,210,None
5,11,9,211,9,220,None
5,12,5,230,9,239,None
5,13,10,240,15,255,None
5,14,1,286,7,293,None
6,1,7,5,13,18,None
6,2,10,18,18,36,None
6,3,1,83,10,93,None
6,4,3,93,14,107,None
6,5,5,107,9,116,None
6,6,7,116,9,125,None
6,7,8,235,17,252,None
6,8,8,269,14,283,None
6,9,2,283,5,288,None
6,10,7,288,5,293,None
6,11,9,293,15,308,None
7,1,8,68,14,82,None
7,2,8,144,17,161,None
7,3,8,161,8,169,None
7,4,4,169,16,185,None
7,5,1,185,10,195,None
7,6,2,195,5,200,None
