Job,Operation,Machine,Start,Duration,End,Worker
1,1,6,62,3,65,None
1,2,1,60,2,62,None
1,3,9,51,1,52,None
1,4,1,50,1,51,None
1,5,5,42,8,50,None
1,6,2,36,5,41,None
1,7,6,34,2,36,None
1,8,9,32,1,33,None
1,9,1,30,2,32,None
1,10,5,24,6,30,None
1,11,7,20,2,22,None
1,12,2,7,1,8,None
1,13,10,4,2,6,None
1,14,9,1,3,4,None
1,15,1,0,1,1,None
2,1,2,56,5,61,None
2,2,9,55,1,56,None
2,3,6,53,2,55,None
2,4,2,52,1,53,None
2,5,4,44,8,52,None
2,6,10,38,6,44,None
2,7,10,36,2,38,None
2,8,5,30,6,36,None
2,9,3,23,7,30,None
2,10,3,15,8,23,None
2,11,1,13,1,14,None
2,12,1,11,2,13,None
2,13,1,7,1,8,None
2,14,7,5,2,7,None
2,15,9,4,1,5,None
3,1,1,63,1,64,None
3,2,5,57,6,63,None
3,3,1,55,2,57,None
3,4,7,53,2,55,None
3,5,2,46,1,47,None
3,6,1,45,1,46,None
3,7,9,36,7,43,None
3,8,9,33,3,36,None
3,9,9,22,1,23,None
3,10,6,18,3,21,None
3,11,2,13,5,18,None
3,12,10,10,2,12,None
3,13,9,9,1,10,None
3,14,1,8,1,9,None
3,15,3,0,8,8,None
4,1,6,58,2,60,None
4,2,9,54,1,55,None
4,3,1,51,3,54,None
4,4,2,47,1,48,None
4,5,7,45,2,47,None
4,6,1,41,2,43,None
4,7,7,36,5,41,None
4,8,1,34,2,36,None
4,9,7,29,5,34,None
4,10,1,18,1,19,None
4,11,6,15,3,18,None
4,12,1,14,1,15,None
4,13,9,12,1,13,None
4,14,5,6,6,12,None
4,15,10,0,2,2,None
5,1,10,51,2,53,None
5,2,8,49,2,51,None
5,3,1,48,1,49,None
5,4,1,46,2,48,None
5,5,3,35,8,43,None
5,6,2,34,1,35,None
5,7,6,32,2,34,None
5,8,9,29,3,32,None
5,9,7,27,2,29,None
5,10,1,25,2,27,None
5,11,9,24,1,25,None
5,12,5,18,6,24,None
5,13,9,10,1,11,None
5,14,8,2,8,10,None
5,15,7,0,2,2,None
6,1,7,60,5,65,None
6,2,1,57,3,60,None
6,3,5,50,6,56,None
6,4,1,49,1,50,None
6,5,9,48,1,49,None
6,6,7,43,2,45,None
6,7,1,38,2,40,None
6,8,2,28,1,29,None
6,9,10,24,4,28,None
6,10,7,22,2,24,None
6,11,1,15,1,16,None
6,12,3,8,7,15,None
6,13,1,5,2,7,None
6,14,1,4,1,5,None
6,15,10,2,2,4,None
7,1,1,62,1,63,None
7,2,10,60,2,62,None
7,3,7,55,5,60,None
7,4,8,36,8,44,None
7,5,8,34,2,36,None
7,6,1,32,2,34,None
7,7,2,29,1,30,None
7,8,9,25,3,28,None
7,9,9,23,1,24,None
7,10,1,22,1,23,None
7,11,1,20,2,22,None
7,12,7,18,2,20,None
7,13,5,12,6,18,None
7,14,7,7,2,9,None
7,15,9,0,1,1,None
8,1,9,64,1,65,None
8,2,9,61,3,64,None
8,3,3,53,8,61,None
8,4,1,40,1,41,None
8,5,6,38,2,40,None
8,6,4,32,6,38,None
8,7,10,30,2,32,None
8,8,1,29,1,30,None
8,9,1,27,2,29,None
8,10,7,24,2,26,None
8,11,2,19,5,24,None
8,12,4,11,8,19,None
8,13,1,9,2,11,None
8,14,2,6,1,7,None
8,15,5,0,6,6,None
9,1,9,56,5,61,None
9,2,1,54,1,55,None
9,3,3,45,8,53,None
9,4,9,44,1,45,None
9,5,2,43,1,44,None
9,6,7,41,2,43,None
9,7,1,36,2,38,None
9,8,10,33,2,35,None
9,9,8,25,8,33,None
9,10,1,23,2,25,None
9,11,9,21,1,22,None
9,12,9,18,3,21,None
9,13,7,9,9,18,None
9,14,1,3,1,4,None
9,15,6,0,2,2,None
10,1,8,58,2,60,None
10,2,6,55,3,58,None
10,3,10,53,2,55,None
10,4,7,48,5,53,None
10,5,9,45,3,48,None
10,6,1,43,2,45,None
10,7,5,36,6,42,None
10,8,1,16,1,17,None
10,9,9,14,1,15,None
10,10,9,13,1,14,None
10,11,2,8,5,13,None
10,12,6,6,2,8,None
10,13,2,5,1,6,None
10,14,7,3,2,5,None
10,15,1,1,2,3,None
