Job,Operation,Machine,Start,Duration,End,Worker
1,1,6,58,3,61,None
1,2,9,51,7,58,None
1,3,10,47,4,51,None
1,4,8,44,2,46,None
1,5,7,39,5,44,None
1,6,2,34,5,39,None
1,7,1,33,1,34,None
1,8,9,32,1,33,None
1,9,1,30,2,32,None
1,10,5,24,6,30,None
1,11,7,20,2,22,None
1,12,2,7,1,8,None
1,13,10,5,2,7,None
1,14,9,2,3,5,None
1,15,1,1,1,2,None
2,1,2,64,5,69,None
2,2,2,56,7,63,None
2,3,6,54,2,56,None
2,4,4,52,2,54,None
2,5,7,50,2,52,None
2,6,1,48,2,50,None
2,7,10,45,2,47,None
2,8,5,39,6,45,None
2,9,9,36,3,39,None
2,10,3,24,8,32,None
2,11,1,12,1,13,None
2,12,1,10,2,12,None
2,13,1,5,1,6,None
2,14,6,2,3,5,None
2,15,9,1,1,2,None
3,1,8,65,2,67,None
3,2,5,59,6,65,None
3,3,10,51,6,57,None
3,4,7,44,2,46,None
3,5,2,42,1,43,None
3,6,1,41,1,42,None
3,7,1,39,2,41,None
3,8,9,33,3,36,None
3,9,9,22,1,23,None
3,10,6,16,3,19,None
3,11,1,13,3,16,None
3,12,10,9,2,11,None
3,13,9,8,1,9,None
3,14,1,7,1,8,None
3,15,7,2,5,7,None
4,1,1,69,1,70,None
4,2,9,67,1,68,None
4,3,1,64,3,67,None
4,4,2,63,1,64,None
4,5,4,55,8,63,None
4,6,1,53,2,55,None
4,7,5,45,8,53,None
4,8,1,34,2,36,None
4,9,9,29,3,32,None
4,10,1,28,1,29,None
4,11,7,26,2,28,None
4,12,1,25,1,26,None
4,13,9,24,1,25,None
4,14,5,18,6,24,None
4,15,10,2,2,4,None
5,1,10,59,2,61,None
5,2,1,58,1,59,None
5,3,1,57,1,58,None
5,4,1,55,2,57,None
5,5,3,40,8,48,None
5,6,2,39,1,40,None
5,7,1,38,1,39,None
5,8,7,33,5,38,None
5,9,6,19,3,22,None
5,10,1,16,2,18,None
5,11,9,12,1,13,None
5,12,5,6,6,12,None
5,13,9,5,1,6,None
5,14,1,2,3,5,None
5,15,7,0,2,2,None
6,1,7,62,5,67,None
6,2,1,59,3,62,None
6,3,5,53,6,59,None
6,4,1,51,1,52,None
6,5,9,50,1,51,None
6,6,7,48,2,50,None
6,7,1,46,2,48,None
6,8,4,33,2,35,None
6,9,10,29,4,33,None
6,10,6,26,3,29,None
6,11,8,24,2,26,None
6,12,3,17,7,24,None
6,13,10,11,6,17,None
6,14,1,6,1,7,None
6,15,10,0,2,2,None
7,1,1,68,1,69,None
7,2,10,66,2,68,None
7,3,3,58,8,66,None
7,4,2,49,5,54,None
7,5,8,46,2,48,None
7,6,1,44,2,46,None
7,7,2,33,1,34,None
7,8,7,28,5,33,None
7,9,9,27,1,28,None
7,10,1,24,1,25,None
7,11,1,20,2,22,None
7,12,7,18,2,20,None
7,13,5,12,6,18,None
7,14,7,7,2,9,None
7,15,9,0,1,1,None
8,1,9,61,1,62,None
8,2,9,58,3,61,None
8,3,3,50,8,58,None
8,4,8,48,2,50,None
8,5,6,46,2,48,None
8,6,9,45,1,46,None
8,7,10,43,2,45,None
8,8,9,39,4,43,None
8,9,1,36,2,38,None
8,10,6,30,3,33,None
8,11,2,25,5,30,None
8,12,7,23,2,25,None
8,13,10,17,6,23,None
8,14,2,6,1,7,None
8,15,5,0,6,6,None
9,1,6,63,3,66,None
9,2,1,62,1,63,None
9,3,7,57,5,62,None
9,4,9,49,1,50,None
9,5,2,48,1,49,None
9,6,7,46,2,48,None
9,7,1,42,2,44,None
9,8,10,34,2,36,None
9,9,8,26,8,34,None
9,10,1,22,2,24,None
9,11,9,21,1,22,None
9,12,9,18,3,21,None
9,13,7,9,9,18,None
9,14,8,1,2,3,None
9,15,1,0,1,1,None
10,1,1,67,1,68,None
10,2,9,62,5,67,None
10,3,10,57,2,59,None
10,4,7,52,5,57,None
10,5,9,46,3,49,None
10,6,10,36,6,42,None
10,7,5,30,6,36,None
10,8,1,27,1,28,None
10,9,9,26,1,27,None
10,10,9,25,1,26,None
10,11,2,20,5,25,None
10,12,1,19,1,20,None
10,13,2,18,1,19,None
10,14,4,10,8,18,None
10,15,1,8,2,10,None
