Job,Operation,Machine,Start,Duration,End,Worker
1,1,4,424,5,429,None
1,2,7,415,7,422,None
1,3,3,379,19,398,None
1,4,7,300,14,314,None
1,5,4,295,5,300,None
1,6,1,285,10,295,None
1,7,10,207,18,225,None
1,8,7,75,10,85,None
1,9,8,50,9,59,None
1,10,3,19,5,24,None
2,1,2,408,5,413,None
2,2,4,403,5,408,None
2,3,3,398,5,403,None
2,4,1,388,10,398,None
2,5,10,269,19,288,None
2,6,4,250,19,269,None
2,7,7,203,14,217,None
2,8,5,194,9,203,None
2,9,9,171,5,176,None
2,10,1,152,19,171,None
2,11,7,65,10,75,None
2,12,1,49,16,65,None
3,1,9,464,5,469,None
3,2,1,445,19,464,None
3,3,1,408,10,418,None
3,4,3,322,19,341,None
3,5,4,279,5,284,None
3,6,4,269,5,274,None
3,7,3,241,5,246,None
3,8,10,197,10,207,None
3,9,5,178,9,187,None
3,10,1,171,7,178,None
3,11,7,152,10,162,None
3,12,1,142,10,152,None
3,13,10,93,19,112,None
3,14,10,19,18,37,None
4,1,10,434,10,444,None
4,2,5,386,7,393,None
4,3,7,372,14,386,None
4,4,1,362,10,372,None
4,5,10,225,18,243,None
4,6,7,128,13,141,None
4,7,5,121,7,128,None
4,8,8,112,9,121,None
4,9,9,35,11,46,None
4,10,5,0,9,9,None
5,1,5,442,9,451,None
5,2,9,424,5,429,None
5,3,4,419,5,424,None
5,4,3,408,11,419,None
5,5,1,398,10,408,None
5,6,9,309,11,320,None
5,7,1,302,7,309,None
5,8,7,85,14,99,None
5,9,4,65,5,70,None
5,10,3,50,15,65,None
5,11,8,32,18,50,None
5,12,10,0,19,19,None
6,1,7,452,13,465,None
6,2,3,360,19,379,None
6,3,5,313,9,322,None
6,4,10,288,19,307,None
6,5,3,246,5,251,None
6,6,4,207,5,212,None
6,7,8,193,14,207,None
6,8,4,130,5,135,None
6,9,10,112,18,130,None
6,10,1,26,7,33,None
7,1,1,513,10,523,None
7,2,10,445,18,463,None
7,3,1,438,7,445,None
7,4,5,297,9,306,None
7,5,8,278,14,292,None
7,6,7,250,10,260,None
7,7,4,231,19,250,None
7,8,5,187,7,194,None
7,9,8,161,18,179,None
7,10,10,142,19,161,None
7,11,1,123,19,142,None
7,12,1,113,10,123,None
8,1,1,503,10,513,None
8,2,7,438,14,452,None
8,3,1,428,10,438,None
8,4,3,256,15,271,None
8,5,9,231,5,236,None
8,6,4,226,5,231,None
8,7,3,207,19,226,None
8,8,1,188,19,207,None
8,9,4,83,5,88,None
8,10,5,74,9,83,None
8,11,10,55,19,74,None
9,1,7,507,10,517,None
9,2,8,493,14,507,None
9,3,1,474,19,493,None
9,4,10,313,19,332,None
9,5,5,306,7,313,None
9,6,2,287,5,292,None
9,7,4,274,5,279,None
9,8,5,246,7,253,None
9,9,1,230,16,246,None
9,10,1,223,7,230,None
9,11,9,117,11,128,None
9,12,3,98,19,117,None
9,13,1,65,10,75,None
9,14,10,37,18,55,None
10,1,10,463,19,482,None
10,2,5,409,7,416,None
10,3,8,391,18,409,None
10,4,8,334,9,343,None
10,5,1,326,7,333,None
10,6,1,316,10,326,None
10,7,9,241,5,246,None
10,8,3,226,15,241,None
10,9,10,179,18,197,None
10,10,3,117,19,136,None
10,11,1,75,19,94,None
11,1,9,474,5,479,None
11,2,1,464,10,474,None
11,3,8,343,18,361,None
11,4,4,307,19,326,None
11,5,7,287,10,297,None
11,6,3,251,5,256,None
11,7,8,237,9,246,None
11,8,8,140,14,154,None
11,9,10,130,10,140,None
11,10,9,19,11,30,None
11,11,3,0,19,19,None
12,1,10,482,19,501,None
12,2,8,409,9,418,None
12,3,7,388,7,395,None
12,4,1,372,16,388,None
12,5,7,217,14,231,None
12,6,4,193,5,198,None
12,7,4,188,5,193,None
12,8,1,178,10,188,None
12,9,8,59,18,77,None
12,10,9,5,5,10,None
13,1,5,435,7,442,None
13,2,10,405,19,424,None
13,3,7,395,10,405,None
13,4,4,362,19,381,None
13,5,1,343,19,362,None
13,6,8,260,18,278,None
13,7,8,246,14,260,None
13,8,8,207,9,216,None
13,9,10,161,18,179,None
13,10,9,30,5,35,None
13,11,2,5,5,10,None
14,1,1,493,10,503,None
14,2,5,428,7,435,None
14,3,1,418,10,428,None
14,4,9,320,11,331,None
14,5,7,273,14,287,None
14,6,7,237,13,250,None
14,7,8,223,14,237,None
14,8,1,207,16,223,None
14,9,3,24,5,29,None
14,10,9,10,5,15,None
14,11,2,0,5,5,None
15,1,9,429,5,434,None
15,2,7,422,7,429,None
15,3,7,342,14,356,None
15,4,10,332,10,342,None
15,5,7,322,10,332,None
15,6,3,307,15,322,None
15,7,4,302,5,307,None
15,8,1,295,7,302,None
15,9,8,121,9,130,None
15,10,1,94,19,113,None
15,11,8,0,18,18,None
16,1,2,391,5,396,None
16,2,8,372,19,391,None
16,3,10,362,10,372,None
16,4,9,331,11,342,None
16,5,8,297,18,315,None
16,6,5,290,7,297,None
16,7,9,285,5,290,None
16,8,1,275,10,285,None
16,9,1,246,19,265,None
16,10,3,32,15,47,None
16,11,8,18,14,32,None
17,1,10,424,10,434,None
17,2,9,371,5,376,None
17,3,5,362,9,371,None
17,4,10,343,19,362,None
17,5,1,333,10,343,None
17,6,3,287,5,292,None
17,7,2,282,5,287,None
17,8,5,275,7,282,None
17,9,1,265,10,275,None
17,10,8,77,14,91,None
17,11,7,49,13,62,None
17,12,1,33,16,49,None
17,13,7,0,14,14,None
18,1,3,419,15,434,None
18,2,2,396,5,401,None
18,3,10,372,19,391,None
18,4,3,341,19,360,None
18,5,8,316,18,334,None
18,6,1,309,7,316,None
18,7,5,45,9,54,None
18,8,7,31,14,45,None
18,9,4,26,5,31,None
18,10,1,16,10,26,None
18,11,9,0,5,5,None
19,1,7,405,10,415,None
19,2,2,370,5,375,None
19,3,8,361,9,370,None
19,4,9,290,11,301,None
19,5,4,284,5,289,None
19,6,10,243,18,261,None
19,7,4,112,5,117,None
19,8,8,98,14,112,None
19,9,3,93,5,98,None
19,10,10,74,19,93,None
20,1,10,501,18,519,None
20,2,10,391,10,401,None
20,3,7,356,14,370,None
20,4,9,273,11,284,None
20,5,7,260,13,273,None
