Job,Operation,Machine,Start,Duration,End,Worker
1,1,1,877,59,936,None
1,2,2,961,11,972,None
1,3,3,1053,4,1057,None
1,4,4,1202,79,1281,None
1,5,5,1281,94,1375,None
1,6,6,1375,31,1406,None
1,7,7,1439,74,1513,None
1,8,8,1513,82,1595,None
1,9,9,1595,53,1648,None
1,10,10,1668,51,1719,None
1,11,11,1726,19,1745,None
1,12,12,1766,31,1797,None
1,13,13,1816,46,1862,None
1,14,14,1878,47,1925,None
1,15,15,1960,10,1970,None
2,1,1,5,72,77,None
2,2,2,77,54,131,None
2,3,3,145,36,181,None
2,4,4,182,3,185,None
2,5,5,203,59,262,None
2,6,6,262,23,285,None
2,7,7,296,40,336,None
2,8,8,336,59,395,None
2,9,9,395,89,484,None
2,10,10,484,37,521,None
2,11,11,558,85,643,None
2,12,12,643,67,710,None
2,13,13,710,39,749,None
2,14,14,749,65,814,None
2,15,15,814,60,874,None
3,1,1,469,92,561,None
3,2,2,606,26,632,None
3,3,3,691,15,706,None
3,4,4,706,81,787,None
3,5,5,787,86,873,None
3,6,6,896,56,952,None
3,7,7,952,92,1044,None
3,8,8,1044,47,1091,None
3,9,9,1096,93,1189,None
3,10,10,1201,21,1222,None
3,11,11,1247,40,1287,None
3,12,12,1287,77,1364,None
3,13,13,1364,84,1448,None
3,14,14,1479,10,1489,None
3,15,15,1544,91,1635,None
4,1,1,165,49,214,None
4,2,2,235,27,262,None
4,3,3,274,99,373,None
4,4,4,373,64,437,None
4,5,5,437,30,467,None
4,6,6,467,51,518,None
4,7,7,518,26,544,None
4,8,8,544,89,633,None
4,9,9,680,40,720,None
4,10,10,727,64,791,None
4,11,11,791,60,851,None
4,12,12,916,67,983,None
4,13,13,985,67,1052,None
4,14,14,1052,100,1152,None
4,15,15,1152,3,1155,None
5,1,1,77,42,119,None
5,2,2,131,12,143,None
5,3,3,181,55,236,None
5,4,4,236,62,298,None
5,5,5,298,37,335,None
5,6,6,335,24,359,None
5,7,7,359,24,383,None
5,8,8,395,42,437,None
5,9,9,484,41,525,None
5,10,10,525,88,613,None
5,11,11,643,14,657,None
5,12,12,710,33,743,None
5,13,13,749,85,834,None
5,14,14,834,4,838,None
5,15,15,874,20,894,None
6,1,1,936,21,957,None
6,2,2,972,61,1033,None
6,3,3,1057,52,1109,None
6,4,4,1281,49,1330,None
6,5,5,1375,44,1419,None
6,6,6,1419,98,1517,None
6,7,7,1517,26,1543,None
6,8,8,1595,68,1663,None
6,9,9,1663,61,1724,None
6,10,10,1724,25,1749,None
6,11,11,1749,6,1755,None
6,12,12,1797,46,1843,None
6,13,13,1862,75,1937,None
6,14,14,1937,37,1974,None
6,15,15,1974,5,1979,None
7,1,1,336,80,416,None
7,2,2,416,99,515,None
7,3,3,523,88,611,None
7,4,4,613,83,696,None
7,5,5,696,11,707,None
7,6,6,714,93,807,None
7,7,7,812,47,859,None
7,8,8,859,80,939,None
7,9,9,939,100,1039,None
7,10,10,1039,87,1126,None
7,11,11,1126,84,1210,None
7,12,12,1210,17,1227,None
7,13,13,1255,43,1298,None
7,14,14,1298,93,1391,None
7,15,15,1391,58,1449,None
8,1,1,214,4,218,None
8,2,2,262,54,316,None
8,3,3,373,43,416,None
8,4,4,437,63,500,None
8,5,5,500,44,544,None
8,6,6,544,78,622,None
8,7,7,622,44,666,None
8,8,8,666,39,705,None
8,9,9,720,76,796,None
8,10,10,796,99,895,None
8,11,11,895,29,924,None
8,12,12,983,38,1021,None
8,13,13,1052,14,1066,None
8,14,14,1152,75,1227,None
8,15,15,1227,25,1252,None
9,1,1,218,46,264,None
9,2,2,316,23,339,None
9,3,3,416,54,470,None
9,4,4,500,77,577,None
9,5,5,577,60,637,None
9,6,6,637,53,690,None
9,7,7,690,42,732,None
9,8,8,732,72,804,None
9,9,9,804,90,894,None
9,10,10,895,11,906,None
9,11,11,924,22,946,None
9,12,12,1021,68,1089,None
9,13,13,1089,94,1183,None
9,14,14,1227,24,1251,None
9,15,15,1252,14,1266,None
10,1,1,854,23,877,None
10,2,2,877,84,961,None
10,3,3,961,92,1053,None
10,4,4,1108,94,1202,None
10,5,5,1202,8,1210,None
10,6,6,1270,10,1280,None
10,7,7,1362,77,1439,None
10,8,8,1439,58,1497,None
10,9,9,1497,64,1561,None
10,10,10,1573,95,1668,None
10,11,11,1671,55,1726,None
10,12,12,1751,15,1766,None
10,13,13,1797,19,1816,None
10,14,14,1816,62,1878,None
10,15,15,1893,67,1960,None
11,1,1,416,53,469,None
11,2,2,515,91,606,None
11,3,3,611,80,691,None
11,4,4,696,8,704,None
11,5,5,707,41,748,None
11,6,6,807,89,896,None
11,7,7,896,3,899,None
11,8,8,939,87,1026,None
11,9,9,1039,57,1096,None
11,10,10,1126,75,1201,None
11,11,11,1210,37,1247,None
11,12,12,1247,8,1255,None
11,13,13,1298,23,1321,None
11,14,14,1391,88,1479,None
11,15,15,1479,65,1544,None
12,1,1,264,72,336,None
12,2,2,339,17,356,None
12,3,3,470,53,523,None
12,4,4,577,36,613,None
12,5,5,637,9,646,None
12,6,6,690,24,714,None
12,7,7,732,80,812,None
12,8,8,812,9,821,None
12,9,9,894,28,922,None
12,10,10,922,60,982,None
12,11,11,982,94,1076,None
12,12,12,1089,99,1188,None
12,13,13,1188,67,1255,None
12,14,14,1255,10,1265,None
12,15,15,1266,44,1310,None
13,1,1,0,5,5,None
13,2,2,5,44,49,None
13,3,3,49,96,145,None
13,4,4,145,37,182,None
13,5,5,182,21,203,None
13,6,6,203,44,247,None
13,7,7,247,49,296,None
13,8,8,296,13,309,None
13,9,9,309,86,395,None
13,10,10,395,74,469,None
13,11,11,469,89,558,None
13,12,12,558,3,561,None
13,13,13,561,82,643,None
13,14,14,643,85,728,None
13,15,15,728,61,789,None
14,1,1,774,80,854,None
14,2,2,854,19,873,None
14,3,3,880,73,953,None
14,4,4,1013,95,1108,None
14,5,5,1110,78,1188,None
14,6,6,1192,78,1270,None
14,7,7,1331,31,1362,None
14,8,8,1362,13,1375,None
14,9,9,1375,50,1425,None
14,10,10,1480,93,1573,None
14,11,11,1573,98,1671,None
14,12,12,1671,80,1751,None
14,13,13,1751,46,1797,None
14,14,14,1804,9,1813,None
14,15,15,1856,37,1893,None
15,1,1,767,7,774,None
15,2,2,774,16,790,None
15,3,3,834,46,880,None
15,4,4,931,82,1013,None
15,5,5,1013,97,1110,None
15,6,6,1110,82,1192,None
15,7,7,1290,41,1331,None
15,8,8,1331,21,1352,None
15,9,9,1352,11,1363,None
15,10,10,1430,50,1480,None
15,11,11,1515,5,1520,None
15,12,12,1541,28,1569,None
15,13,13,1621,95,1716,None
