Job,Operation,Machine,Start,Duration,End,Worker
1,1,1,24,5,29,None
1,2,5,29,3,32,None
1,3,6,32,2,34,None
1,4,1,34,1,35,None
1,5,3,35,1,36,None
1,6,4,39,3,42,None
2,1,2,0,6,6,None
2,2,3,10,1,11,None
2,3,1,11,2,13,None
2,4,4,13,6,19,None
2,5,1,40,1,41,None
3,1,2,12,6,18,None
3,2,6,28,2,30,None
3,3,1,30,1,31,None
3,4,3,31,4,35,None
3,5,1,41,1,42,None
4,1,1,17,1,18,None
4,2,2,18,6,24,None
4,3,3,36,1,37,None
4,4,5,37,3,40,None
4,5,6,40,2,42,None
5,1,5,2,3,5,None
5,2,1,5,1,6,None
5,3,2,6,6,12,None
5,4,3,27,4,31,None
5,5,4,31,6,37,None
5,6,3,37,4,41,None
6,1,6,5,2,7,None
6,2,1,7,2,9,None
6,3,6,12,6,18,None
6,4,2,24,6,30,None
6,5,1,36,1,37,None
6,6,4,37,2,39,None
7,1,6,7,1,8,None
7,2,4,8,2,10,None
7,3,6,34,6,40,None
7,4,5,40,1,41,None
7,5,3,41,1,42,None
8,1,6,10,2,12,None
8,2,3,17,4,21,None
8,3,1,29,1,30,None
8,4,2,30,6,36,None
8,5,2,36,6,42,None
9,1,6,8,1,9,None
9,2,1,9,1,10,None
9,3,4,10,3,13,None
9,4,1,19,2,21,None
9,5,3,21,4,25,None
9,6,4,25,6,31,None
10,1,6,3,2,5,None
10,2,3,11,4,15,None
10,3,5,15,3,18,None
10,4,6,18,1,19,None
10,5,4,19,6,25,None
10,6,1,37,3,40,None
