Job,Operation,Machine,Start,Duration,End,Worker
1,1,1,57,6,63,None
1,2,7,48,9,57,None
1,3,3,47,1,48,None
1,4,4,45,2,47,None
1,5,8,36,9,45,None
1,6,2,8,3,11,None
1,7,5,1,5,6,None
1,8,6,0,1,1,None
2,1,6,52,1,53,None
2,2,6,51,1,52,None
2,3,1,45,6,51,None
2,4,3,31,1,32,None
2,5,3,15,2,17,None
2,6,6,13,2,15,None
2,7,7,11,2,13,None
3,1,6,37,1,38,None
3,2,2,34,3,37,None
3,3,7,33,1,34,None
3,4,4,31,2,33,None
3,5,3,24,7,31,None
3,6,3,9,1,10,None
4,1,7,30,2,32,None
4,2,1,24,6,30,None
4,3,7,15,9,24,None
4,4,3,12,1,13,None
4,5,4,7,5,12,None
5,1,7,66,2,68,None
5,2,7,57,9,66,None
5,3,3,55,1,56,None
5,4,8,46,9,55,None
5,5,3,39,7,46,None
5,6,2,5,3,8,None
5,7,4,0,5,5,None
6,1,6,62,2,64,None
6,2,3,56,1,57,None
6,3,7,47,1,48,None
6,4,6,43,1,44,None
6,5,4,38,5,43,None
6,6,1,30,8,38,None
6,7,3,17,7,24,None
6,8,6,11,1,12,None
6,9,7,2,9,11,None
7,1,6,55,7,62,None
7,2,3,48,7,55,None
7,3,6,17,1,18,None
7,4,6,9,2,11,None
7,5,6,1,7,8,None
8,1,5,33,7,40,None
8,2,5,28,5,33,None
8,3,2,25,3,28,None
8,4,6,18,2,20,None
8,5,6,16,1,17,None
8,6,1,6,6,12,None
9,1,1,63,6,69,None
9,2,7,38,9,47,None
9,3,4,27,4,31,None
9,4,8,18,9,27,None
9,5,4,16,2,18,None
9,6,6,15,1,16,None
9,7,7,13,2,15,None
9,8,3,2,7,9,None
9,9,3,0,2,2,None
10,1,5,57,5,62,None
10,2,1,51,6,57,None
10,3,7,24,2,26,None
10,4,5,11,7,18,None
10,5,1,0,6,6,None
11,1,8,55,9,64,None
11,2,1,18,6,24,None
11,3,2,14,3,17,None
11,4,4,12,2,14,None
12,1,4,52,2,54,None
12,2,6,45,1,46,None
12,3,1,39,6,45,None
12,4,3,32,7,39,None
12,5,8,2,9,11,None
12,6,7,0,2,2,None
13,1,6,20,2,22,None
13,2,3,13,1,14,None
13,3,6,12,1,13,None
13,4,5,6,5,11,None
14,1,5,18,5,23,None
14,2,6,8,1,9,None
14,3,4,5,2,7,None
15,1,4,47,5,52,None
15,2,7,36,2,38,None
15,3,8,27,9,36,None
15,4,2,22,3,25,None
15,5,4,18,4,22,None
15,6,1,12,6,18,None
