Job,Operation,Machine,Start,Duration,End,Worker
1,1,7,59,2,61,None
1,2,1,56,2,58,None
1,3,9,50,1,51,None
1,4,1,49,1,50,None
1,5,7,44,5,49,None
1,6,2,38,5,43,None
1,7,1,37,1,38,None
1,8,9,36,1,37,None
1,9,1,33,2,35,None
1,10,5,24,6,30,None
1,11,4,10,8,18,None
1,12,2,9,1,10,None
1,13,10,7,2,9,None
1,14,9,4,3,7,None
1,15,1,3,1,4,None
2,1,1,58,3,61,None
2,2,9,55,1,56,None
2,3,6,53,2,55,None
2,4,2,52,1,53,None
2,5,7,49,2,51,None
2,6,10,39,6,45,None
2,7,10,37,2,39,None
2,8,5,31,6,37,None
2,9,9,28,3,31,None
2,10,7,20,5,25,None
2,11,1,16,1,17,None
2,12,1,11,2,13,None
2,13,1,7,1,8,None
2,14,6,1,3,4,None
2,15,9,0,1,1,None
3,1,1,63,1,64,None
3,2,5,57,6,63,None
3,3,1,54,2,56,None
3,4,7,52,2,54,None
3,5,2,51,1,52,None
3,6,1,50,1,51,None
3,7,9,37,7,44,None
3,8,9,31,3,34,None
3,9,9,22,1,23,None
3,10,6,18,3,21,None
3,11,2,13,5,18,None
3,12,10,11,2,13,None
3,13,9,10,1,11,None
3,14,1,8,1,9,None
3,15,3,0,8,8,None
4,1,6,62,2,64,None
4,2,9,60,1,61,None
4,3,2,53,5,58,None
4,4,4,48,2,50,None
4,5,4,40,8,48,None
4,6,1,38,2,40,None
4,7,3,29,8,37,None
4,8,1,21,2,23,None
4,9,9,18,3,21,None
4,10,1,17,1,18,None
4,11,6,14,3,17,None
4,12,1,13,1,14,None
4,13,9,12,1,13,None
4,14,5,6,6,12,None
4,15,10,2,2,4,None
5,1,10,51,2,53,None
5,2,8,49,2,51,None
5,3,1,48,1,49,None
5,4,1,46,2,48,None
5,5,7,37,5,42,None
5,6,2,36,1,37,None
5,7,1,35,1,36,None
5,8,7,29,5,34,None
5,9,6,25,3,28,None
5,10,1,23,2,25,None
5,11,10,18,4,22,None
5,12,5,12,6,18,None
5,13,9,11,1,12,None
5,14,8,3,8,11,None
5,15,7,0,2,2,None
6,1,3,55,8,63,None
6,2,1,51,3,54,None
6,3,5,43,6,49,None
6,4,6,35,2,37,None
6,5,9,34,1,35,None
6,6,7,27,2,29,None
6,7,1,25,2,27,None
6,8,2,18,1,19,None
6,9,9,14,1,15,None
6,10,6,11,3,14,None
6,11,1,10,1,11,None
6,12,9,7,3,10,None
6,13,1,5,2,7,None
6,14,1,4,1,5,None
6,15,10,0,2,2,None
7,1,1,61,1,62,None
7,2,10,59,2,61,None
7,3,7,54,5,59,None
7,4,2,46,5,51,None
7,5,8,44,2,46,None
7,6,1,42,2,44,None
7,7,2,29,1,30,None
7,8,3,22,7,29,None
7,9,9,21,1,22,None
7,10,1,20,1,21,None
7,11,1,18,2,20,None
7,12,7,16,2,18,None
7,13,7,7,9,16,None
7,14,7,5,2,7,None
7,15,9,1,1,2,None
8,1,9,54,1,55,None
8,2,9,51,3,54,None
8,3,3,39,8,47,None
8,4,8,37,2,39,None
8,5,1,36,1,37,None
8,6,9,35,1,36,None
8,7,10,33,2,35,None
8,8,1,32,1,33,None
8,9,1,30,2,32,None
8,10,7,25,2,27,None
8,11,2,20,5,25,None
8,12,7,18,2,20,None
8,13,1,14,2,16,None
8,14,2,6,1,7,None
8,15,5,0,6,6,None
9,1,7,61,2,63,None
9,2,9,56,4,60,None
9,3,3,47,8,55,None
9,4,9,45,1,46,None
9,5,2,44,1,45,None
9,6,7,42,2,44,None
9,7,1,40,2,42,None
9,8,10,35,2,37,None
9,9,2,30,5,35,None
9,10,1,28,2,30,None
9,11,9,27,1,28,None
9,12,9,24,3,27,None
9,13,5,18,6,24,None
9,14,8,1,2,3,None
9,15,1,0,1,1,None
10,1,1,62,1,63,None
10,2,6,59,3,62,None
10,3,10,57,2,59,None
10,4,5,49,8,57,None
10,5,9,46,3,49,None
10,6,1,44,2,46,None
10,7,5,37,6,43,None
10,8,1,27,1,28,None
10,9,9,17,1,18,None
10,10,9,16,1,17,None
10,11,3,8,8,16,None
10,12,6,6,2,8,None
10,13,2,5,1,6,None
10,14,7,3,2,5,None
10,15,1,1,2,3,None
