Job,Operation,Machine,Start,Duration,End,Worker
1,1,2,0,2,2,None
1,2,3,3,4,7,None
1,3,1,7,1,8,None
1,4,2,8,6,14,None
1,5,6,15,3,18,None
1,6,3,23,2,25,None
2,1,6,0,1,1,None
2,2,6,5,3,8,None
2,3,5,8,2,10,None
2,4,3,17,3,20,None
2,5,2,20,1,21,None
2,6,5,23,3,26,None
3,1,1,2,1,3,None
3,2,1,3,2,5,None
3,3,3,11,2,13,None
3,4,5,15,2,17,None
3,5,4,17,1,18,None
3,6,5,20,3,23,None
4,1,5,5,2,7,None
4,2,6,8,1,9,None
4,3,2,14,6,20,None
4,4,1,20,1,21,None
4,5,1,21,4,25,None
4,6,4,25,1,26,None
5,1,1,0,2,2,None
5,2,6,2,3,5,None
5,3,4,5,3,8,None
5,4,4,8,6,14,None
5,5,4,15,2,17,None
5,6,3,20,3,23,None
6,1,5,0,3,3,None
6,2,3,7,4,11,None
6,3,6,12,3,15,None
6,4,1,17,2,19,None
6,5,2,21,6,27,None
6,6,6,27,1,28,None
7,1,4,3,1,4,None
7,2,5,10,2,12,None
7,3,1,12,2,14,None
7,4,1,14,3,17,None
7,5,5,17,3,20,None
8,1,3,0,3,3,None
8,2,5,3,2,5,None
8,3,1,8,2,10,None
8,4,5,12,3,15,None
8,5,6,18,3,21,None
8,6,6,25,1,26,None
9,1,2,2,6,8,None
9,2,3,13,4,17,None
9,3,4,18,2,20,None
9,4,4,20,5,25,None
9,5,3,25,3,28,None
10,1,4,0,3,3,None
10,2,1,5,2,7,None
10,3,6,9,3,12,None
10,4,4,14,1,15,None
10,5,6,21,3,24,None
10,6,6,24,1,25,None
