Job,Operation,Machine,Start,Duration,End,Worker
1,1,5,695,18,713,None
1,2,8,578,21,599,None
1,3,10,475,41,516,None
1,4,3,430,45,475,None
1,5,4,392,38,430,None
1,6,9,302,50,352,None
1,7,6,218,84,302,None
1,8,7,189,29,218,None
1,9,2,134,23,157,None
1,10,1,52,82,134,None
2,1,9,607,57,664,None
2,2,6,591,16,607,None
2,3,2,539,52,591,None
2,4,8,465,74,539,None
2,5,3,392,38,430,None
2,6,4,338,54,392,None
2,7,7,218,62,280,None
2,8,10,164,37,201,None
2,9,5,88,54,142,None
2,10,1,0,52,52,None
3,1,3,695,30,725,None
3,2,5,616,79,695,None
3,3,4,538,68,606,None
3,4,2,457,61,518,None
3,5,9,446,11,457,None
3,6,7,357,89,446,None
3,7,8,223,89,312,None
3,8,1,142,81,223,None
3,9,10,61,81,142,None
3,10,6,0,57,57,None
4,1,1,623,91,714,None
4,2,9,555,8,563,None
4,3,4,505,33,538,None
4,4,8,410,55,465,None
4,5,6,330,20,350,None
4,6,3,292,20,312,None
4,7,5,260,32,292,None
4,8,7,105,84,189,None
4,9,2,39,66,105,None
4,10,10,15,24,39,None
5,1,10,623,40,663,None
5,2,1,616,7,623,None
5,3,5,597,19,616,None
5,4,9,590,7,597,None
5,5,7,507,83,590,None
5,6,3,197,64,261,None
5,7,6,136,56,192,None
5,8,4,47,54,101,None
5,9,8,39,8,47,None
5,10,2,0,39,39,None
6,1,4,702,91,793,None
6,2,3,523,64,587,None
6,3,6,483,40,523,None
6,4,1,420,63,483,None
6,5,8,312,98,410,None
6,6,5,186,74,260,None
6,7,9,125,61,186,None
6,8,2,105,6,111,None
6,9,7,46,42,88,None
6,10,10,0,15,15,None
7,1,2,591,80,671,None
7,2,8,539,39,578,None
7,3,9,505,24,529,None
7,4,4,430,75,505,None
7,5,5,330,75,405,None
7,6,6,324,6,330,None
7,7,7,280,44,324,None
7,8,1,223,26,249,None
7,9,3,110,87,197,None
7,10,10,39,22,61,None
8,1,2,671,15,686,None
8,2,8,607,43,650,None
8,3,3,587,20,607,None
8,4,1,572,12,584,None
8,5,9,529,26,555,None
8,6,7,446,61,507,None
8,7,4,164,79,243,None
8,8,10,142,22,164,None
8,9,6,88,8,96,None
8,10,5,8,80,88,None
9,1,3,725,62,787,None
9,2,4,606,96,702,None
9,3,5,425,22,447,None
9,4,10,420,5,425,None
9,5,1,357,63,420,None
9,6,7,324,33,357,None
9,7,8,211,10,221,None
9,8,9,193,18,211,None
9,9,2,157,36,193,None
9,10,6,96,40,136,None
10,1,2,686,96,782,None
10,2,1,483,89,572,None
10,3,6,350,64,414,None
10,4,4,243,95,338,None
10,5,10,201,23,224,None
10,6,8,125,18,143,None
10,7,9,110,15,125,None
10,8,3,46,64,110,None
10,9,7,8,38,46,None
10,10,5,0,8,8,None
