Job,Operation,Machine,Start,Duration,End,Worker
1,1,2,122,7,129,None
1,2,1,96,8,104,None
1,3,2,84,5,89,None
1,4,3,75,7,82,None
1,5,2,35,6,41,None
1,6,1,5,5,10,None
2,1,3,170,7,177,None
2,2,2,136,5,141,None
2,3,4,126,6,132,None
2,4,4,37,5,42,None
2,5,2,5,6,11,None
3,1,3,153,9,162,None
3,2,2,141,7,148,None
3,3,1,120,5,125,None
3,4,1,112,8,120,None
3,5,1,72,6,78,None
3,6,4,66,6,72,None
3,7,2,41,6,47,None
3,8,3,20,6,26,None
4,1,1,172,5,177,None
4,2,4,139,7,146,None
4,3,1,104,8,112,None
4,4,4,96,8,104,None
4,5,2,78,6,84,None
4,6,2,47,6,53,None
4,7,4,31,6,37,None
5,1,1,162,5,167,None
5,2,2,129,7,136,None
5,3,4,111,7,118,None
5,4,3,82,8,90,None
5,5,3,47,5,52,None
5,6,2,29,6,35,None
6,1,4,162,6,168,None
6,2,2,104,6,110,None
6,3,3,96,8,104,None
6,4,1,91,5,96,None
6,5,2,71,7,78,None
6,6,4,50,8,58,None
6,7,1,31,8,39,None
6,8,1,15,8,23,None
6,9,1,10,5,15,None
7,1,3,111,8,119,None
7,2,4,104,7,111,None
7,3,1,52,6,58,None
7,4,4,25,6,31,None
7,5,3,7,7,14,None
8,1,1,167,5,172,None
8,2,3,145,8,153,None
8,3,4,132,7,139,None
8,4,1,78,5,83,None
8,5,3,68,7,75,None
8,6,4,42,8,50,None
8,7,3,14,6,20,None
8,8,2,0,5,5,None
9,1,2,162,7,169,None
9,2,4,154,8,162,None
9,3,2,116,6,122,None
9,4,2,95,5,100,None
9,5,4,72,6,78,None
9,6,1,58,8,66,None
9,7,1,39,8,47,None
9,8,1,23,8,31,None
9,9,3,0,7,7,None
10,1,2,154,6,160,None
10,2,1,146,8,154,None
10,3,1,125,8,133,None
10,4,3,90,6,96,None
10,5,1,66,6,72,None
10,6,3,39,8,47,None
10,7,3,32,7,39,None
10,8,4,19,6,25,None
10,9,4,0,5,5,None
11,1,2,148,6,154,None
11,2,1,138,8,146,None
11,3,2,111,5,116,None
11,4,3,104,7,111,None
11,5,4,90,6,96,None
11,6,3,60,8,68,None
11,7,3,26,6,32,None
12,1,4,146,8,154,None
12,2,3,132,7,139,None
12,3,4,83,7,90,None
12,4,2,66,5,71,None
12,5,3,52,8,60,None
12,6,4,5,8,13,None
13,1,4,168,8,176,None
13,2,3,139,6,145,None
13,3,1,83,8,91,None
13,4,4,60,6,66,None
13,5,2,53,7,60,None
13,6,2,16,6,22,None
13,7,1,0,5,5,None
14,1,2,169,5,174,None
14,2,1,133,5,138,None
14,3,4,118,8,126,None
14,4,2,89,6,95,None
14,5,1,47,5,52,None
14,6,2,22,7,29,None
14,7,4,13,6,19,None
15,1,3,162,8,170,None
15,2,1,154,8,162,None
15,3,3,126,6,132,None
15,4,3,119,7,126,None
15,5,4,78,5,83,None
15,6,2,60,6,66,None
15,7,2,11,5,16,None
