Job,Operation,Machine,Start,Duration,End,Worker
1,1,1,1083,12,1095,None
1,2,2,1148,89,1237,None
1,3,3,1237,69,1306,None
1,4,4,1306,94,1400,None
1,5,5,1424,22,1446,None
1,6,6,1488,31,1519,None
1,7,7,1581,22,1603,None
1,8,8,1642,95,1737,None
1,9,9,1772,36,1808,None
1,10,10,1895,38,1933,None
2,1,1,778,55,833,None
2,2,2,908,2,910,None
2,3,3,960,94,1054,None
2,4,4,1069,19,1088,None
2,5,5,1121,43,1164,None
2,6,6,1164,74,1238,None
2,7,7,1342,72,1414,None
2,8,8,1472,10,1482,None
2,9,9,1520,99,1619,None
2,10,10,1626,16,1642,None
3,1,1,150,34,184,None
3,2,2,223,78,301,None
3,3,3,329,27,356,None
3,4,4,405,40,445,None
3,5,5,464,21,485,None
3,6,6,574,17,591,None
3,7,7,616,15,631,None
3,8,8,658,62,720,None
3,9,9,760,96,856,None
3,10,10,856,63,919,None
4,1,1,678,100,778,None
4,2,2,894,14,908,None
4,3,3,937,23,960,None
4,4,4,1027,42,1069,None
4,5,5,1069,52,1121,None
4,6,6,1121,18,1139,None
4,7,7,1313,29,1342,None
4,8,8,1402,70,1472,None
4,9,9,1499,21,1520,None
4,10,10,1579,47,1626,None
5,1,1,953,41,994,None
5,2,2,994,92,1086,None
5,3,3,1092,88,1180,None
5,4,4,1180,52,1232,None
5,5,5,1232,99,1331,None
5,6,6,1388,41,1429,None
5,7,7,1505,68,1573,None
5,8,8,1596,22,1618,None
5,9,9,1629,57,1686,None
5,10,10,1763,66,1829,None
6,1,1,654,24,678,None
6,2,2,832,62,894,None
6,3,3,918,19,937,None
6,4,4,992,35,1027,None
6,5,5,1043,24,1067,None
6,6,6,1071,49,1120,None
6,7,7,1213,100,1313,None
6,8,8,1337,65,1402,None
6,9,9,1486,13,1499,None
6,10,10,1538,41,1579,None
7,1,1,82,29,111,None
7,2,2,140,34,174,None
7,3,3,234,38,272,None
7,4,4,310,72,382,None
7,5,5,382,29,411,None
7,6,6,411,83,494,None
7,7,7,494,44,538,None
7,8,8,538,91,629,None
7,9,9,643,65,708,None
7,10,10,708,100,808,None
8,1,1,994,89,1083,None
8,2,2,1086,62,1148,None
8,3,3,1180,32,1212,None
8,4,4,1232,54,1286,None
8,5,5,1331,93,1424,None
8,6,6,1429,59,1488,None
8,7,7,1573,8,1581,None
8,8,8,1618,24,1642,None
8,9,9,1686,86,1772,None
8,10,10,1829,66,1895,None
9,1,1,23,23,46,None
9,2,2,52,34,86,None
9,3,3,86,89,175,None
9,4,4,175,66,241,None
9,5,5,241,10,251,None
9,6,6,259,48,307,None
9,7,7,321,27,348,None
9,8,8,383,11,394,None
9,9,9,462,94,556,None
9,10,10,556,45,601,None
10,1,1,1095,81,1176,None
10,2,2,1237,57,1294,None
10,3,3,1306,35,1341,None
10,4,4,1400,78,1478,None
10,5,5,1478,23,1501,None
10,6,6,1519,66,1585,None
10,7,7,1603,1,1604,None
10,8,8,1737,3,1740,None
10,9,9,1808,77,1885,None
10,10,10,1933,14,1947,None
11,1,1,1367,72,1439,None
11,2,2,1529,47,1576,None
11,3,3,1614,75,1689,None
11,4,4,1689,27,1716,None
11,5,5,1716,66,1782,None
11,6,6,1808,64,1872,None
11,7,7,1872,30,1902,None
11,8,8,1914,49,1963,None
11,9,9,2001,42,2043,None
11,10,10,2043,7,2050,None
12,1,1,0,10,10,None
12,2,2,10,15,25,None
12,3,3,25,26,51,None
12,4,4,51,12,63,None
12,5,5,63,98,161,None
12,6,6,161,12,173,None
12,7,7,173,53,226,None
12,8,8,226,81,307,None
12,9,9,307,46,353,None
12,10,10,353,3,356,None
13,1,1,1221,47,1268,None
13,2,2,1388,54,1442,None
13,3,3,1442,58,1500,None
13,4,4,1500,73,1573,None
13,5,5,1573,44,1617,None
13,6,6,1617,87,1704,None
13,7,7,1704,87,1791,None
13,8,8,1794,98,1892,None
13,9,9,1901,34,1935,None
13,10,10,1974,15,1989,None
14,1,1,10,13,23,None
14,2,2,25,27,52,None
14,3,3,52,29,81,None
14,4,4,81,85,166,None
14,5,5,166,29,195,None
14,6,6,195,64,259,None
14,7,7,259,62,321,None
14,8,8,321,62,383,None
14,9,9,383,79,462,None
14,10,10,462,74,536,None
15,1,1,369,49,418,None
15,2,2,421,57,478,None
15,3,3,595,24,619,None
15,4,4,658,44,702,None
15,5,5,751,18,769,None
15,6,6,798,97,895,None
15,7,7,895,59,954,None
15,8,8,990,75,1065,None
15,9,9,1101,17,1118,None
15,10,10,1220,22,1242,None
16,1,1,319,50,369,None
16,2,2,410,11,421,None
16,3,3,502,93,595,None
16,4,4,605,53,658,None
16,5,5,699,52,751,None
16,6,6,785,13,798,None
16,7,7,839,51,890,None
16,8,8,914,76,990,None
16,9,9,1014,87,1101,None
16,10,10,1125,95,1220,None
17,1,1,1268,99,1367,None
17,2,2,1442,87,1529,None
17,3,3,1529,85,1614,None
17,4,4,1614,9,1623,None
17,5,5,1623,87,1710,None
17,6,6,1710,98,1808,None
17,7,7,1808,34,1842,None
17,8,8,1892,22,1914,None
17,9,9,1935,66,2001,None
17,10,10,2001,11,2012,None
18,1,1,184,7,191,None
18,2,2,301,8,309,None
18,3,3,356,90,446,None
18,4,4,446,95,541,None
18,5,5,541,29,570,None
18,6,6,591,79,670,None
18,7,7,670,70,740,None
18,8,8,740,79,819,None
18,9,9,856,6,862,None
18,10,10,919,58,977,None
19,1,1,418,48,466,None
19,2,2,478,100,578,None
19,3,3,619,74,693,None
19,4,4,702,60,762,None
19,5,5,769,74,843,None
19,6,6,895,19,914,None
19,7,7,954,21,975,None
19,8,8,1065,6,1071,None
19,9,9,1118,77,1195,None
19,10,10,1242,84,1326,None
20,1,1,466,96,562,None
20,2,2,578,86,664,None
20,3,3,693,19,712,None
20,4,4,762,15,777,None
20,5,5,843,45,888,None
20,6,6,914,1,915,None
20,7,7,975,90,1065,None
20,8,8,1071,49,1120,None
20,9,9,1195,98,1293,None
20,10,10,1326,80,1406,None
21,1,1,191,68,259,None
21,2,2,309,73,382,None
21,3,3,446,55,501,None
21,4,4,541,13,554,None
21,5,5,570,28,598,None
21,6,6,670,16,686,None
21,7,7,740,57,797,None
21,8,8,819,20,839,None
21,9,9,862,76,938,None
21,10,10,977,71,1048,None
22,1,1,599,53,652,None
22,2,2,743,38,781,None
22,3,3,835,4,839,None
22,4,4,870,43,913,None
22,5,5,951,11,962,None
22,6,6,964,49,1013,None
