Job,Operation,Machine,Start,Duration,End,Worker
1,1,3,3,3,6,None
1,2,6,6,5,11,None
1,3,1,11,1,12,None
1,4,2,12,6,18,None
1,5,6,25,3,28,None
1,6,2,29,1,30,None
2,1,6,0,1,1,None
2,2,5,2,6,8,None
2,3,5,8,2,10,None
2,4,3,14,3,17,None
2,5,3,19,2,21,None
2,6,2,27,2,29,None
3,1,1,2,1,3,None
3,2,5,14,3,17,None
3,3,3,17,2,19,None
3,4,5,20,2,22,None
3,5,4,22,1,23,None
3,6,5,23,3,26,None
4,1,5,0,2,2,None
4,2,6,5,1,6,None
4,3,2,6,6,12,None
4,4,1,14,1,15,None
4,5,2,24,3,27,None
4,6,4,27,1,28,None
5,1,1,0,2,2,None
5,2,6,2,3,5,None
5,3,4,10,3,13,None
5,4,5,17,3,20,None
5,5,6,20,1,21,None
5,6,3,21,3,24,None
6,1,4,0,6,6,None
6,2,3,6,4,10,None
6,3,5,12,2,14,None
6,4,1,15,2,17,None
6,5,2,18,6,24,None
6,6,6,24,1,25,None
7,1,4,9,1,10,None
7,2,5,10,2,12,None
7,3,1,12,2,14,None
7,4,1,17,3,20,None
7,5,1,20,4,24,None
8,1,3,0,3,3,None
8,2,1,3,4,7,None
8,3,1,7,2,9,None
8,4,4,15,6,21,None
8,5,1,24,4,28,None
8,6,6,28,1,29,None
9,1,2,0,6,6,None
9,2,3,10,4,14,None
9,3,6,14,1,15,None
9,4,6,15,3,18,None
9,5,3,24,3,27,None
10,1,4,6,3,9,None
10,2,1,9,2,11,None
10,3,6,11,3,14,None
10,4,4,14,1,15,None
10,5,6,21,3,24,None
10,6,4,24,2,26,None
