Job,Operation,Machine,Start,Duration,End,Worker
1,1,1,2300,456,2756,None
1,2,2,2927,856,3783,None
1,3,3,4014,963,4977,None
1,4,4,5354,696,6050,None
2,1,1,4375,789,5164,None
2,2,2,5250,930,6180,None
2,3,3,6360,21,6381,None
2,4,4,7255,320,7575,None
3,1,1,3541,630,4171,None
3,2,2,4171,214,4385,None
3,3,3,5740,475,6215,None
3,4,4,6586,142,6728,None
4,1,1,0,214,214,None
4,2,2,214,257,471,None
4,3,3,471,320,791,None
4,4,4,791,753,1544,None
5,1,1,5860,573,6433,None
5,2,2,6433,896,7329,None
5,3,3,7329,124,7453,None
5,4,4,7789,214,8003,None
6,1,1,2082,218,2300,None
6,2,2,2395,532,2927,None
6,3,3,3262,752,4014,None
6,4,4,4826,528,5354,None
7,1,1,1429,653,2082,None
7,2,2,2253,142,2395,None
7,3,3,3115,147,3262,None
7,4,4,4173,653,4826,None
8,1,1,1215,214,1429,None
8,2,2,1706,547,2253,None
8,3,3,2583,532,3115,None
8,4,4,3959,214,4173,None
9,1,1,4171,204,4375,None
9,2,2,4385,865,5250,None
9,3,3,6215,145,6360,None
9,4,4,6728,527,7255,None
10,1,1,2756,785,3541,None
10,2,2,3783,321,4104,None
10,3,3,4977,763,5740,None
10,4,4,6050,536,6586,None
11,1,1,5164,696,5860,None
11,2,2,6180,124,6304,None
11,3,3,6381,214,6595,None
11,4,4,7575,214,7789,None
12,1,1,671,532,1203,None
12,2,2,1349,12,1361,None
12,3,3,1472,257,1729,None
12,4,4,2543,528,3071,None
13,1,1,1203,12,1215,None
13,2,2,1361,345,1706,None
13,3,3,1729,854,2583,None
13,4,4,3071,888,3959,None
14,1,1,214,457,671,None
14,2,2,671,678,1349,None
14,3,3,1349,123,1472,None
14,4,4,1544,999,2543,None
