Job,Operation,Machine,Start,Duration,End,Worker
1,1,1,1433,456,1889,None
1,2,2,2313,856,3169,None
1,3,3,3169,963,4132,None
1,4,4,4487,696,5183,None
2,1,1,5644,789,6433,None
2,2,2,6433,930,7363,None
2,3,3,7363,21,7384,None
2,4,4,7683,320,8003,None
3,1,1,3092,630,3722,None
3,2,2,4902,214,5116,None
3,3,3,5665,475,6140,None
3,4,4,6460,142,6602,None
4,1,1,0,214,214,None
4,2,2,214,257,471,None
4,3,3,471,320,791,None
4,4,4,791,753,1544,None
5,1,1,4375,573,4948,None
5,2,2,5258,896,6154,None
5,3,3,6287,124,6411,None
5,4,4,7255,214,7469,None
6,1,1,758,218,976,None
6,2,2,1103,532,1635,None
6,3,3,1957,752,2709,None
6,4,4,2960,528,3488,None
7,1,1,3722,653,4375,None
7,2,2,5116,142,5258,None
7,3,3,6140,147,6287,None
7,4,4,6602,653,7255,None
8,1,1,1889,214,2103,None
8,2,2,3169,547,3716,None
8,3,3,4132,532,4664,None
8,4,4,5183,214,5397,None
9,1,1,2103,204,2307,None
9,2,2,3716,865,4581,None
9,3,3,4664,145,4809,None
9,4,4,5397,527,5924,None
10,1,1,2307,785,3092,None
10,2,2,4581,321,4902,None
10,3,3,4902,763,5665,None
10,4,4,5924,536,6460,None
11,1,1,4948,696,5644,None
11,2,2,6154,124,6278,None
11,3,3,6411,214,6625,None
11,4,4,7469,214,7683,None
12,1,1,214,532,746,None
12,2,2,746,12,758,None
12,3,3,791,257,1048,None
12,4,4,1544,528,2072,None
13,1,1,746,12,758,None
13,2,2,758,345,1103,None
13,3,3,1103,854,1957,None
13,4,4,2072,888,2960,None
14,1,1,976,457,1433,None
14,2,2,1635,678,2313,None
14,3,3,2709,123,2832,None
14,4,4,3488,999,4487,None
