Job,Operation,Machine,Start,Duration,End,Worker
1,1,1,2267,456,2723,None
1,2,2,3259,856,4115,None
1,3,3,4115,963,5078,None
1,4,4,5156,696,5852,None
2,1,1,2723,789,3512,None
2,2,2,4115,930,5045,None
2,3,3,5078,21,5099,None
2,4,4,5852,320,6172,None
3,1,1,962,630,1592,None
3,2,2,1693,214,1907,None
3,3,3,2592,475,3067,None
3,4,4,3487,142,3629,None
4,1,1,0,214,214,None
4,2,2,214,257,471,None
4,3,3,471,320,791,None
4,4,4,791,753,1544,None
5,1,1,5860,573,6433,None
5,2,2,6433,896,7329,None
5,3,3,7329,124,7453,None
5,4,4,7789,214,8003,None
6,1,1,2049,218,2267,None
6,2,2,2727,532,3259,None
6,3,3,3259,752,4011,None
6,4,4,4628,528,5156,None
7,1,1,4511,653,5164,None
7,2,2,5913,142,6055,None
7,3,3,6661,147,6808,None
7,4,4,6922,653,7575,None
8,1,1,4297,214,4511,None
8,2,2,5366,547,5913,None
8,3,3,6129,532,6661,None
8,4,4,6708,214,6922,None
9,1,1,214,204,418,None
9,2,2,471,865,1336,None
9,3,3,1336,145,1481,None
9,4,4,1544,527,2071,None
10,1,1,3512,785,4297,None
10,2,2,5045,321,5366,None
10,3,3,5366,763,6129,None
10,4,4,6172,536,6708,None
11,1,1,5164,696,5860,None
11,2,2,6055,124,6179,None
11,3,3,6808,214,7022,None
11,4,4,7575,214,7789,None
12,1,1,418,532,950,None
12,2,2,1336,12,1348,None
12,3,3,1481,257,1738,None
12,4,4,2071,528,2599,None
13,1,1,950,12,962,None
13,2,2,1348,345,1693,None
13,3,3,1738,854,2592,None
13,4,4,2599,888,3487,None
14,1,1,1592,457,2049,None
14,2,2,2049,678,2727,None
14,3,3,3067,123,3190,None
14,4,4,3629,999,4628,None
