Job,Operation,Machine,Start,Duration,End,Worker
1,1,1,1190,94,1284,None
1,2,2,1320,24,1344,None
1,3,3,1344,34,1378,None
1,4,4,1447,45,1492,None
1,5,5,1505,45,1550,None
1,6,6,1574,93,1667,None
1,7,7,1667,28,1695,None
1,8,8,1706,83,1789,None
1,9,9,1819,12,1831,None
1,10,10,1952,73,2025,None
1,11,11,2025,34,2059,None
1,12,12,2122,64,2186,None
1,13,13,2186,57,2243,None
1,14,14,2245,58,2303,None
1,15,15,2315,49,2364,None
2,1,1,1348,73,1421,None
2,2,2,1421,46,1467,None
2,3,3,1467,90,1557,None
2,4,4,1557,94,1651,None
2,5,5,1651,20,1671,None
2,6,6,1741,9,1750,None
2,7,7,1753,2,1755,None
2,8,8,1860,89,1949,None
2,9,9,1949,35,1984,None
2,10,10,2034,38,2072,None
2,11,11,2090,87,2177,None
2,12,12,2187,14,2201,None
2,13,13,2298,15,2313,None
2,14,14,2321,28,2349,None
2,15,15,2373,50,2423,None
3,1,1,150,55,205,None
3,2,2,248,6,254,None
3,3,3,279,28,307,None
3,4,4,375,38,413,None
3,5,5,428,93,521,None
3,6,6,521,74,595,None
3,7,7,595,81,676,None
3,8,8,676,89,765,None
3,9,9,765,61,826,None
3,10,10,826,38,864,None
3,11,11,874,9,883,None
3,12,12,888,61,949,None
3,13,13,974,90,1064,None
3,14,14,1064,24,1088,None
3,15,15,1088,65,1153,None
4,1,1,369,53,422,None
4,2,2,512,9,521,None
4,3,3,542,67,609,None
4,4,4,609,19,628,None
4,5,5,774,46,820,None
4,6,6,876,41,917,None
4,7,7,917,68,985,None
4,8,8,987,33,1020,None
4,9,9,1046,68,1114,None
4,10,10,1133,46,1179,None
4,11,11,1221,51,1272,None
4,12,12,1273,96,1369,None
4,13,13,1380,74,1454,None
4,14,14,1454,16,1470,None
4,15,15,1487,71,1558,None
5,1,1,992,89,1081,None
5,2,2,1081,63,1144,None
5,3,3,1144,14,1158,None
5,4,4,1182,77,1259,None
5,5,5,1373,14,1387,None
5,6,6,1413,47,1460,None
5,7,7,1460,3,1463,None
5,8,8,1534,35,1569,None
5,9,9,1569,98,1667,None
5,10,10,1730,96,1826,None
5,11,11,1850,24,1874,None
5,12,12,1955,45,2000,None
5,13,13,2011,68,2079,None
5,14,14,2108,18,2126,None
5,15,15,2138,23,2161,None
6,1,1,442,41,483,None
6,2,2,615,42,657,None
6,3,3,681,38,719,None
6,4,4,756,67,823,None
6,5,5,838,92,930,None
6,6,6,931,21,952,None
6,7,7,1017,100,1117,None
6,8,8,1117,39,1156,None
6,9,9,1156,85,1241,None
6,10,10,1241,42,1283,None
6,11,11,1283,37,1320,None
6,12,12,1378,10,1388,None
6,13,13,1462,41,1503,None
6,14,14,1503,16,1519,None
6,15,15,1624,67,1691,None
7,1,1,1563,80,1643,None
7,2,2,1643,35,1678,None
7,3,3,1725,48,1773,None
7,4,4,1774,72,1846,None
7,5,5,1851,77,1928,None
7,6,6,1928,19,1947,None
7,7,7,1947,75,2022,None
7,8,8,2057,37,2094,None
7,9,9,2137,81,2218,None
7,10,10,2218,48,2266,None
7,11,11,2288,64,2352,None
7,12,12,2352,2,2354,None
7,13,13,2407,1,2408,None
7,14,14,2416,65,2481,None
7,15,15,2524,4,2528,None
8,1,1,1421,63,1484,None
8,2,2,1484,83,1567,None
8,3,3,1567,93,1660,None
