Job,Operation,Machine,Start,Duration,End,Worker
1,1,5,1,3,4,None
1,2,3,8,4,12,None
1,3,1,12,1,13,None
1,4,2,13,6,19,None
1,5,6,24,3,27,None
1,6,2,27,1,28,None
2,1,6,8,1,9,None
2,2,6,14,3,17,None
2,3,5,17,2,19,None
2,4,3,19,3,22,None
2,5,3,22,2,24,None
2,6,2,28,2,30,None
3,1,1,5,1,6,None
3,2,5,6,3,9,None
3,3,3,12,2,14,None
3,4,3,14,5,19,None
3,5,4,24,1,25,None
3,6,1,26,4,30,None
4,1,6,3,3,6,None
4,2,6,6,1,7,None
4,3,2,7,6,13,None
4,4,1,16,1,17,None
4,5,1,19,4,23,None
4,6,4,29,1,30,None
5,1,1,2,2,4,None
5,2,4,4,5,9,None
5,3,4,9,3,12,None
5,4,5,22,3,25,None
5,5,4,25,2,27,None
5,6,3,27,3,30,None
6,1,6,0,3,3,None
6,2,3,4,4,8,None
6,3,5,12,2,14,None
6,4,1,17,2,19,None
6,5,2,19,6,25,None
6,6,6,28,1,29,None
7,1,4,18,1,19,None
7,2,5,20,2,22,None
7,3,1,23,2,25,None
7,4,2,25,2,27,None
7,5,5,27,3,30,None
8,1,3,1,3,4,None
8,2,5,4,2,6,None
8,3,1,7,2,9,None
8,4,5,9,3,12,None
8,5,4,12,5,17,None
8,6,6,27,1,28,None
9,1,2,1,6,7,None
9,2,6,9,5,14,None
9,3,4,19,2,21,None
9,4,6,21,3,24,None
9,5,3,24,3,27,None
10,1,4,1,3,4,None
10,2,1,10,2,12,None
10,3,5,14,3,17,None
10,4,4,17,1,18,None
10,5,6,18,3,21,None
10,6,6,29,1,30,None
