Job,Operation,Machine,Start,Duration,End,Worker
1,1,3,788,44,832,None
1,2,4,783,5,788,None
1,3,6,725,58,783,None
1,4,5,579,97,676,None
1,5,1,570,9,579,None
1,6,8,486,84,570,None
1,7,9,409,77,486,None
1,8,10,313,96,409,None
1,9,2,246,58,304,None
1,10,7,21,89,110,None
2,1,5,881,15,896,None
2,2,8,850,31,881,None
2,3,2,763,87,850,None
2,4,9,656,57,713,None
2,5,1,579,77,656,None
2,6,4,444,85,529,None
2,7,3,306,81,387,None
2,8,6,203,39,242,None
2,9,10,70,73,143,None
2,10,7,0,21,21,None
3,1,10,818,82,900,None
3,2,7,759,22,781,None
3,3,5,730,10,740,None
3,4,4,618,70,688,None
3,5,2,560,49,609,None
3,6,1,520,40,560,None
3,7,9,486,34,520,None
3,8,3,258,48,306,None
3,9,8,137,80,217,None
3,10,6,50,71,121,None
4,1,2,672,91,763,None
4,2,3,632,17,649,None
4,3,8,570,62,632,None
4,4,6,408,75,483,None
4,5,9,361,47,408,None
4,6,5,257,11,268,None
4,7,4,250,7,257,None
4,8,7,178,72,250,None
4,9,10,143,35,178,None
4,10,1,75,55,130,None
5,1,7,781,71,852,None
5,2,2,416,90,506,None
5,3,4,341,75,416,None
5,4,1,277,64,341,None
5,5,3,164,94,258,None
5,6,9,149,15,164,None
5,7,5,137,12,149,None
5,8,8,70,67,137,None
5,9,10,50,20,70,None
5,10,6,0,50,50,None
6,1,8,725,70,795,None
6,2,6,632,93,725,None
6,3,9,555,77,632,None
6,4,3,526,29,555,None
6,5,5,418,58,476,None
6,6,7,325,93,418,None
6,7,4,257,68,325,None
6,8,2,189,57,246,None
6,9,10,182,7,189,None
6,10,1,130,52,182,None
7,1,7,672,87,759,None
7,2,2,609,63,672,None
7,3,5,532,26,558,None
7,4,6,526,6,532,None
7,5,3,444,82,526,None
7,6,4,417,27,444,None
7,7,8,361,56,417,None
7,8,9,313,48,361,None
7,9,10,277,36,313,None
7,10,1,182,95,277,None
8,1,1,798,36,834,None
8,2,6,783,15,798,None
8,3,9,713,41,754,None
8,4,10,605,78,683,None
8,5,4,529,76,605,None
8,6,7,418,84,502,None
8,7,5,293,30,323,None
8,8,8,217,76,293,None
8,9,3,34,36,70,None
8,10,2,26,8,34,None
9,1,6,798,88,886,None
9,2,3,649,81,730,None
9,3,4,605,13,618,None
9,4,7,502,82,584,None
9,5,5,323,54,377,None
9,6,8,293,13,306,None
9,7,9,229,29,258,None
9,8,10,189,40,229,None
9,9,2,75,78,153,None
9,10,1,0,75,75,None
10,1,10,730,88,818,None
10,2,5,676,54,730,None
10,3,7,584,64,648,None
10,4,8,445,32,477,None
10,5,1,393,52,445,None
10,6,3,387,6,393,None
10,7,9,258,54,312,None
10,8,6,121,82,203,None
10,9,4,26,6,32,None
10,10,2,0,26,26,None
