Job,Operation,Machine,Start,Duration,End,Worker
1,1,3,0,1,1,None
1,2,1,1,3,4,None
1,3,2,19,6,25,None
1,4,4,25,7,32,None
1,5,6,32,3,35,None
1,6,5,46,6,52,None
2,1,2,3,8,11,None
2,2,3,15,5,20,None
2,3,5,24,10,34,None
2,4,6,35,10,45,None
2,5,1,45,10,55,None
2,6,4,55,4,59,None
3,1,3,1,5,6,None
3,2,4,6,4,10,None
3,3,6,15,8,23,None
3,4,1,33,9,42,None
3,5,2,42,1,43,None
3,6,5,52,7,59,None
4,1,2,11,5,16,None
4,2,1,25,5,30,None
4,3,3,30,5,35,None
4,4,4,35,3,38,None
4,5,5,38,8,46,None
4,6,6,46,9,55,None
5,1,3,6,9,15,None
5,2,2,16,3,19,None
5,3,5,19,5,24,None
5,4,6,24,4,28,None
5,5,1,30,3,33,None
5,6,4,33,1,34,None
6,1,2,0,3,3,None
6,2,4,3,3,6,None
6,3,6,6,9,15,None
6,4,1,15,10,25,None
6,5,5,34,4,38,None
6,6,3,38,1,39,None
