Job,Operation,Machine,Start,Duration,End,Worker
1,1,3,9,1,10,None
1,2,1,13,3,16,None
1,3,2,20,6,26,None
1,4,4,26,7,33,None
1,5,6,33,3,36,None
1,6,5,39,6,45,None
2,1,2,12,8,20,None
2,2,3,20,5,25,None
2,3,5,25,10,35,None
2,4,6,36,10,46,None
2,5,1,46,10,56,None
2,6,4,56,4,60,None
3,1,3,10,5,15,None
3,2,4,15,4,19,None
3,3,6,21,8,29,None
3,4,1,34,9,43,None
3,5,2,43,1,44,None
3,6,5,53,7,60,None
4,1,2,3,5,8,None
4,2,1,8,5,13,None
4,3,3,15,5,20,None
4,4,4,20,3,23,None
4,5,5,45,8,53,None
4,6,6,53,9,62,None
5,1,3,0,9,9,None
5,2,2,9,3,12,None
5,3,5,12,5,17,None
5,4,6,17,4,21,None
5,5,1,21,3,24,None
5,6,4,24,1,25,None
6,1,2,0,3,3,None
6,2,4,3,3,6,None
6,3,6,6,9,15,None
6,4,1,24,10,34,None
6,5,5,35,4,39,None
6,6,3,39,1,40,None
