Job,Operation,Machine,Start,Duration,End,Worker
1,1,3,0,1,1,None
1,2,1,1,3,4,None
1,3,2,21,6,27,None
1,4,4,27,7,34,None
1,5,6,34,3,37,None
1,6,5,40,6,46,None
2,1,2,13,8,21,None
2,2,3,21,5,26,None
2,3,5,26,10,36,None
2,4,6,37,10,47,None
2,5,1,47,10,57,None
2,6,4,57,4,61,None
3,1,3,10,5,15,None
3,2,4,15,4,19,None
3,3,6,22,8,30,None
3,4,1,35,9,44,None
3,5,2,44,1,45,None
3,6,5,54,7,61,None
4,1,2,3,5,8,None
4,2,1,8,5,13,None
4,3,3,15,5,20,None
4,4,4,20,3,23,None
4,5,5,46,8,54,None
4,6,6,54,9,63,None
5,1,3,1,9,10,None
5,2,2,10,3,13,None
5,3,5,13,5,18,None
5,4,6,18,4,22,None
5,5,1,22,3,25,None
5,6,4,25,1,26,None
6,1,2,0,3,3,None
6,2,4,3,3,6,None
6,3,6,6,9,15,None
6,4,1,25,10,35,None
6,5,5,36,4,40,None
6,6,3,40,1,41,None
