Job,Operation,Machine,Start,Duration,End,Worker
1,1,1,1230,12,1242,None
1,2,2,1330,89,1419,None
1,3,3,1419,69,1488,None
1,4,4,1488,94,1582,None
1,5,5,1595,22,1617,None
1,6,6,1652,31,1683,None
1,7,7,1696,22,1718,None
1,8,8,1762,95,1857,None
1,9,9,1923,36,1959,None
1,10,10,2007,38,2045,None
2,1,1,420,55,475,None
2,2,2,533,2,535,None
2,3,3,566,94,660,None
2,4,4,660,19,679,None
2,5,5,710,43,753,None
2,6,6,778,74,852,None
2,7,7,858,72,930,None
2,8,8,985,10,995,None
2,9,9,1099,99,1198,None
2,10,10,1198,16,1214,None
3,1,1,626,34,660,None
3,2,2,718,78,796,None
3,3,3,832,27,859,None
3,4,4,884,40,924,None
3,5,5,983,21,1004,None
3,6,6,1062,17,1079,None
3,7,7,1183,15,1198,None
3,8,8,1205,62,1267,None
3,9,9,1290,96,1386,None
3,10,10,1406,63,1469,None
4,1,1,710,100,810,None
4,2,2,810,14,824,None
4,3,3,952,23,975,None
4,4,4,1005,42,1047,None
4,5,5,1057,52,1109,None
4,6,6,1109,18,1127,None
4,7,7,1249,29,1278,None
4,8,8,1343,70,1413,None
4,9,9,1473,21,1494,None
4,10,10,1568,47,1615,None
5,1,1,585,41,626,None
5,2,2,626,92,718,None
5,3,3,744,88,832,None
5,4,4,832,52,884,None
5,5,5,884,99,983,None
5,6,6,1021,41,1062,None
5,7,7,1115,68,1183,None
5,8,8,1183,22,1205,None
5,9,9,1233,57,1290,None
5,10,10,1340,66,1406,None
6,1,1,810,24,834,None
6,2,2,834,62,896,None
6,3,3,975,19,994,None
6,4,4,1047,35,1082,None
6,5,5,1109,24,1133,None
6,6,6,1133,49,1182,None
6,7,7,1278,100,1378,None
6,8,8,1413,65,1478,None
6,9,9,1494,13,1507,None
6,10,10,1615,41,1656,None
7,1,1,23,29,52,None
7,2,2,52,34,86,None
7,3,3,86,38,124,None
7,4,4,166,72,238,None
7,5,5,238,29,267,None
