Job,Operation,Machine,Start,Duration,End,Worker
1,1,4,101,5,106,None
1,2,5,106,7,113,None
1,3,3,113,19,132,None
1,4,7,132,14,146,None
1,5,4,146,5,151,None
1,6,1,151,10,161,None
1,7,10,320,18,338,None
1,8,7,448,10,458,None
1,9,3,458,11,469,None
1,10,3,499,5,504,None
2,1,2,161,5,166,None
2,2,4,169,5,174,None
2,3,3,190,5,195,None
2,4,1,195,10,205,None
2,5,10,249,19,268,None
2,6,3,268,15,283,None
2,7,7,283,14,297,None
2,8,5,297,9,306,None
2,9,9,317,5,322,None
2,10,1,322,19,341,None
2,11,7,341,10,351,None
2,12,1,351,16,367,None
3,1,9,15,5,20,None
3,2,1,20,19,39,None
3,3,1,88,10,98,None
3,4,3,156,19,175,None
3,5,4,281,5,286,None
3,6,4,286,5,291,None
3,7,3,291,5,296,None
3,8,10,296,10,306,None
3,9,5,306,9,315,None
3,10,1,315,7,322,None
3,11,7,357,10,367,None
3,12,1,367,10,377,None
3,13,10,430,19,449,None
3,14,10,449,18,467,None
4,1,10,30,10,40,None
4,2,5,82,7,89,None
4,3,7,118,14,132,None
4,4,1,141,10,151,None
4,5,10,231,18,249,None
4,6,7,427,13,440,None
4,7,5,440,7,447,None
4,8,3,447,11,458,None
4,9,9,497,11,508,None
4,10,5,514,9,523,None
5,1,5,73,9,82,None
5,2,9,120,5,125,None
5,3,4,125,5,130,None
5,4,8,130,9,139,None
5,5,1,161,10,171,None
5,6,9,220,11,231,None
5,7,1,231,7,238,None
5,8,7,411,14,425,None
5,9,4,425,5,430,None
5,10,4,430,19,449,None
5,11,8,449,18,467,None
5,12,10,467,19,486,None
6,1,3,37,15,52,None
6,2,3,52,19,71,None
6,3,5,162,9,171,None
6,4,10,175,19,194,None
6,5,3,198,5,203,None
6,6,4,263,5,268,None
6,7,8,287,14,301,None
6,8,4,321,5,326,None
6,9,10,338,18,356,None
6,10,1,481,7,488,None
7,1,1,0,10,10,None
7,2,10,79,18,97,None
7,3,1,118,7,125,None
7,4,5,130,9,139,None
7,5,8,139,14,153,None
7,6,8,172,19,191,None
7,7,3,208,15,223,None
7,8,5,278,7,285,None
7,9,8,301,18,319,None
7,10,10,375,19,394,None
7,11,1,394,19,413,None
7,12,1,452,10,462,None
8,1,1,68,10,78,None
8,2,7,94,14,108,None
8,3,1,108,10,118,None
8,4,3,175,15,190,None
8,5,5,219,14,233,None
8,6,4,233,5,238,None
8,7,3,238,19,257,None
8,8,1,257,19,276,None
8,9,4,472,5,477,None
8,10,5,477,9,486,None
8,11,10,486,19,505,None
9,1,8,16,19,35,None
9,2,8,35,14,49,None
9,3,1,49,19,68,None
9,4,10,156,19,175,None
9,5,5,256,7,263,None
9,6,2,263,5,268,None
9,7,4,268,5,273,None
9,8,5,285,7,292,None
9,9,1,292,16,308,None
9,10,1,308,7,315,None
9,11,9,412,11,423,None
9,12,3,423,19,442,None
9,13,1,442,10,452,None
9,14,10,505,18,523,None
10,1,10,40,19,59,None
10,2,5,96,7,103,None
10,3,8,103,18,121,None
10,4,8,121,9,130,None
10,5,1,188,7,195,None
10,6,1,221,10,231,None
10,7,9,388,5,393,None
10,8,4,393,19,412,None
10,9,10,412,18,430,None
10,10,3,469,19,488,None
10,11,1,488,19,507,None
11,1,9,5,5,10,None
11,2,1,10,10,20,None
11,3,8,85,18,103,None
11,4,4,174,19,193,None
11,5,7,193,10,203,None
11,6,3,203,5,208,None
11,7,3,257,11,268,None
11,8,8,273,14,287,None
11,9,10,310,10,320,None
11,10,9,486,11,497,None
11,11,3,504,19,523,None
12,1,10,1,19,20,None
12,2,3,102,11,113,None
12,3,5,118,7,125,None
12,4,1,125,16,141,None
12,5,7,312,14,326,None
12,6,4,326,5,331,None
12,7,4,336,5,341,None
12,8,1,341,10,351,None
12,9,8,473,18,491,None
12,10,9,518,5,523,None
13,1,5,187,7,194,None
13,2,10,194,19,213,None
13,3,7,213,10,223,None
13,4,3,223,15,238,None
13,5,1,238,19,257,None
13,6,8,319,18,337,None
13,7,8,371,14,385,None
13,8,8,385,9,394,None
13,9,10,394,18,412,None
13,10,9,513,5,518,None
13,11,2,518,5,523,None
14,1,1,39,10,49,None
14,2,5,89,7,96,None
14,3,1,98,10,108,None
14,4,9,153,11,164,None
14,5,7,164,14,178,None
14,6,7,178,13,191,None
14,7,8,191,14,205,None
14,8,1,205,16,221,None
14,9,3,442,5,447,None
14,10,9,481,5,486,None
14,11,2,513,5,518,None
15,1,9,138,5,143,None
15,2,5,143,7,150,None
15,3,7,150,14,164,None
15,4,10,221,10,231,None
15,5,7,302,10,312,None
15,6,4,353,19,372,None
15,7,4,382,5,387,None
15,8,1,387,7,394,None
15,9,8,440,9,449,None
15,10,1,462,19,481,None
15,11,8,491,18,509,None
16,1,2,248,5,253,None
16,2,7,253,10,263,None
16,3,10,268,10,278,None
16,4,9,342,11,353,None
16,5,8,353,18,371,None
16,6,5,400,7,407,None
16,7,9,407,5,412,None
16,8,1,413,10,423,None
16,9,1,423,19,442,None
16,10,7,496,13,509,None
16,11,8,509,14,523,None
17,1,10,20,10,30,None
17,2,9,45,5,50,None
17,3,5,50,9,59,None
17,4,10,59,19,78,None
17,5,1,78,10,88,None
17,6,3,97,5,102,None
17,7,2,166,5,171,None
17,8,5,171,7,178,None
17,9,1,178,10,188,None
17,10,8,249,14,263,None
17,11,7,263,13,276,None
17,12,1,276,16,292,None
17,13,7,509,14,523,None
18,1,3,71,15,86,None
18,2,2,110,5,115,None
18,3,10,115,19,134,None
18,4,3,134,19,153,None
18,5,8,153,18,171,None
18,6,1,171,7,178,None
18,7,5,318,9,327,None
18,8,7,327,14,341,None
18,9,4,372,5,377,None
18,10,1,377,10,387,None
18,11,9,508,5,513,None
19,1,8,62,19,81,None
19,2,2,81,5,86,None
19,3,3,86,11,97,None
19,4,9,262,11,273,None
19,5,4,273,5,278,None
19,6,10,278,18,296,None
19,7,4,331,5,336,None
19,8,8,337,14,351,None
19,9,3,351,5,356,None
19,10,10,356,19,375,None
20,1,10,97,18,115,None
20,2,10,146,10,156,None
20,3,7,239,14,253,None
20,4,9,377,11,388,None
20,5,7,398,13,411,None
20,6,2,421,5,426,None
20,7,8,426,14,440,None
20,8,3,493,5,498,None
20,9,5,498,9,507,None
20,10,1,507,16,523,None
