Job,Operation,Machine,Start,Duration,End,Worker
1,1,1,7,1,8,None
1,2,6,6,1,7,None
1,3,6,1,4,5,None
2,1,7,5,3,8,None
2,2,1,0,2,2,None
3,1,7,10,1,11,None
3,2,3,3,1,4,None
3,3,5,1,2,3,None
4,1,1,3,2,5,None
4,2,4,1,1,2,None
4,3,5,0,1,1,None
5,1,6,7,3,10,None
5,2,1,5,2,7,None
5,3,4,0,1,1,None
6,1,3,4,4,8,None
6,2,3,2,1,3,None
6,3,3,0,2,2,None
7,1,7,8,2,10,None
7,2,7,2,3,5,None
7,3,6,0,1,1,None
8,1,2,10,1,11,None
8,2,4,2,8,10,None
8,3,2,0,2,2,None
9,1,5,4,4,8,None
9,2,2,2,2,4,None
9,3,7,0,2,2,None
10,1,2,6,4,10,None
10,2,6,5,1,6,None
10,3,1,2,1,3,None
