Job,Operation,Machine,Start,Duration,End,Worker
1,1,1,6,1,7,None
1,2,5,3,1,4,None
1,3,7,0,3,3,None
2,1,7,6,3,9,None
2,2,1,4,2,6,None
3,1,7,5,1,6,None
3,2,3,2,1,3,None
3,3,5,0,2,2,None
4,1,1,7,2,9,None
4,2,2,2,3,5,None
4,3,1,1,1,2,None
5,1,6,6,3,9,None
5,2,1,2,2,4,None
5,3,4,0,1,1,None
6,1,3,4,4,8,None
6,2,3,3,1,4,None
6,3,3,0,2,2,None
7,1,7,9,2,11,None
7,2,6,2,4,6,None
7,3,6,0,1,1,None
8,1,4,10,1,11,None
8,2,4,2,8,10,None
8,3,2,0,2,2,None
9,1,5,7,4,11,None
9,2,2,5,2,7,None
9,3,7,3,2,5,None
10,1,2,7,4,11,None
10,2,6,1,1,2,None
10,3,1,0,1,1,None
