Job,Operation,Machine,Start,Duration,End,Worker
1,1,1,162,29,191,None
1,2,2,231,78,309,None
1,3,3,327,9,336,None
1,4,4,336,36,372,None
1,5,5,466,49,515,None
1,6,6,515,11,526,None
1,7,7,534,62,596,None
1,8,8,795,56,851,None
1,9,9,896,44,940,None
1,10,10,940,21,961,None
2,1,1,0,43,43,None
2,2,3,98,90,188,None
2,3,5,188,75,263,None
2,4,10,286,11,297,None
2,5,4,467,69,536,None
2,6,2,536,28,564,None
2,7,7,596,46,642,None
2,8,6,642,46,688,None
2,9,8,701,72,773,None
2,10,9,866,30,896,None
3,1,2,394,91,485,None
3,2,1,485,85,570,None
3,3,4,570,39,609,None
3,4,3,609,74,683,None
3,5,9,683,90,773,None
3,6,6,773,10,783,None
3,7,8,783,12,795,None
3,8,7,795,89,884,None
3,9,10,884,45,929,None
3,10,5,929,33,962,None
4,1,2,71,81,152,None
4,2,3,201,95,296,None
4,3,1,296,71,367,None
4,4,5,367,99,466,None
4,5,7,466,9,475,None
4,6,9,475,52,527,None
4,7,8,527,85,612,None
4,8,4,612,98,710,None
4,9,10,723,22,745,None
4,10,6,783,43,826,None
5,1,3,0,14,14,None
5,2,1,43,6,49,None
5,3,2,49,22,71,None
5,4,6,71,61,132,None
5,5,4,147,26,173,None
5,6,5,263,69,332,None
5,7,9,332,21,353,None
5,8,8,353,49,402,None
5,9,10,454,72,526,None
5,10,7,884,53,937,None
6,1,3,14,84,98,None
6,2,2,152,2,154,None
6,3,6,154,52,206,None
6,4,4,372,95,467,None
6,5,9,527,48,575,None
6,6,10,575,72,647,None
6,7,1,647,47,694,None
6,8,7,730,65,795,None
6,9,5,795,6,801,None
6,10,8,887,25,912,None
7,1,2,0,46,46,None
7,2,1,49,37,86,None
7,3,4,86,61,147,None
7,4,3,188,13,201,None
7,5,7,201,32,233,None
7,6,6,233,21,254,None
7,7,10,254,32,286,None
7,8,9,353,89,442,None
7,9,8,442,30,472,None
7,10,5,515,55,570,None
8,1,3,296,31,327,None
8,2,1,367,86,453,None
8,3,2,485,46,531,None
8,4,6,531,74,605,None
8,5,5,605,32,637,None
8,6,7,642,88,730,None
8,7,9,773,19,792,None
8,8,10,792,48,840,None
8,9,8,851,36,887,None
8,10,4,887,79,966,None
9,1,1,86,76,162,None
9,2,2,162,69,231,None
9,3,4,231,76,307,None
9,4,6,307,51,358,None
9,5,3,358,85,443,None
9,6,10,443,11,454,None
9,7,7,475,40,515,None
9,8,8,612,89,701,None
9,9,5,701,26,727,None
9,10,9,792,74,866,None
10,1,2,309,85,394,None
10,2,1,453,13,466,None
10,3,3,466,61,527,None
10,4,7,527,7,534,None
10,5,9,575,64,639,None
10,6,10,647,76,723,None
10,7,6,723,47,770,None
10,8,4,770,52,822,None
10,9,5,822,90,912,None
10,10,8,912,45,957,None
