Job,Operation,Machine,Start,Duration,End,Worker
1,1,5,7,3,10,None
1,2,5,4,3,7,None
1,3,6,0,2,2,None
2,1,3,10,3,13,None
2,2,3,5,5,10,None
2,3,7,4,1,5,None
2,4,5,0,4,4,None
3,1,7,7,2,9,None
3,2,4,3,4,7,None
3,3,1,0,1,1,None
4,1,2,13,1,14,None
4,2,6,5,5,10,None
4,3,3,3,2,5,None
5,1,1,11,3,14,None
5,2,4,7,4,11,None
5,3,6,3,2,5,None
5,4,7,0,3,3,None
6,1,3,13,1,14,None
6,2,8,9,4,13,None
6,3,2,0,5,5,None
7,1,2,9,4,13,None
7,2,8,4,5,9,None
7,3,4,0,3,3,None
8,1,1,9,2,11,None
8,2,2,5,4,9,None
8,3,8,3,1,4,None
8,4,3,0,3,3,None
