Job,Operation,Machine,Start,Duration,End,Worker
1,1,7,2,2,4,None
1,2,1,4,2,6,None
1,3,10,11,4,15,None
1,4,1,15,1,16,None
1,5,3,18,8,26,None
1,6,2,28,5,33,None
1,7,6,33,2,35,None
1,8,9,35,1,36,None
1,9,1,38,2,40,None
1,10,5,40,6,46,None
1,11,7,48,2,50,None
1,12,2,57,1,58,None
1,13,10,59,2,61,None
1,14,9,61,3,64,None
1,15,1,64,1,65,None
2,1,2,4,5,9,None
2,2,9,10,1,11,None
2,3,1,14,1,15,None
2,4,2,15,1,16,None
2,5,7,16,2,18,None
2,6,1,19,2,21,None
2,7,10,23,2,25,None
2,8,5,25,6,31,None
2,9,9,31,3,34,None
2,10,3,40,8,48,None
2,11,1,48,1,49,None
2,12,1,49,2,51,None
2,13,8,59,2,61,None
2,14,6,61,3,64,None
2,15,9,64,1,65,None
3,1,1,0,1,1,None
3,2,5,1,6,7,None
3,3,1,7,2,9,None
3,4,7,9,2,11,None
3,5,2,16,1,17,None
3,6,1,18,1,19,None
3,7,9,19,7,26,None
3,8,3,26,7,33,None
3,9,9,36,1,37,None
3,10,6,38,3,41,None
3,11,10,41,9,50,None
3,12,10,50,2,52,None
3,13,9,55,1,56,None
3,14,1,56,1,57,None
3,15,3,57,8,65,None
4,1,6,4,2,6,None
4,2,9,8,1,9,None
4,3,2,9,5,14,None
4,4,2,14,1,15,None
4,5,4,15,8,23,None
4,6,1,23,2,25,None
4,7,7,25,5,30,None
4,8,1,30,2,32,None
4,9,3,33,7,40,None
4,10,1,47,1,48,None
4,11,7,50,2,52,None
4,12,1,52,1,53,None
4,13,9,53,1,54,None
4,14,7,54,9,63,None
4,15,10,63,2,65,None
5,1,10,5,2,7,None
5,2,1,10,1,11,None
5,3,9,11,4,15,None
5,4,1,16,2,18,None
5,5,7,20,5,25,None
5,6,2,25,1,26,None
5,7,1,26,1,27,None
5,8,9,27,3,30,None
5,9,7,30,2,32,None
5,10,1,32,2,34,None
5,11,9,34,1,35,None
5,12,7,35,9,44,None
5,13,9,57,1,58,None
5,14,1,58,3,61,None
5,15,7,63,2,65,None
6,1,3,0,8,8,None
6,2,1,11,3,14,None
6,3,5,19,6,25,None
6,4,6,28,2,30,None
6,5,9,30,1,31,None
6,6,7,33,2,35,None
6,7,1,36,2,38,None
6,8,4,41,2,43,None
6,9,9,43,1,44,None
6,10,7,46,2,48,None
6,11,8,48,2,50,None
6,12,9,50,3,53,None
6,13,1,54,2,56,None
6,14,1,57,1,58,None
6,15,10,61,2,63,None
7,1,1,6,1,7,None
7,2,10,7,2,9,None
7,3,5,11,8,19,None
7,4,8,24,8,32,None
7,5,8,32,2,34,None
7,6,1,34,2,36,None
7,7,2,36,1,37,None
7,8,9,37,3,40,None
7,9,9,40,1,41,None
7,10,1,41,1,42,None
7,11,1,42,2,44,None
7,12,7,44,2,46,None
7,13,5,46,6,52,None
7,14,7,52,2,54,None
7,15,9,60,1,61,None
8,1,9,4,1,5,None
8,2,9,5,3,8,None
8,3,3,8,8,16,None
8,4,8,16,2,18,None
8,5,6,18,2,20,None
8,6,2,20,5,25,None
8,7,10,25,2,27,None
8,8,1,27,1,28,None
8,9,1,28,2,30,None
8,10,6,35,3,38,None
8,11,2,39,5,44,None
8,12,4,44,8,52,None
8,13,10,52,6,58,None
8,14,2,58,1,59,None
8,15,5,59,6,65,None
9,1,7,0,2,2,None
9,2,1,3,1,4,None
9,3,7,4,5,9,None
9,4,9,15,1,16,None
9,5,2,17,1,18,None
9,6,7,18,2,20,None
9,7,1,21,2,23,None
9,8,10,34,2,36,None
9,9,8,36,8,44,None
9,10,1,44,2,46,None
9,11,9,46,1,47,None
9,12,9,47,3,50,None
9,13,5,53,6,59,None
9,14,8,61,2,63,None
9,15,1,63,1,64,None
10,1,8,4,2,6,None
10,2,6,6,3,9,None
10,3,10,9,2,11,None
10,4,7,11,5,16,None
10,5,9,16,3,19,None
10,6,10,28,6,34,None
10,7,5,34,6,40,None
10,8,1,40,1,41,None
10,9,9,44,1,45,None
10,10,9,45,1,46,None
10,11,2,46,5,51,None
10,12,1,51,1,52,None
10,13,2,52,1,53,None
10,14,4,53,8,61,None
10,15,1,61,2,63,None
