Job,Operation,Machine,Start,Duration,End,Worker
1,1,4,89,5,94,None
1,2,5,94,7,101,None
1,3,3,101,19,120,None
1,4,7,135,14,149,None
1,5,4,149,5,154,None
1,6,1,154,10,164,None
1,7,10,262,18,280,None
1,8,7,422,10,432,None
1,9,3,437,11,448,None
1,10,3,518,5,523,None
2,1,2,71,5,76,None
2,2,4,76,5,81,None
2,3,3,81,5,86,None
2,4,1,86,10,96,None
2,5,10,176,19,195,None
2,6,3,227,15,242,None
2,7,7,242,14,256,None
2,8,5,256,9,265,None
2,9,9,265,5,270,None
2,10,1,270,19,289,None
2,11,7,432,10,442,None
2,12,1,442,16,458,None
3,1,9,25,5,30,None
3,2,1,30,19,49,None
3,3,1,69,10,79,None
3,4,3,246,19,265,None
3,5,4,265,5,270,None
3,6,4,270,5,275,None
3,7,3,275,5,280,None
3,8,10,280,10,290,None
3,9,5,290,9,299,None
3,10,1,299,7,306,None
3,11,7,316,10,326,None
3,12,1,326,10,336,None
3,13,10,375,19,394,None
3,14,10,505,18,523,None
4,1,10,22,10,32,None
4,2,5,75,7,82,None
4,3,7,82,14,96,None
4,4,1,96,10,106,None
4,5,10,244,18,262,None
4,6,7,444,13,457,None
4,7,5,457,7,464,None
4,8,8,464,9,473,None
4,9,9,492,11,503,None
4,10,5,514,9,523,None
5,1,5,121,9,130,None
5,2,9,139,5,144,None
5,3,4,144,5,149,None
5,4,8,155,9,164,None
5,5,1,164,10,174,None
5,6,9,213,11,224,None
5,7,1,224,7,231,None
5,8,7,393,14,407,None
5,9,4,407,5,412,None
5,10,4,412,19,431,None
5,11,8,431,18,449,None
5,12,10,449,19,468,None
6,1,7,122,13,135,None
6,2,3,178,19,197,None
6,3,5,273,9,282,None
6,4,10,291,19,310,None
6,5,3,338,5,343,None
6,6,4,343,5,348,None
6,7,8,350,14,364,None
6,8,4,389,5,394,None
6,9,10,394,18,412,None
6,10,1,487,7,494,None
7,1,1,20,10,30,None
7,2,10,61,18,79,None
7,3,1,79,7,86,None
7,4,5,247,9,256,None
7,5,8,259,14,273,None
7,6,7,300,10,310,None
7,7,3,310,15,325,None
7,8,5,325,7,332,None
7,9,8,332,18,350,None
7,10,10,356,19,375,None
7,11,1,407,19,426,None
7,12,1,494,10,504,None
8,1,1,0,10,10,None
8,2,7,45,14,59,None
8,3,1,59,10,69,None
8,4,3,197,15,212,None
8,5,9,343,5,348,None
8,6,4,348,5,353,None
8,7,3,353,19,372,None
8,8,1,372,19,391,None
8,9,4,398,5,403,None
8,10,5,403,9,412,None
8,11,10,412,19,431,None
9,1,7,62,10,72,None
9,2,8,96,14,110,None
9,3,1,116,19,135,None
9,4,10,157,19,176,None
9,5,5,218,7,225,None
9,6,2,225,5,230,None
9,7,4,230,5,235,None
9,8,7,235,7,242,None
9,9,1,254,16,270,None
9,10,1,355,7,362,None
9,11,9,447,11,458,None
9,12,3,458,19,477,None
9,13,1,477,10,487,None
9,14,10,487,18,505,None
10,1,10,103,19,122,None
10,2,5,130,7,137,None
10,3,8,137,18,155,None
10,4,8,188,9,197,None
10,5,1,197,7,204,None
10,6,1,204,10,214,None
10,7,9,411,5,416,None
10,8,3,416,15,431,None
10,9,10,431,18,449,None
10,10,3,480,19,499,None
10,11,1,504,19,523,None
11,1,9,101,5,106,None
11,2,1,106,10,116,None
11,3,8,119,18,137,None
11,4,4,211,19,230,None
11,5,7,270,10,280,None
11,6,3,280,5,285,None
11,7,3,285,11,296,None
11,8,8,296,14,310,None
11,9,10,310,10,320,None
11,10,9,481,11,492,None
11,11,3,499,19,518,None
12,1,10,84,19,103,None
12,2,8,110,9,119,None
12,3,7,167,7,174,None
12,4,1,174,16,190,None
12,5,7,282,14,296,None
12,6,4,296,5,301,None
12,7,4,301,5,306,None
12,8,1,306,10,316,None
12,9,8,473,18,491,None
12,10,9,503,5,508,None
13,1,5,35,7,42,None
13,2,10,42,19,61,None
13,3,7,72,10,82,None
13,4,3,120,15,135,None
13,5,1,135,19,154,None
13,6,8,199,18,217,None
13,7,8,273,14,287,None
13,8,8,311,9,320,None
