Job,Operation,Machine,Start,Duration,End,Worker
1,1,2,13,10,23,None
1,2,8,116,17,133,None
1,3,8,133,14,147,None
1,4,1,158,10,168,None
1,5,2,168,16,184,None
1,6,9,184,6,190,None
1,7,7,190,9,199,None
1,8,1,209,7,216,None
1,9,9,216,11,227,None
1,10,4,254,16,270,None
1,11,2,273,5,278,None
1,12,9,278,9,287,None
2,1,8,17,17,34,None
2,2,5,34,6,40,None
2,3,2,40,10,50,None
2,4,5,50,9,59,None
2,5,2,113,16,129,None
2,6,1,129,8,137,None
2,7,7,138,5,143,None
2,8,1,202,7,209,None
2,9,7,209,9,218,None
2,10,1,227,10,237,None
2,11,4,277,7,284,None
2,12,4,284,16,300,None
2,13,5,302,8,310,None
3,1,7,0,5,5,None
3,2,5,15,9,24,None
3,3,2,50,16,66,None
3,4,2,66,10,76,None
3,5,9,81,9,90,None
3,6,4,155,16,171,None
3,7,1,171,7,178,None
3,8,1,178,10,188,None
3,9,5,188,6,194,None
3,10,2,248,16,264,None
3,11,3,285,14,299,None
4,1,10,0,15,15,None
4,2,1,42,7,49,None
4,3,9,49,15,64,None
4,4,8,161,14,175,None
4,5,4,175,16,191,None
4,6,8,206,17,223,None
4,7,4,223,7,230,None
4,8,5,230,5,235,None
4,9,3,235,14,249,None
4,10,7,249,9,258,None
4,11,1,258,10,268,None
5,1,8,99,17,116,None
5,2,4,116,16,132,None
5,3,5,132,9,141,None
5,4,5,141,5,146,None
5,5,4,148,7,155,None
5,6,10,155,18,173,None
5,7,7,175,5,180,None
5,8,8,223,14,237,None
5,9,5,237,6,243,None
5,10,2,243,5,248,None
5,11,4,248,6,254,None
5,12,5,254,9,263,None
5,13,6,263,12,275,None
5,14,1,278,7,285,None
6,1,10,15,10,25,None
6,2,10,42,18,60,None
6,3,1,60,10,70,None
6,4,3,70,14,84,None
6,5,5,108,9,117,None
6,6,7,117,9,126,None
6,7,8,237,17,254,None
6,8,8,254,14,268,None
6,9,2,268,5,273,None
6,10,7,275,5,280,None
6,11,9,287,15,302,None
7,1,8,68,14,82,None
7,2,8,82,17,99,None
7,3,5,99,9,108,None
7,4,4,132,16,148,None
7,5,1,148,10,158,None
7,6,2,158,5,163,None
7,7,2,163,5,168,None
7,8,5,168,6,174,None
7,9,9,174,9,183,None
7,10,1,196,6,202,None
7,11,6,202,14,216,None
7,12,6,216,10,226,None
7,13,7,258,17,275,None
7,14,10,275,18,293,None
8,1,1,0,10,10,None
8,2,5,10,5,15,None
8,3,5,24,9,33,None
8,4,7,51,9,60,None
8,5,9,70,11,81,None
8,6,7,93,13,106,None
8,7,6,107,10,117,None
8,8,2,129,5,134,None
8,9,2,134,8,142,None
8,10,7,143,9,152,None
8,11,1,216,11,227,None
8,12,4,270,7,277,None
8,13,5,277,6,283,None
9,1,8,0,17,17,None
9,2,2,23,5,28,None
9,3,1,32,10,42,None
9,4,4,42,16,58,None
9,5,4,58,11,69,None
9,6,7,84,9,93,None
9,7,6,93,14,107,None
9,8,9,148,11,159,None
9,9,9,159,6,165,None
9,10,2,220,10,230,None
9,11,5,263,9,272,None
10,1,4,0,16,16,None
10,2,1,20,6,26,None
10,3,3,84,14,98,None
10,4,10,98,10,108,None
10,5,9,118,11,129,None
10,6,7,129,9,138,None
10,7,5,146,6,152,None
10,8,3,158,11,169,None
10,9,2,184,10,194,None
10,10,3,194,11,205,None
10,11,5,205,14,219,None
10,12,1,268,10,278,None
11,1,9,20,11,31,None
11,2,5,40,9,49,None
11,3,6,49,14,63,None
11,4,4,69,16,85,None
11,5,1,86,6,92,None
11,6,5,123,9,132,None
11,7,3,148,10,158,None
11,8,3,169,14,183,None
11,9,1,237,10,247,None
11,10,7,280,17,297,None
12,1,5,0,5,5,None
12,2,9,5,15,20,None
12,3,4,22,16,38,None
12,4,9,64,6,70,None
12,5,7,70,5,75,None
12,6,7,75,9,84,None
12,7,2,108,5,113,None
12,8,8,175,14,189,None
12,9,9,190,9,199,None
12,10,5,199,6,205,None
12,11,10,205,18,223,None
13,1,2,0,5,5,None
13,2,3,25,14,39,None
13,3,9,42,6,48,None
13,4,5,76,9,85,None
13,5,10,108,10,118,None
13,6,3,137,11,148,None
13,7,2,230,10,240,None
13,8,8,268,17,285,None
13,9,1,285,7,292,None
13,10,1,292,10,302,None
13,11,7,302,9,311,None
14,1,7,29,11,40,None
14,2,1,70,10,80,None
14,3,10,80,18,98,None
14,4,2,98,10,108,None
14,5,7,108,5,113,None
14,6,1,119,6,125,None
