Job,Operation,Machine,Start,Duration,End,Worker
1,1,4,438,5,443,None
1,2,7,431,7,438,None
1,3,3,412,19,431,None
1,4,7,370,14,384,None
1,5,4,365,5,370,None
1,6,1,355,10,365,None
1,7,10,282,18,300,None
1,8,7,45,10,55,None
1,9,3,24,11,35,None
1,10,3,0,5,5,None
2,1,2,409,5,414,None
2,2,4,404,5,409,None
2,3,8,392,12,404,None
2,4,1,382,10,392,None
2,5,10,355,19,374,None
2,6,3,318,15,333,None
2,7,7,294,14,308,None
2,8,5,285,9,294,None
2,9,9,280,5,285,None
2,10,1,261,19,280,None
2,11,7,116,10,126,None
2,12,1,100,16,116,None
3,1,9,493,5,498,None
3,2,1,474,19,493,None
3,3,1,464,10,474,None
3,4,3,278,19,297,None
3,5,4,251,5,256,None
3,6,4,246,5,251,None
3,7,3,241,5,246,None
3,8,10,231,10,241,None
3,9,5,205,9,214,None
3,10,1,198,7,205,None
3,11,7,161,10,171,None
3,12,1,151,10,161,None
3,13,10,111,19,130,None
3,14,10,56,18,74,None
4,1,10,413,10,423,None
4,2,7,353,7,360,None
4,3,7,339,14,353,None
4,4,1,316,10,326,None
4,5,10,213,18,231,None
4,6,7,101,13,114,None
4,7,5,94,7,101,None
4,8,3,83,11,94,None
4,9,9,35,11,46,None
4,10,5,0,9,9,None
5,1,5,403,9,412,None
5,2,9,398,5,403,None
5,3,4,393,5,398,None
5,4,3,382,11,393,None
5,5,1,372,10,382,None
5,6,9,251,11,262,None
5,7,1,244,7,251,None
5,8,7,79,14,93,None
5,9,4,74,5,79,None
5,10,4,55,19,74,None
5,11,8,37,18,55,None
5,12,10,18,19,37,None
6,1,7,394,13,407,None
6,2,3,333,19,352,None
6,3,5,272,9,281,None
6,4,10,253,19,272,None
6,5,3,119,5,124,None
6,6,4,111,5,116,None
6,7,8,97,14,111,None
6,8,4,92,5,97,None
6,9,10,74,18,92,None
6,10,1,64,7,71,None
7,1,1,503,10,513,None
7,2,10,462,18,480,None
7,3,1,418,7,425,None
7,4,5,294,9,303,None
7,5,8,247,14,261,None
7,6,7,237,10,247,None
7,7,4,218,19,237,None
7,8,5,186,7,193,None
7,9,8,168,18,186,None
7,10,10,140,19,159,None
7,11,1,71,19,90,None
7,12,1,19,10,29,None
8,1,1,513,10,523,None
8,2,7,445,14,459,None
8,3,1,435,10,445,None
8,4,4,328,19,347,None
8,5,9,323,5,328,None
8,6,4,318,5,323,None
8,7,3,299,19,318,None
8,8,1,280,19,299,None
8,9,4,120,5,125,None
8,10,5,111,9,120,None
8,11,10,92,19,111,None
9,1,7,478,10,488,None
9,2,8,464,14,478,None
9,3,1,445,19,464,None
9,4,10,310,19,329,None
9,5,5,247,7,254,None
9,6,2,242,5,247,None
