Job,Operation,Machine,Start,Duration,End,Worker
1,1,3,0,24,24,None
1,2,4,25,12,37,None
1,3,10,114,17,131,None
1,4,5,188,27,215,None
1,5,1,215,21,236,None
1,6,7,241,25,266,None
1,7,9,266,27,293,None
1,8,8,318,26,344,None
1,9,2,346,30,376,None
1,10,6,518,31,549,None
1,11,12,549,18,567,None
1,12,15,568,16,584,None
1,13,14,631,39,670,None
1,14,11,670,19,689,None
1,15,13,689,26,715,None
2,1,7,35,30,65,None
2,2,4,65,15,80,None
2,3,13,132,20,152,None
2,4,12,152,19,171,None
2,5,2,198,24,222,None
2,6,14,242,15,257,None
2,7,11,257,28,285,None
2,8,3,285,36,321,None
2,9,6,440,26,466,None
2,10,8,466,15,481,None
2,11,1,514,11,525,None
2,12,9,525,23,548,None
2,13,15,548,20,568,None
2,14,10,576,26,602,None
2,15,5,602,28,630,None
3,1,7,0,35,35,None
3,2,1,35,22,57,None
3,3,14,79,23,102,None
3,4,8,188,32,220,None
3,5,3,220,20,240,None
3,6,4,244,12,256,None
3,7,13,327,19,346,None
3,8,11,346,23,369,None
3,9,10,369,17,386,None
3,10,2,416,14,430,None
3,11,6,466,16,482,None
3,12,12,482,29,511,None
3,13,9,548,16,564,None
3,14,5,578,22,600,None
3,15,15,617,22,639,None
4,1,10,44,20,64,None
4,2,7,94,29,123,None
4,3,2,140,19,159,None
4,4,8,174,14,188,None
4,5,13,215,33,248,None
4,6,5,249,30,279,None
4,7,1,297,32,329,None
4,8,6,347,21,368,None
4,9,12,402,29,431,None
4,10,11,431,24,455,None
4,11,15,455,25,480,None
4,12,3,490,29,519,None
4,13,4,535,13,548,None
4,14,9,564,20,584,None
4,15,14,670,18,688,None
5,1,12,0,23,23,None
5,2,14,59,20,79,None
5,3,2,159,28,187,None
5,4,7,209,32,241,None
5,5,8,259,16,275,None
5,6,6,382,18,400,None
5,7,9,400,24,424,None
5,8,10,430,23,453,None
5,9,4,469,24,493,None
5,10,11,493,34,527,None
5,11,3,541,24,565,None
5,12,1,565,24,589,None
5,13,15,589,28,617,None
5,14,13,617,15,632,None
5,15,5,644,18,662,None
6,1,9,0,24,24,None
6,2,12,24,19,43,None
6,3,15,43,21,64,None
6,4,2,64,33,97,None
6,5,8,140,34,174,None
6,6,7,174,35,209,None
6,7,6,235,40,275,None
6,8,11,285,36,321,None
6,9,4,321,23,344,None
6,10,3,348,26,374,None
6,11,5,374,15,389,None
6,12,10,389,28,417,None
6,13,14,417,38,455,None
6,14,13,455,13,468,None
6,15,1,525,25,550,None
7,1,14,32,27,59,None
7,2,4,80,30,110,None
7,3,7,123,21,144,None
7,4,9,144,19,163,None
7,5,13,315,12,327,None
7,6,5,329,27,356,None
7,7,3,374,39,413,None
7,8,10,417,13,430,None
7,9,15,430,12,442,None
7,10,6,482,36,518,None
