Job,Operation,Machine,Start,Duration,End,Worker
1,1,3,101,24,125,None
1,2,4,125,12,137,None
1,3,10,159,17,176,None
1,4,5,176,27,203,None
1,5,1,212,21,233,None
1,6,7,233,25,258,None
1,7,9,264,27,291,None
1,8,8,389,26,415,None
1,9,2,445,30,475,None
1,10,6,475,31,506,None
1,11,12,506,18,524,None
1,12,15,588,16,604,None
1,13,14,611,39,650,None
1,14,11,680,19,699,None
1,15,13,699,26,725,None
2,1,7,58,30,88,None
2,2,4,247,15,262,None
2,3,13,298,20,318,None
2,4,12,336,19,355,None
2,5,2,403,24,427,None
2,6,14,433,15,448,None
2,7,11,448,28,476,None
2,8,3,478,36,514,None
2,9,6,529,26,555,None
2,10,8,555,15,570,None
2,11,1,570,11,581,None
2,12,9,581,23,604,None
2,13,15,604,20,624,None
2,14,10,624,26,650,None
2,15,5,671,28,699,None
3,1,7,7,35,42,None
3,2,1,42,22,64,None
3,3,14,64,23,87,None
3,4,8,179,32,211,None
3,5,3,245,20,265,None
3,6,4,318,12,330,None
3,7,13,351,19,370,None
3,8,11,370,23,393,None
3,9,10,460,17,477,None
3,10,2,477,14,491,None
3,11,6,508,16,524,None
3,12,12,524,29,553,None
3,13,9,633,16,649,None
3,14,5,649,22,671,None
3,15,15,716,22,738,None
4,1,10,127,20,147,None
4,2,7,147,29,176,None
4,3,2,267,19,286,None
4,4,8,286,14,300,None
4,5,13,318,33,351,None
4,6,5,367,30,397,None
4,7,1,412,32,444,None
4,8,6,454,21,475,None
4,9,12,477,29,506,None
4,10,11,553,24,577,None
4,11,15,631,25,656,None
4,12,3,658,29,687,None
4,13,4,687,13,700,None
4,14,9,700,20,720,None
4,15,14,720,18,738,None
5,1,12,17,23,40,None
5,2,14,40,20,60,None
5,3,2,60,28,88,None
5,4,7,88,32,120,None
5,5,8,120,16,136,None
5,6,6,136,18,154,None
5,7,9,186,24,210,None
5,8,10,239,23,262,None
5,9,4,262,24,286,None
5,10,11,286,34,320,None
5,11,3,320,24,344,None
5,12,1,582,24,606,None
5,13,15,656,28,684,None
5,14,13,684,15,699,None
5,15,5,720,18,738,None
6,1,9,56,24,80,None
6,2,12,92,19,111,None
6,3,15,111,21,132,None
6,4,2,132,33,165,None
6,5,8,211,34,245,None
6,6,7,318,35,353,None
6,7,6,353,40,393,None
6,8,11,393,36,429,None
6,9,4,429,23,452,None
6,10,3,452,26,478,None
6,11,5,501,15,516,None
6,12,10,538,28,566,None
6,13,14,573,38,611,None
6,14,13,614,13,627,None
6,15,1,627,25,652,None
7,1,14,140,27,167,None
7,2,4,167,30,197,None
7,3,7,212,21,233,None
7,4,9,245,19,264,None
7,5,13,286,12,298,None
7,6,5,298,27,325,None
7,7,3,344,39,383,None
7,8,10,484,13,497,None
7,9,15,544,12,556,None
7,10,6,585,36,621,None
7,11,11,621,21,642,None
7,12,12,642,17,659,None
7,13,2,659,29,688,None
7,14,1,688,17,705,None
7,15,8,705,33,738,None
8,1,6,109,27,136,None
8,2,5,157,19,176,None
8,3,7,176,29,205,None
8,4,10,205,20,225,None
8,5,4,225,21,246,None
8,6,11,246,40,286,None
8,7,9,291,14,305,None
8,8,15,305,39,344,None
8,9,14,344,39,383,None
8,10,3,383,27,410,None
8,11,2,557,36,593,None
8,12,13,593,12,605,None
8,13,12,605,37,642,None
8,14,8,656,22,678,None
8,15,1,725,13,738,None
9,1,14,87,32,119,None
9,2,12,119,29,148,None
9,3,9,148,24,172,None
9,4,4,286,27,313,None
9,5,6,313,40,353,None
9,6,5,397,21,418,None
9,7,10,418,26,444,None
9,8,1,444,27,471,None
9,9,15,471,27,498,None
9,10,7,498,16,514,None
9,11,3,514,21,535,None
9,12,11,577,13,590,None
9,13,8,590,28,618,None
