Job,Operation,Machine,Start,Duration,End,Worker
1,1,4,168,5,173,None
1,2,5,173,7,180,None
1,3,3,209,19,228,None
1,4,7,228,14,242,None
1,5,4,242,5,247,None
1,6,1,247,10,257,None
1,7,10,310,18,328,None
1,8,7,417,10,427,None
1,9,8,427,9,436,None
1,10,3,494,5,499,None
2,1,2,170,5,175,None
2,2,4,175,5,180,None
2,3,3,182,5,187,None
2,4,1,187,10,197,None
2,5,10,291,19,310,None
2,6,3,328,15,343,None
2,7,7,343,14,357,None
2,8,5,357,9,366,None
2,9,9,366,5,371,None
2,10,1,371,19,390,None
2,11,7,390,10,400,None
2,12,1,400,16,416,None
3,1,9,64,5,69,None
3,2,1,69,19,88,None
3,3,1,88,10,98,None
3,4,3,161,19,180,None
3,5,4,180,5,185,None
3,6,4,185,5,190,None
3,7,3,190,5,195,None
3,8,10,195,10,205,None
3,9,5,205,9,214,None
3,10,1,214,7,221,None
3,11,7,277,10,287,None
3,12,1,287,10,297,None
3,13,10,374,19,393,None
3,14,10,411,18,429,None
4,1,10,30,10,40,None
4,2,7,133,7,140,None
4,3,7,140,14,154,None
4,4,1,154,10,164,None
4,5,10,255,18,273,None
4,6,7,447,13,460,None
4,7,5,460,7,467,None
4,8,3,471,11,482,None
4,9,9,482,11,493,None
4,10,5,514,9,523,None
5,1,5,78,9,87,None
5,2,9,100,5,105,None
5,3,4,105,5,110,None
5,4,8,110,9,119,None
5,5,1,134,10,144,None
5,6,9,186,11,197,None
5,7,1,197,7,204,None
5,8,7,403,14,417,None
5,9,4,424,5,429,None
5,10,4,429,19,448,None
5,11,8,448,18,466,None
5,12,10,466,19,485,None
6,1,3,101,15,116,None
6,2,3,127,19,146,None
6,3,5,180,9,189,None
6,4,10,236,19,255,None
6,5,3,364,5,369,None
6,6,4,369,5,374,None
6,7,8,374,14,388,None
6,8,4,388,5,393,None
6,9,10,393,18,411,None
6,10,1,490,7,497,None
7,1,1,20,10,30,None
7,2,10,88,18,106,None
7,3,1,127,7,134,None
7,4,5,189,9,198,None
7,5,8,220,14,234,None
7,6,7,320,10,330,None
7,7,4,330,19,349,None
7,8,5,349,7,356,None
