Job,Operation,Machine,Start,Duration,End,Worker
1,1,1,1278,54,1332,None
1,2,2,1514,2,1516,None
1,3,3,1597,2,1599,None
1,4,4,1626,75,1701,None
1,5,5,1711,39,1750,None
1,6,6,1750,97,1847,None
1,7,7,1855,70,1925,None
1,8,8,1955,5,1960,None
1,9,9,1971,40,2011,None
1,10,10,2044,16,2060,None
2,1,1,865,51,916,None
2,2,2,1008,69,1077,None
2,3,3,1077,31,1108,None
2,4,4,1138,100,1238,None
2,5,5,1238,25,1263,None
2,6,6,1267,58,1325,None
2,7,7,1376,30,1406,None
2,8,8,1406,3,1409,None
2,9,9,1481,18,1499,None
2,10,10,1593,64,1657,None
3,1,1,723,44,767,None
3,2,2,959,18,977,None
3,3,3,978,6,984,None
3,4,4,1000,6,1006,None
3,5,5,1015,9,1024,None
3,6,6,1133,96,1229,None
3,7,7,1314,52,1366,None
3,8,8,1371,31,1402,None
3,9,9,1425,52,1477,None
3,10,10,1519,14,1533,None
4,1,1,272,66,338,None
4,2,2,349,95,444,None
4,3,3,457,42,499,None
4,4,4,572,1,573,None
4,5,5,609,21,630,None
4,6,6,737,65,802,None
4,7,7,808,24,832,None
4,8,8,883,78,961,None
4,9,9,1003,20,1023,None
4,10,10,1023,81,1104,None
5,1,1,1332,18,1350,None
5,2,2,1516,53,1569,None
5,3,3,1599,28,1627,None
5,4,4,1701,61,1762,None
5,5,5,1762,84,1846,None
5,6,6,1847,52,1899,None
5,7,7,1925,33,1958,None
5,8,8,1960,31,1991,None
5,9,9,2011,14,2025,None
5,10,10,2060,35,2095,None
6,1,1,947,100,1047,None
6,2,2,1140,39,1179,None
6,3,3,1190,72,1262,None
6,4,4,1277,19,1296,None
6,5,5,1297,44,1341,None
6,6,6,1357,66,1423,None
6,7,7,1440,8,1448,None
6,8,8,1449,59,1508,None
6,9,9,1538,80,1618,None
6,10,10,1742,94,1836,None
7,1,1,382,51,433,None
7,2,2,523,86,609,None
7,3,3,609,28,637,None
7,4,4,658,56,714,None
7,5,5,744,13,757,None
7,6,6,827,22,849,None
7,7,7,908,51,959,None
7,8,8,982,99,1081,None
7,9,9,1117,51,1168,None
7,10,10,1168,8,1176,None
8,1,1,1139,88,1227,None
8,2,2,1294,95,1389,None
8,3,3,1389,45,1434,None
