Job,Operation,Machine,Start,Duration,End,Worker
1,1,7,286,18,304,None
1,2,5,267,7,274,None
1,3,3,248,19,267,None
1,4,7,206,14,220,None
1,5,4,195,5,200,None
1,6,1,185,10,195,None
1,7,10,148,18,166,None
1,8,7,30,10,40,None
1,9,3,19,11,30,None
1,10,8,0,12,12,None
2,1,2,384,5,389,None
2,2,4,379,5,384,None
2,3,8,355,12,367,None
2,4,1,345,10,355,None
2,5,10,241,19,260,None
2,6,4,206,19,225,None
2,7,7,192,14,206,None
2,8,5,183,9,192,None
2,9,9,178,5,183,None
2,10,1,159,19,178,None
2,11,7,16,10,26,None
2,12,1,0,16,16,None
3,1,9,463,5,468,None
3,2,1,444,19,463,None
3,3,1,434,10,444,None
3,4,3,365,19,384,None
3,5,4,355,5,360,None
3,6,4,350,5,355,None
3,7,3,345,5,350,None
3,8,10,335,10,345,None
3,9,5,326,9,335,None
3,10,1,319,7,326,None
3,11,7,126,10,136,None
3,12,1,113,10,123,None
3,13,10,75,19,94,None
3,14,10,38,18,56,None
4,1,10,478,10,488,None
4,2,5,441,7,448,None
4,3,7,427,14,441,None
4,4,1,417,10,427,None
4,5,10,278,18,296,None
4,6,3,75,15,90,None
4,7,5,50,7,57,None
4,8,3,30,11,41,None
4,9,9,9,11,20,None
4,10,5,0,9,9,None
5,1,5,492,9,501,None
5,2,9,487,5,492,None
5,3,4,482,5,487,None
5,4,8,473,9,482,None
5,5,1,463,10,473,None
5,6,9,362,11,373,None
5,7,1,355,7,362,None
5,8,7,136,14,150,None
5,9,4,113,5,118,None
5,10,3,94,15,109,None
5,11,8,76,18,94,None
5,12,10,56,19,75,None
6,1,7,403,13,416,None
6,2,3,384,19,403,None
6,3,5,248,9,257,None
6,4,10,222,19,241,None
6,5,3,187,5,192,None
6,6,4,182,5,187,None
6,7,8,168,14,182,None
6,8,4,148,5,153,None
6,9,10,130,18,148,None
6,10,1,90,7,97,None
7,1,1,503,10,513,None
7,2,10,460,18,478,None
7,3,1,427,7,434,None
7,4,5,305,9,314,None
7,5,10,296,9,305,None
7,6,7,276,10,286,None
7,7,4,257,19,276,None
7,8,5,241,7,248,None
7,9,8,223,18,241,None
7,10,10,194,19,213,None
7,11,1,71,19,90,None
7,12,1,61,10,71,None
8,1,1,513,10,523,None
8,2,7,493,14,507,None
8,3,1,483,10,493,None
8,4,4,360,19,379,None
8,5,9,336,5,341,None
8,6,4,331,5,336,None
8,7,3,303,19,322,None
8,8,1,284,19,303,None
8,9,4,50,5,55,None
8,10,5,41,9,50,None
8,11,10,19,19,38,None
9,1,8,431,19,450,None
9,2,8,417,14,431,None
9,3,1,398,19,417,None
9,4,10,345,19,364,None
9,5,5,336,7,343,None
9,6,2,331,5,336,None
9,7,4,326,5,331,None
9,8,7,319,7,326,None
9,9,1,303,16,319,None
9,10,1,178,7,185,None
9,11,9,159,11,170,None
9,12,3,140,19,159,None
9,13,1,130,10,140,None
9,14,10,112,18,130,None
10,1,10,305,19,324,None
10,2,5,294,7,301,None
10,3,8,276,18,294,None
10,4,8,267,9,276,None
10,5,1,260,7,267,None
10,6,1,250,10,260,None
10,7,9,209,5,214,None
10,8,3,194,15,209,None
10,9,10,176,18,194,None
10,10,3,51,19,70,None
10,11,1,32,19,51,None
11,1,9,492,5,497,None
11,2,1,473,10,483,None
11,3,8,294,18,312,None
11,4,4,238,19,257,None
11,5,7,228,10,238,None
11,6,3,223,5,228,None
11,7,8,214,9,223,None
11,8,8,200,14,214,None
11,9,10,166,10,176,None
11,10,9,20,11,31,None
11,11,3,0,19,19,None
12,1,10,488,19,507,None
12,2,8,395,9,404,None
12,3,5,388,7,395,None
12,4,1,372,16,388,None
12,5,7,257,14,271,None
12,6,4,230,5,235,None
12,7,4,225,5,230,None
12,8,1,211,10,221,None
12,9,8,44,18,62,None
12,10,5,9,14,23,None
13,1,5,395,7,402,None
13,2,10,375,19,394,None
13,3,7,365,10,375,None
13,4,3,350,15,365,None
13,5,1,326,19,345,None
13,6,8,182,18,200,None
13,7,8,121,14,135,None
13,8,8,112,9,121,None
13,9,10,94,18,112,None
13,10,9,31,5,36,None
13,11,2,5,5,10,None
14,1,1,493,10,503,None
14,2,5,372,7,379,None
14,3,1,362,10,372,None
14,4,9,257,11,268,None
14,5,7,243,14,257,None
14,6,3,228,15,243,None
14,7,10,213,9,222,None
14,8,1,195,16,211,None
14,9,3,46,5,51,None
14,10,9,36,5,41,None
14,11,2,0,5,5,None
15,1,9,355,5,360,None
15,2,7,348,7,355,None
15,3,7,334,14,348,None
15,4,10,324,10,334,None
15,5,7,308,10,318,None
15,6,4,289,19,308,None
15,7,4,284,5,289,None
15,8,1,277,7,284,None
15,9,8,159,9,168,None
15,10,1,140,19,159,None
15,11,8,12,18,30,None
16,1,2,452,5,457,None
16,2,7,442,10,452,None
16,3,10,432,10,442,None
16,4,9,341,11,352,None
16,5,8,312,18,330,None
16,6,5,282,7,289,None
16,7,9,277,5,282,None
16,8,1,267,10,277,None
16,9,1,231,19,250,None
16,10,7,44,13,57,None
16,11,8,30,14,44,None
17,1,10,507,10,517,None
17,2,9,441,5,446,None
17,3,5,432,9,441,None
17,4,10,413,19,432,None
17,5,1,388,10,398,None
17,6,3,243,5,248,None
17,7,2,238,5,243,None
17,8,5,231,7,238,None
17,9,1,221,10,231,None
17,10,8,135,14,149,None
17,11,7,113,13,126,None
17,12,1,97,16,113,None
17,13,7,0,14,14,None
18,1,3,418,15,433,None
18,2,2,413,5,418,None
18,3,10,394,19,413,None
18,4,3,267,19,286,None
18,5,8,241,18,259,None
18,6,1,123,7,130,None
18,7,5,80,9,89,None
18,8,7,66,14,80,None
18,9,4,61,5,66,None
18,10,1,51,10,61,None
18,11,9,0,5,5,None
19,1,7,355,10,365,None
19,2,2,336,5,341,None
19,3,3,322,11,333,None
19,4,9,283,11,294,None
19,5,4,278,5,283,None
19,6,10,260,18,278,None
19,7,4,108,5,113,None
19,8,8,94,14,108,None
19,9,3,70,5,75,None
19,10,10,0,19,19,None
20,1,10,442,18,460,None
20,2,10,364,10,374,None
20,3,7,150,14,164,None
20,4,9,94,11,105,None
20,5,7,81,13,94,None
20,6,2,76,5,81,None
20,7,8,62,14,76,None
20,8,3,41,5,46,None
20,9,5,32,9,41,None
20,10,1,16,16,32,None
