Job,Operation,Machine,Start,Duration,End,Worker
1,1,2,7,4,11,None
1,2,1,22,15,37,None
1,3,2,44,4,48,None
1,4,4,93,18,111,None
1,5,5,111,2,113,None
2,1,1,19,3,22,None
2,2,5,47,2,49,None
2,3,2,66,4,70,None
2,4,1,71,8,79,None
2,5,3,87,2,89,None
3,1,5,7,1,8,None
3,2,4,75,18,93,None
3,3,3,93,9,102,None
3,4,2,121,4,125,None
3,5,3,135,14,149,None
4,1,2,15,4,19,None
4,2,2,19,17,36,None
4,3,2,48,2,50,None
4,4,1,103,2,105,None
4,5,3,120,15,135,None
5,1,3,0,2,2,None
5,2,3,26,18,44,None
5,3,5,51,1,52,None
5,4,5,52,12,64,None
5,5,4,111,5,116,None
6,1,5,9,2,11,None
6,2,3,46,18,64,None
6,3,5,96,7,103,None
6,4,2,109,7,116,None
6,5,2,135,4,139,None
7,1,4,0,5,5,None
7,2,5,14,7,21,None
7,3,2,36,4,40,None
7,4,3,44,2,46,None
7,5,5,89,7,96,None
8,1,4,28,6,34,None
8,2,1,42,2,44,None
8,3,2,77,14,91,None
8,4,2,91,4,95,None
8,5,2,139,7,146,None
9,1,5,11,1,12,None
9,2,5,30,7,37,None
9,3,5,74,1,75,None
9,4,2,95,14,109,None
9,5,5,113,15,128,None
10,1,5,0,7,7,None
10,2,3,16,10,26,None
10,3,1,65,6,71,None
10,4,4,116,5,121,None
10,5,2,125,10,135,None
11,1,4,10,18,28,None
11,2,5,39,1,40,None
11,3,5,49,2,51,None
11,4,5,82,7,89,None
11,5,5,128,15,143,None
12,1,3,2,14,16,None
12,2,5,21,8,29,None
12,3,1,44,6,50,None
12,4,5,64,2,66,None
12,5,1,130,7,137,None
13,1,1,2,17,19,None
13,2,4,34,18,52,None
13,3,4,52,5,57,None
13,4,1,111,2,113,None
13,5,2,116,5,121,None
14,1,5,8,1,9,None
14,2,1,40,2,42,None
14,3,5,66,8,74,None
14,4,3,102,18,120,None
14,5,5,144,2,146,None
15,1,5,12,2,14,None
15,2,5,37,1,38,None
15,3,3,73,14,87,None
15,4,1,96,7,103,None
15,5,1,113,17,130,None
16,1,1,0,2,2,None
16,2,3,64,9,73,None
16,3,2,73,4,77,None
16,4,1,79,15,94,None
16,5,4,139,5,144,None
17,1,2,0,7,7,None
17,2,2,50,14,64,None
17,3,1,94,2,96,None
17,4,1,105,6,111,None
17,5,5,143,1,144,None
18,1,2,11,4,15,None
18,2,5,29,1,30,None
18,3,5,38,1,39,None
18,4,1,50,15,65,None
18,5,5,103,7,110,None
19,1,1,37,3,40,None
19,2,5,40,7,47,None
19,3,2,64,2,66,None
19,4,4,121,18,139,None
19,5,1,139,3,142,None
20,1,4,5,5,10,None
20,2,2,40,4,44,None
20,3,4,57,18,75,None
20,4,5,75,7,82,None
20,5,1,137,2,139,None
