Job,Operation,Machine,Start,Duration,End,Worker
1,1,5,63,18,81,None
1,2,8,89,21,110,None
1,3,10,289,41,330,None
1,4,3,330,45,375,None
1,5,4,375,38,413,None
1,6,9,430,50,480,None
1,7,6,480,84,564,None
1,8,7,564,29,593,None
1,9,2,593,23,616,None
1,10,1,654,82,736,None
2,1,9,37,57,94,None
2,2,6,94,16,110,None
2,3,2,110,52,162,None
2,4,8,192,74,266,None
2,5,3,375,38,413,None
2,6,4,413,54,467,None
2,7,7,467,62,529,None
2,8,10,529,37,566,None
2,9,5,646,54,700,None
2,10,1,736,52,788,None
3,1,3,0,30,30,None
3,2,5,81,79,160,None
3,3,4,188,68,256,None
3,4,2,258,61,319,None
3,5,9,319,11,330,None
3,6,7,330,89,419,None
3,7,8,419,89,508,None
3,8,1,508,81,589,None
3,9,10,589,81,670,None
3,10,6,731,57,788,None
4,1,1,62,91,153,None
4,2,9,311,8,319,None
4,3,4,331,33,364,None
4,4,8,364,55,419,None
4,5,6,460,20,480,None
4,6,3,547,20,567,None
4,7,5,567,32,599,None
4,8,7,599,84,683,None
4,9,2,683,66,749,None
4,10,10,764,24,788,None
5,1,10,113,40,153,None
5,2,1,153,7,160,None
5,3,5,160,19,179,None
5,4,9,179,7,186,None
5,5,7,186,83,269,None
5,6,3,483,64,547,None
5,7,6,596,56,652,None
5,8,4,687,54,741,None
5,9,8,741,8,749,None
5,10,2,749,39,788,None
6,1,4,1,91,92,None
6,2,3,97,64,161,None
6,3,6,161,40,201,None
6,4,1,201,63,264,None
6,5,8,266,98,364,None
6,6,5,463,74,537,None
6,7,9,537,61,598,None
6,8,2,677,6,683,None
6,9,7,700,42,742,None
6,10,10,749,15,764,None
7,1,2,30,80,110,None
7,2,8,153,39,192,None
7,3,9,219,24,243,None
7,4,4,256,75,331,None
7,5,5,342,75,417,None
7,6,6,417,6,423,None
7,7,7,423,44,467,None
7,8,1,482,26,508,None
7,9,3,591,87,678,None
7,10,10,727,22,749,None
8,1,2,15,15,30,None
8,2,8,110,43,153,None
8,3,3,169,20,189,None
8,4,1,189,12,201,None
8,5,9,243,26,269,None
8,6,7,269,61,330,None
8,7,4,591,79,670,None
8,8,10,670,22,692,None
8,9,6,692,8,700,None
8,10,5,700,80,780,None
9,1,3,30,62,92,None
9,2,4,92,96,188,None
9,3,5,320,22,342,None
9,4,10,414,5,419,None
9,5,1,419,63,482,None
9,6,7,531,33,564,None
9,7,8,588,10,598,None
9,8,9,598,18,616,None
9,9,2,616,36,652,None
9,10,6,652,40,692,None
10,1,2,162,96,258,None
10,2,1,264,89,353,None
10,3,6,353,64,417,None
10,4,4,471,95,566,None
10,5,10,566,23,589,None
10,6,8,645,18,663,None
10,7,9,663,15,678,None
10,8,3,678,64,742,None
10,9,7,742,38,780,None
10,10,5,780,8,788,None
