Job,Operation,Machine,Start,Duration,End,Worker
1,1,1,372,12,384,None
1,2,3,192,94,286,None
1,3,4,100,92,192,None
1,4,5,9,91,100,None
1,5,2,0,7,7,None
2,1,2,505,19,524,None
2,2,4,423,11,434,None
2,3,5,357,66,423,None
2,4,3,87,21,108,None
2,5,1,0,87,87,None
3,1,2,537,14,551,None
3,2,1,462,75,537,None
3,3,4,439,13,452,None
3,4,5,423,16,439,None
3,5,3,52,20,72,None
4,1,3,439,95,534,None
4,2,5,291,66,357,None
4,3,1,227,7,234,None
4,4,4,192,7,199,None
4,5,2,60,77,137,None
5,1,2,551,45,596,None
5,2,4,529,6,535,None
5,3,5,439,89,528,None
5,4,1,384,15,399,None
5,5,3,108,34,142,None
6,1,4,452,77,529,None
6,2,3,419,20,439,None
6,3,1,296,76,372,None
6,4,5,198,88,286,None
6,5,2,7,53,60,None
7,1,3,345,74,419,None
7,2,2,227,88,315,None
7,3,1,175,52,227,None
7,4,4,9,27,36,None
7,5,5,0,9,9,None
8,1,2,417,88,505,None
8,2,4,348,69,417,None
8,3,1,234,62,296,None
8,4,5,100,98,198,None
8,5,3,0,52,52,None
9,1,3,537,61,598,None
9,2,5,528,9,537,None
9,3,1,400,62,462,None
9,4,2,348,52,400,None
9,5,4,258,90,348,None
10,1,3,291,54,345,None
10,2,5,286,5,291,None
10,3,4,199,59,258,None
10,4,2,175,15,190,None
10,5,1,87,88,175,None
