Job,Operation,Machine,Start,Duration,End,Worker
1,1,2,12,7,19,None
1,2,1,50,8,58,None
1,3,1,63,6,69,None
1,4,3,69,7,76,None
1,5,4,97,5,102,None
1,6,1,160,5,165,None
2,1,3,0,7,7,None
2,2,2,19,5,24,None
2,3,4,49,6,55,None
2,4,2,56,6,62,None
2,5,2,70,6,76,None
3,1,4,14,7,21,None
3,2,3,64,5,69,None
3,3,1,69,5,74,None
3,4,1,113,8,121,None
3,5,2,124,5,129,None
3,6,4,130,6,136,None
3,7,2,147,6,153,None
3,8,3,153,6,159,None
4,1,1,11,5,16,None
4,2,4,55,7,62,None
4,3,1,74,8,82,None
4,4,4,110,8,118,None
4,5,2,118,6,124,None
4,6,2,141,6,147,None
4,7,4,158,6,164,None
5,1,1,32,5,37,None
5,2,2,37,7,44,None
5,3,4,62,7,69,None
5,4,3,83,8,91,None
5,5,2,160,7,167,None
5,6,2,167,6,173,None
6,1,4,0,6,6,None
6,2,2,6,6,12,None
6,3,3,34,8,42,None
6,4,1,58,5,63,None
6,5,2,63,7,70,None
6,6,4,102,8,110,None
6,7,2,112,6,118,None
6,8,1,143,8,151,None
6,9,4,169,5,174,None
7,1,3,56,8,64,None
7,2,4,69,7,76,None
7,3,2,76,5,81,None
7,4,2,81,7,88,None
7,5,3,135,7,142,None
8,1,1,0,5,5,None
8,2,3,26,8,34,None
8,3,4,34,7,41,None
8,4,1,92,5,97,None
8,5,3,106,7,113,None
8,6,4,136,8,144,None
8,7,3,165,6,171,None
8,8,1,171,6,177,None
9,1,3,15,5,20,None
9,2,4,21,8,29,None
9,3,4,29,5,34,None
9,4,2,44,5,49,None
9,5,4,91,6,97,None
9,6,1,105,8,113,None
9,7,4,144,8,152,None
9,8,1,152,8,160,None
9,9,3,171,7,178,None
10,1,2,29,6,35,None
10,2,4,76,8,84,None
10,3,1,84,8,92,None
10,4,3,92,6,98,None
10,5,2,98,5,103,None
10,6,3,113,8,121,None
10,7,3,128,7,135,None
10,8,4,152,6,158,None
10,9,4,164,5,169,None
11,1,2,0,6,6,None
11,2,1,16,8,24,None
11,3,2,24,5,29,None
11,4,3,76,7,83,None
11,5,4,124,6,130,None
11,6,3,142,8,150,None
11,7,3,159,6,165,None
12,1,4,41,8,49,None
12,2,3,49,7,56,None
12,3,4,84,7,91,None
12,4,2,91,5,96,None
12,5,3,98,8,106,None
12,6,1,126,8,134,None
13,1,4,6,8,14,None
13,2,3,20,6,26,None
13,3,1,97,8,105,None
13,4,2,105,7,112,None
13,5,4,118,6,124,None
13,6,2,135,6,141,None
13,7,1,165,5,170,None
14,1,1,5,6,11,None
14,2,1,37,5,42,None
14,3,1,42,8,50,None
14,4,2,50,6,56,None
14,5,1,121,5,126,None
14,6,2,153,7,160,None
14,7,4,174,6,180,None
15,1,3,7,8,15,None
15,2,1,24,8,32,None
15,3,3,42,6,48,None
15,4,3,121,7,128,None
15,5,2,129,6,135,None
15,6,1,135,8,143,None
15,7,2,173,5,178,None
