Job,Operation,Machine,Start,Duration,End,Worker
1,1,2,13,4,17,None
1,2,3,66,18,84,None
1,3,2,92,4,96,None
1,4,4,135,18,153,None
1,5,5,153,2,155,None
2,1,1,2,3,5,None
2,2,4,33,5,38,None
2,3,2,57,4,61,None
2,4,5,85,1,86,None
2,5,1,86,3,89,None
3,1,5,14,1,15,None
3,2,4,15,18,33,None
3,3,3,57,9,66,None
3,4,2,96,4,100,None
3,5,3,127,14,141,None
4,1,2,0,4,4,None
4,2,4,56,10,66,None
4,3,2,66,2,68,None
4,4,1,76,2,78,None
4,5,1,80,6,86,None
5,1,3,37,2,39,None
5,2,3,39,18,57,None
5,3,5,57,1,58,None
5,4,5,73,12,85,None
5,5,4,107,5,112,None
6,1,4,0,5,5,None
6,2,1,22,15,37,None
6,3,5,37,7,44,None
6,4,2,85,7,92,None
6,5,2,128,4,132,None
7,1,4,5,5,10,None
7,2,5,23,7,30,None
7,3,2,30,4,34,None
7,4,3,35,2,37,None
7,5,2,68,17,85,None
8,1,2,34,17,51,None
8,2,1,78,2,80,None
8,3,2,114,14,128,None
8,4,2,145,4,149,None
8,5,2,149,7,156,None
9,1,5,47,1,48,None
9,2,3,84,15,99,None
9,3,5,99,1,100,None
9,4,2,100,14,114,None
9,5,1,126,17,143,None
10,1,5,30,7,37,None
10,2,5,86,8,94,None
10,3,1,94,6,100,None
10,4,4,130,5,135,None
10,5,2,135,10,145,None
11,1,4,89,18,107,None
11,2,5,107,1,108,None
11,3,5,108,2,110,None
11,4,5,110,7,117,None
11,5,5,124,15,139,None
12,1,5,2,12,14,None
12,2,5,15,8,23,None
12,3,1,37,6,43,None
12,4,5,45,2,47,None
12,5,1,62,7,69,None
13,1,1,5,17,22,None
13,2,4,38,18,56,None
13,3,4,66,5,71,None
13,4,1,91,2,93,None
13,5,5,94,1,95,None
14,1,5,44,1,45,None
14,2,1,45,2,47,None
14,3,3,99,10,109,None
14,4,3,109,18,127,None
14,5,5,147,2,149,None
15,1,5,0,2,2,None
15,2,3,11,5,16,None
15,3,3,21,14,35,None
15,4,1,69,7,76,None
15,5,1,100,17,117,None
16,1,1,0,2,2,None
16,2,3,2,9,11,None
16,3,2,51,4,55,None
16,4,5,100,7,107,None
16,5,4,153,5,158,None
17,1,2,21,7,28,None
17,2,5,58,15,73,None
17,3,1,89,2,91,None
17,4,1,117,6,123,None
17,5,5,139,1,140,None
18,1,2,4,4,8,None
18,2,2,8,5,13,None
18,3,3,16,5,21,None
18,4,1,47,15,62,None
18,5,5,140,7,147,None
19,1,3,0,2,2,None
19,2,5,48,7,55,None
19,3,2,55,2,57,None
19,4,4,112,18,130,None
19,5,1,143,3,146,None
20,1,4,10,5,15,None
20,2,2,17,4,21,None
20,3,4,71,18,89,None
20,4,5,117,7,124,None
20,5,1,124,2,126,None
