Job,Operation,Machine,Start,Duration,End,Worker
1,1,1,0,6,6,None
1,2,7,16,9,25,None
1,3,3,25,1,26,None
1,4,4,26,2,28,None
1,5,8,37,9,46,None
1,6,2,46,3,49,None
1,7,5,52,5,57,None
1,8,6,57,1,58,None
2,1,6,5,1,6,None
2,2,6,6,1,7,None
2,3,1,42,6,48,None
2,4,3,49,1,50,None
2,5,3,50,2,52,None
2,6,6,52,2,54,None
2,7,7,54,2,56,None
3,1,6,4,1,5,None
3,2,3,5,2,7,None
3,3,4,12,4,16,None
3,4,4,21,2,23,None
3,5,3,59,7,66,None
3,6,3,66,1,67,None
4,1,7,2,2,4,None
4,2,1,24,6,30,None
4,3,7,30,9,39,None
4,4,6,39,7,46,None
4,5,4,49,5,54,None
5,1,7,0,2,2,None
5,2,7,7,9,16,None
5,3,3,17,1,18,None
5,4,3,26,9,35,None
5,5,3,35,7,42,None
5,6,2,42,3,45,None
5,7,5,45,7,52,None
6,1,6,2,2,4,None
6,2,3,4,1,5,None
6,3,3,7,2,9,None
6,4,6,15,1,16,None
6,5,4,16,5,21,None
6,6,8,28,9,37,None
6,7,1,48,7,55,None
6,8,6,55,1,56,None
6,9,7,56,9,65,None
7,1,5,5,5,10,None
7,2,3,10,7,17,None
7,3,6,18,1,19,None
7,4,6,22,2,24,None
7,5,3,24,1,25,None
8,1,4,7,5,12,None
8,2,5,12,5,17,None
8,3,2,17,3,20,None
8,4,6,20,2,22,None
8,5,6,24,1,25,None
8,6,7,44,9,53,None
9,1,1,6,6,12,None
9,2,1,12,6,18,None
9,3,3,18,1,19,None
9,4,8,19,9,28,None
9,5,4,28,2,30,None
9,6,6,30,1,31,None
9,7,7,39,2,41,None
9,8,3,52,7,59,None
9,9,2,59,3,62,None
10,1,5,0,5,5,None
10,2,1,36,6,42,None
10,3,7,42,2,44,None
10,4,4,44,5,49,None
10,5,1,55,6,61,None
11,1,8,0,9,9,None
11,2,1,30,6,36,None
11,3,2,36,3,39,None
11,4,4,39,2,41,None
12,1,4,5,2,7,None
12,2,6,7,1,8,None
12,3,1,18,6,24,None
12,4,3,42,7,49,None
12,5,8,49,9,58,None
12,6,7,65,2,67,None
13,1,6,0,2,2,None
13,2,3,2,1,3,None
13,3,6,17,1,18,None
13,4,5,18,5,23,None
14,1,6,8,7,15,None
14,2,6,16,1,17,None
14,3,4,23,2,25,None
15,1,4,0,5,5,None
15,2,7,5,2,7,None
15,3,8,9,9,18,None
15,4,3,19,2,21,None
15,5,3,21,2,23,None
15,6,1,61,6,67,None
