Job,Operation,Machine,Start,Duration,End,Worker
1,1,3,0,24,24,None
1,2,4,45,12,57,None
1,3,10,64,17,81,None
1,4,5,81,27,108,None
1,5,1,108,21,129,None
1,6,7,176,25,201,None
1,7,9,316,27,343,None
1,8,8,343,26,369,None
1,9,2,385,30,415,None
1,10,6,503,31,534,None
1,11,12,543,18,561,None
1,12,15,608,16,624,None
1,13,14,627,39,666,None
1,14,11,666,19,685,None
1,15,13,685,26,711,None
2,1,7,0,30,30,None
2,2,4,30,15,45,None
2,3,13,74,20,94,None
2,4,12,104,19,123,None
2,5,2,123,24,147,None
2,6,14,147,15,162,None
2,7,11,193,28,221,None
2,8,3,227,36,263,None
2,9,6,477,26,503,None
2,10,8,520,15,535,None
2,11,1,535,11,546,None
2,12,9,546,23,569,None
2,13,15,569,20,589,None
2,14,10,589,26,615,None
2,15,5,615,28,643,None
3,1,7,120,35,155,None
3,2,1,155,22,177,None
3,3,14,177,23,200,None
3,4,8,243,32,275,None
3,5,3,275,20,295,None
3,6,4,373,12,385,None
3,7,13,385,19,404,None
3,8,11,405,23,428,None
3,9,10,526,17,543,None
3,10,2,580,14,594,None
3,11,6,594,16,610,None
3,12,12,625,29,654,None
3,13,9,654,16,670,None
3,14,5,670,22,692,None
3,15,15,692,22,714,None
4,1,10,0,20,20,None
4,2,7,30,29,59,None
4,3,2,103,19,122,None
4,4,8,159,14,173,None
4,5,13,175,33,208,None
4,6,5,226,30,256,None
4,7,1,256,32,288,None
4,8,6,293,21,314,None
4,9,12,385,29,414,None
4,10,11,428,24,452,None
4,11,15,529,25,554,None
4,12,3,586,29,615,None
4,13,4,615,13,628,None
4,14,9,628,20,648,None
4,15,14,693,18,711,None
5,1,12,0,23,23,None
5,2,14,23,20,43,None
5,3,2,46,28,74,None
5,4,7,88,32,120,None
5,5,8,120,16,136,None
5,6,6,154,18,172,None
5,7,9,195,24,219,None
5,8,10,219,23,242,None
5,9,4,242,24,266,None
5,10,11,266,34,300,None
5,11,3,334,24,358,None
5,12,1,376,24,400,None
5,13,15,501,28,529,None
5,14,13,529,15,544,None
5,15,5,643,18,661,None
6,1,9,28,24,52,None
6,2,12,52,19,71,None
6,3,15,73,21,94,None
6,4,2,147,33,180,None
6,5,8,209,34,243,None
6,6,7,243,35,278,None
6,7,6,314,40,354,None
6,8,11,354,36,390,None
6,9,4,390,23,413,None
6,10,3,433,26,459,None
6,11,5,459,15,474,None
6,12,10,498,28,526,None
6,13,14,529,38,567,None
6,14,13,567,13,580,None
6,15,1,597,25,622,None
7,1,14,75,27,102,None
7,2,4,102,30,132,None
7,3,7,155,21,176,None
7,4,9,176,19,195,None
7,5,13,237,12,249,None
7,6,5,256,27,283,None
7,7,3,295,39,334,None
7,8,10,334,13,347,None
7,9,15,347,12,359,None
7,10,6,441,36,477,None
7,11,11,477,21,498,None
7,12,12,500,17,517,None
7,13,2,551,29,580,None
7,14,1,580,17,597,None
7,15,8,622,33,655,None
8,1,6,0,27,27,None
8,2,5,27,19,46,None
8,3,7,59,29,88,None
8,4,10,102,20,122,None
8,5,4,132,21,153,None
8,6,11,153,40,193,None
8,7,9,272,14,286,None
8,8,15,303,39,342,None
8,9,14,342,39,381,None
8,10,3,488,27,515,None
8,11,2,515,36,551,None
8,12,13,551,12,563,None
8,13,12,563,37,600,None
8,14,8,600,22,622,None
8,15,1,635,13,648,None
9,1,14,43,32,75,None
9,2,12,75,29,104,None
9,3,9,104,24,128,None
9,4,4,153,27,180,None
9,5,6,354,40,394,None
9,6,5,394,21,415,None
9,7,10,421,26,447,None
9,8,1,447,27,474,None
9,9,15,474,27,501,None
9,10,7,506,16,522,None
9,11,3,536,21,557,None
9,12,11,557,13,570,None
9,13,8,570,28,598,None
9,14,13,598,28,626,None
9,15,2,630,32,662,None
