Job,Operation,Machine,Start,Duration,End,Worker
1,1,7,0,2,2,None
1,2,1,2,2,4,None
1,3,9,4,1,5,None
1,4,1,5,1,6,None
1,5,7,6,5,11,None
1,6,2,19,5,24,None
1,7,6,26,2,28,None
1,8,9,28,1,29,None
1,9,10,32,6,38,None
1,10,5,40,6,46,None
1,11,7,53,2,55,None
1,12,2,63,1,64,None
1,13,10,64,2,66,None
1,14,9,66,3,69,None
1,15,1,69,1,70,None
2,1,2,5,5,10,None
2,2,9,10,1,11,None
2,3,1,11,1,12,None
2,4,4,13,2,15,None
2,5,7,15,2,17,None
2,6,10,23,6,29,None
2,7,4,29,5,34,None
2,8,5,34,6,40,None
2,9,9,45,3,48,None
2,10,7,48,5,53,None
2,11,1,53,1,54,None
2,12,1,55,2,57,None
2,13,8,60,2,62,None
2,14,6,62,3,65,None
2,15,9,65,1,66,None
3,1,1,1,1,2,None
3,2,5,3,6,9,None
3,3,1,9,2,11,None
3,4,7,11,2,13,None
3,5,2,13,1,14,None
3,6,1,14,1,15,None
3,7,1,15,2,17,None
3,8,9,25,3,28,None
3,9,9,30,1,31,None
3,10,7,38,2,40,None
3,11,2,44,5,49,None
3,12,10,51,2,53,None
3,13,9,59,1,60,None
3,14,6,60,2,62,None
3,15,3,62,8,70,None
4,1,6,18,2,20,None
4,2,4,20,6,26,None
4,3,8,26,8,34,None
4,4,4,34,2,36,None
4,5,7,36,2,38,None
4,6,1,40,2,42,None
4,7,7,42,5,47,None
4,8,1,47,2,49,None
4,9,9,51,3,54,None
4,10,1,54,1,55,None
4,11,7,55,2,57,None
4,12,1,57,1,58,None
4,13,9,58,1,59,None
4,14,7,59,9,68,None
4,15,10,68,2,70,None
5,1,10,13,2,15,None
5,2,8,15,2,17,None
5,3,1,17,1,18,None
5,4,1,21,2,23,None
5,5,7,27,5,32,None
5,6,2,32,1,33,None
5,7,1,34,1,35,None
5,8,9,36,3,39,None
5,9,6,39,3,42,None
5,10,10,44,6,50,None
5,11,9,50,1,51,None
5,12,5,52,6,58,None
5,13,9,63,1,64,None
5,14,1,64,3,67,None
5,15,7,68,2,70,None
6,1,3,5,8,13,None
6,2,2,14,5,19,None
6,3,5,21,6,27,None
6,4,1,27,1,28,None
6,5,9,29,1,30,None
6,6,7,34,2,36,None
6,7,1,38,2,40,None
6,8,2,40,1,41,None
6,9,9,41,1,42,None
6,10,6,42,3,45,None
6,11,1,45,1,46,None
6,12,3,46,7,53,None
6,13,10,53,6,59,None
6,14,1,59,1,60,None
6,15,10,66,2,68,None
7,1,1,7,1,8,None
7,2,10,8,2,10,None
7,3,5,10,8,18,None
7,4,1,18,3,21,None
7,5,8,21,2,23,None
7,6,1,23,2,25,None
7,7,2,30,1,31,None
7,8,9,31,3,34,None
7,9,9,34,1,35,None
7,10,1,35,1,36,None
7,11,1,36,2,38,None
7,12,7,40,2,42,None
7,13,5,46,6,52,None
7,14,4,61,8,69,None
7,15,9,69,1,70,None
8,1,9,17,1,18,None
8,2,9,18,3,21,None
8,3,3,24,8,32,None
8,4,1,32,1,33,None
8,5,6,33,2,35,None
8,6,9,35,1,36,None
8,7,4,37,5,42,None
8,8,1,42,1,43,None
8,9,1,43,2,45,None
8,10,6,46,3,49,None
8,11,1,49,3,52,None
8,12,4,52,8,60,None
8,13,1,60,2,62,None
8,14,2,62,1,63,None
8,15,5,64,6,70,None
9,1,6,9,3,12,None
9,2,1,12,1,13,None
9,3,3,13,8,21,None
9,4,9,21,1,22,None
9,5,2,24,1,25,None
9,6,7,25,2,27,None
9,7,1,28,2,30,None
9,8,10,30,2,32,None
9,9,2,33,5,38,None
9,10,10,38,6,44,None
9,11,9,54,1,55,None
9,12,9,55,3,58,None
9,13,5,58,6,64,None
9,14,1,67,1,68,None
9,15,1,68,1,69,None
10,1,8,11,2,13,None
10,2,7,13,2,15,None
10,3,10,15,2,17,None
10,4,7,17,5,22,None
10,5,9,22,3,25,None
10,6,1,25,2,27,None
10,7,5,27,6,33,None
10,8,1,33,1,34,None
10,9,9,44,1,45,None
10,10,9,48,1,49,None
10,11,2,49,5,54,None
10,12,6,54,2,56,None
10,13,2,56,1,57,None
10,14,7,57,2,59,None
10,15,1,62,2,64,None
