Job,Operation,Machine,Start,Duration,End,Worker
1,1,2,146,4,150,None
1,2,1,99,15,114,None
1,3,2,28,4,32,None
1,4,4,10,18,28,None
1,5,5,8,2,10,None
2,1,1,136,3,139,None
2,2,5,123,2,125,None
2,3,2,94,4,98,None
2,4,5,50,1,51,None
2,5,3,33,2,35,None
3,1,3,146,3,149,None
3,2,4,118,18,136,None
3,3,3,109,9,118,None
3,4,2,98,4,102,None
3,5,3,49,14,63,None
4,1,2,150,4,154,None
4,2,2,106,17,123,None
4,3,2,78,2,80,None
4,4,1,41,2,43,None
4,5,1,20,6,26,None
5,1,3,144,2,146,None
5,2,1,114,15,129,None
5,3,5,100,1,101,None
5,4,3,83,14,97,None
5,5,4,5,5,10,None
6,1,5,141,2,143,None
6,2,3,123,18,141,None
6,3,5,116,7,123,None
6,4,2,87,7,94,None
6,5,2,7,4,11,None
7,1,4,93,5,98,None
7,2,5,66,7,73,None
7,3,2,42,4,46,None
7,4,3,35,2,37,None
7,5,3,0,15,15,None
8,1,4,111,6,117,None
8,2,1,85,2,87,None
8,3,2,46,14,60,None
8,4,2,11,4,15,None
8,5,2,0,7,7,None
9,1,3,141,3,144,None
9,2,4,98,6,104,None
9,3,5,78,1,79,None
9,4,2,64,14,78,None
9,5,5,10,15,25,None
10,1,5,125,7,132,None
10,2,5,79,8,87,None
10,3,1,73,6,79,None
10,4,4,46,5,51,None
10,5,2,15,10,25,None
11,1,4,136,18,154,None
11,2,5,75,1,76,None
11,3,5,73,2,75,None
11,4,5,51,7,58,None
11,5,5,25,15,40,None
12,1,5,143,12,155,None
12,2,3,99,10,109,None
12,3,1,93,6,99,None
12,4,2,80,7,87,None
12,5,2,32,10,42,None
13,1,5,101,15,116,None
13,2,4,57,18,75,None
13,3,3,37,12,49,None
13,4,3,15,18,33,None
13,5,5,0,1,1,None
14,1,3,118,5,123,None
14,2,1,91,2,93,None
14,3,3,73,10,83,None
14,4,1,51,15,66,None
14,5,5,41,2,43,None
15,1,1,129,7,136,None
15,2,5,99,1,100,None
15,3,5,87,12,99,None
15,4,1,66,7,73,None
15,5,1,0,17,17,None
16,1,1,89,2,91,None
16,2,3,64,9,73,None
16,3,2,60,4,64,None
16,4,5,43,7,50,None
16,5,4,0,5,5,None
17,1,5,137,2,139,None
17,2,2,123,14,137,None
17,3,1,87,2,89,None
17,4,1,79,6,85,None
17,5,5,40,1,41,None
18,1,2,142,4,146,None
18,2,2,137,5,142,None
18,3,5,65,1,66,None
18,4,1,26,15,41,None
18,5,5,1,7,8,None
19,1,3,97,2,99,None
19,2,4,51,6,57,None
19,3,1,46,5,51,None
19,4,4,28,18,46,None
19,5,1,17,3,20,None
20,1,4,106,5,111,None
20,2,2,102,4,106,None
20,3,4,75,18,93,None
20,4,5,58,7,65,None
20,5,1,43,2,45,None
