Job,Operation,Machine,Start,Duration,End,Worker
1,1,7,0,2,2,None
1,2,1,4,2,6,None
1,3,9,6,1,7,None
1,4,8,7,2,9,None
1,5,5,17,8,25,None
1,6,2,25,5,30,None
1,7,6,30,2,32,None
1,8,9,32,1,33,None
1,9,1,34,2,36,None
1,10,5,37,6,43,None
1,11,7,43,2,45,None
1,12,2,45,1,46,None
1,13,10,46,2,48,None
1,14,9,54,3,57,None
1,15,9,57,4,61,None
2,1,1,1,3,4,None
2,2,9,4,1,5,None
2,3,1,6,1,7,None
2,4,2,7,1,8,None
2,5,7,11,2,13,None
2,6,1,15,2,17,None
2,7,10,17,2,19,None
2,8,5,31,6,37,None
2,9,9,38,3,41,None
2,10,3,46,8,54,None
2,11,1,54,1,55,None
2,12,1,59,2,61,None
2,13,1,61,1,62,None
2,14,7,62,2,64,None
2,15,9,64,1,65,None
3,1,1,0,1,1,None
3,2,5,1,6,7,None
3,3,1,11,2,13,None
3,4,7,13,2,15,None
3,5,2,15,1,16,None
3,6,1,18,1,19,None
3,7,1,25,2,27,None
3,8,3,27,7,34,None
3,9,10,36,4,40,None
3,10,6,40,3,43,None
3,11,2,46,5,51,None
3,12,10,51,2,53,None
3,13,9,53,1,54,None
3,14,6,54,2,56,None
3,15,3,56,8,64,None
4,1,6,2,2,4,None
4,2,9,5,1,6,None
4,3,2,8,5,13,None
4,4,2,13,1,14,None
4,5,4,14,8,22,None
4,6,10,22,6,28,None
4,7,7,30,5,35,None
4,8,1,36,2,38,None
4,9,9,41,3,44,None
4,10,1,45,1,46,None
4,11,7,47,2,49,None
4,12,8,49,2,51,None
4,13,9,51,1,52,None
4,14,7,53,9,62,None
4,15,10,62,2,64,None
5,1,10,0,2,2,None
5,2,8,2,2,4,None
5,3,1,7,1,8,None
5,4,1,13,2,15,None
5,5,3,16,8,24,None
5,6,2,24,1,25,None
5,7,6,25,2,27,None
5,8,9,27,3,30,None
5,9,6,32,3,35,None
5,10,10,40,6,46,None
5,11,9,48,1,49,None
5,12,5,55,6,61,None
5,13,9,61,1,62,None
5,14,1,62,3,65,None
5,15,7,65,2,67,None
6,1,3,0,8,8,None
6,2,1,8,3,11,None
6,3,5,11,6,17,None
6,4,1,17,1,18,None
6,5,9,19,1,20,None
6,6,7,25,2,27,None
6,7,1,27,2,29,None
6,8,2,30,1,31,None
6,9,9,31,1,32,None
6,10,7,35,2,37,None
6,11,8,37,2,39,None
6,12,3,39,7,46,None
6,13,1,46,2,48,None
6,14,1,51,1,52,None
6,15,10,53,2,55,None
7,1,6,0,2,2,None
7,2,10,2,2,4,None
7,3,7,15,5,20,None
7,4,1,21,3,24,None
7,5,1,24,1,25,None
7,6,1,29,2,31,None
7,7,2,31,1,32,None
7,8,9,34,3,37,None
7,9,9,37,1,38,None
7,10,1,38,1,39,None
7,11,1,39,2,41,None
7,12,7,41,2,43,None
7,13,5,43,6,49,None
7,14,7,49,2,51,None
7,15,9,52,1,53,None
8,1,9,0,1,1,None
8,2,9,1,3,4,None
8,3,7,6,5,11,None
8,4,8,11,2,13,None
8,5,6,13,2,15,None
8,6,9,15,1,16,None
8,7,10,19,2,21,None
8,8,9,21,4,25,None
8,9,1,43,2,45,None
8,10,7,45,2,47,None
8,11,1,48,3,51,None
8,12,7,51,2,53,None
8,13,1,57,2,59,None
8,14,2,59,1,60,None
8,15,5,61,6,67,None
9,1,7,2,2,4,None
9,2,9,7,4,11,None
9,3,7,20,5,25,None
9,4,9,25,1,26,None
9,5,4,26,2,28,None
9,6,7,28,2,30,None
9,7,1,32,2,34,None
9,8,10,34,2,36,None
9,9,2,36,5,41,None
9,10,1,41,2,43,None
9,11,9,44,1,45,None
9,12,9,45,3,48,None
9,13,5,49,6,55,None
9,14,1,55,1,56,None
9,15,1,56,1,57,None
10,1,8,0,2,2,None
10,2,7,4,2,6,None
10,3,10,6,2,8,None
10,4,3,8,8,16,None
10,5,9,16,3,19,None
10,6,1,19,2,21,None
10,7,5,25,6,31,None
10,8,1,31,1,32,None
10,9,9,33,1,34,None
10,10,4,34,6,40,None
10,11,8,40,8,48,None
10,12,6,48,2,50,None
10,13,2,51,1,52,None
10,14,4,52,8,60,None
10,15,1,65,2,67,None
