Job,Operation,Machine,Start,Duration,End,Worker
1,1,6,0,3,3,None
1,2,1,3,2,5,None
1,3,9,8,1,9,None
1,4,1,9,1,10,None
1,5,3,10,8,18,None
1,6,2,18,5,23,None
1,7,1,23,1,24,None
1,8,9,25,1,26,None
1,9,1,26,2,28,None
1,10,5,28,6,34,None
1,11,4,51,8,59,None
1,12,2,59,1,60,None
1,13,10,60,2,62,None
1,14,9,62,3,65,None
1,15,1,65,1,66,None
2,1,2,13,5,18,None
2,2,9,20,1,21,None
2,3,6,21,2,23,None
2,4,2,23,1,24,None
2,5,7,24,2,26,None
2,6,10,26,6,32,None
2,7,10,32,2,34,None
2,8,5,34,6,40,None
2,9,9,40,3,43,None
2,10,7,43,5,48,None
2,11,1,48,1,49,None
2,12,1,55,2,57,None
2,13,8,60,2,62,None
2,14,6,62,3,65,None
2,15,9,65,1,66,None
3,1,1,1,1,2,None
3,2,5,2,6,8,None
3,3,1,13,2,15,None
3,4,7,17,2,19,None
3,5,4,20,2,22,None
3,6,1,22,1,23,None
3,7,1,28,2,30,None
3,8,9,32,3,35,None
3,9,9,35,1,36,None
3,10,7,37,2,39,None
3,11,2,39,5,44,None
3,12,10,44,2,46,None
3,13,9,46,1,47,None
3,14,6,47,2,49,None
3,15,3,49,8,57,None
4,1,1,0,1,1,None
4,2,9,1,1,2,None
4,3,2,4,5,9,None
4,4,2,9,1,10,None
4,5,7,10,2,12,None
4,6,1,15,2,17,None
4,7,7,19,5,24,None
4,8,1,24,2,26,None
4,9,9,28,3,31,None
4,10,1,33,1,34,None
4,11,7,35,2,37,None
4,12,1,38,1,39,None
4,13,9,39,1,40,None
4,14,5,43,6,49,None
4,15,10,65,2,67,None
5,1,10,13,2,15,None
5,2,8,15,2,17,None
5,3,1,17,1,18,None
5,4,1,18,2,20,None
5,5,7,26,5,31,None
5,6,2,33,1,34,None
5,7,6,34,2,36,None
5,8,9,36,3,39,None
5,9,7,39,2,41,None
5,10,1,41,2,43,None
5,11,9,45,1,46,None
5,12,5,49,6,55,None
5,13,9,56,1,57,None
5,14,3,57,8,65,None
5,15,7,65,2,67,None
6,1,7,0,5,5,None
6,2,1,5,3,8,None
6,3,5,8,6,14,None
6,4,6,25,2,27,None
6,5,9,27,1,28,None
6,6,7,31,2,33,None
6,7,1,36,2,38,None
6,8,4,41,2,43,None
6,9,9,43,1,44,None
6,10,6,49,3,52,None
6,11,8,55,2,57,None
6,12,9,57,3,60,None
6,13,1,60,2,62,None
6,14,1,62,1,63,None
6,15,10,63,2,65,None
7,1,6,12,2,14,None
7,2,10,17,2,19,None
7,3,3,19,8,27,None
7,4,2,27,5,32,None
7,5,8,32,2,34,None
7,6,1,34,2,36,None
7,7,2,36,1,37,None
7,8,3,37,7,44,None
7,9,9,44,1,45,None
7,10,1,49,1,50,None
7,11,1,50,2,52,None
7,12,6,52,3,55,None
7,13,5,55,6,61,None
7,14,7,63,2,65,None
7,15,9,66,1,67,None
8,1,9,0,1,1,None
8,2,9,2,3,5,None
8,3,7,5,5,10,None
8,4,8,12,2,14,None
8,5,6,14,2,16,None
8,6,9,16,1,17,None
8,7,10,19,2,21,None
8,8,9,21,4,25,None
8,9,1,30,2,32,None
8,10,6,42,3,45,None
8,11,2,45,5,50,None
8,12,7,50,2,52,None
8,13,1,58,2,60,None
8,14,2,60,1,61,None
8,15,5,61,6,67,None
9,1,6,9,3,12,None
9,2,1,12,1,13,None
9,3,5,14,8,22,None
9,4,9,31,1,32,None
9,5,2,32,1,33,None
9,6,7,33,2,35,None
9,7,1,39,2,41,None
9,8,10,41,2,43,None
9,9,1,43,3,46,None
9,10,1,46,2,48,None
9,11,9,48,1,49,None
9,12,9,49,3,52,None
9,13,7,52,9,61,None
9,14,8,64,2,66,None
9,15,1,66,1,67,None
10,1,8,4,2,6,None
10,2,6,6,3,9,None
10,3,10,10,2,12,None
10,4,7,12,5,17,None
10,5,9,17,3,20,None
10,6,1,20,2,22,None
10,7,5,22,6,28,None
10,8,1,32,1,33,None
10,9,10,37,4,41,None
10,10,9,47,1,48,None
10,11,1,52,3,55,None
10,12,1,57,1,58,None
10,13,4,59,2,61,None
10,14,7,61,2,63,None
10,15,1,63,2,65,None
