Job,Operation,Machine,Start,Duration,End,Worker
1,1,1,1,5,6,None
1,2,5,6,3,9,None
1,3,6,9,2,11,None
1,4,1,11,1,12,None
1,5,3,12,1,13,None
1,6,4,13,3,16,None
2,1,2,0,6,6,None
2,2,3,6,1,7,None
2,3,1,14,2,16,None
2,4,4,16,6,22,None
2,5,1,22,1,23,None
3,1,2,18,6,24,None
3,2,6,24,2,26,None
3,3,1,26,1,27,None
3,4,3,27,4,31,None
3,5,1,31,1,32,None
4,1,1,0,1,1,None
4,2,2,6,6,12,None
4,3,3,13,1,14,None
4,4,5,15,3,18,None
4,5,3,23,4,27,None
5,1,5,0,3,3,None
5,2,1,7,1,8,None
5,3,2,12,6,18,None
5,4,3,18,4,22,None
5,5,4,22,6,28,None
5,6,6,28,6,34,None
6,1,6,4,2,6,None
6,2,1,9,2,11,None
6,3,6,11,6,17,None
6,4,2,24,6,30,None
6,5,1,30,1,31,None
6,6,1,32,3,35,None
7,1,6,2,1,3,None
7,2,4,3,2,5,None
7,3,3,14,4,18,None
7,4,5,18,1,19,None
7,5,3,22,1,23,None
8,1,6,0,2,2,None
8,2,3,2,4,6,None
8,3,1,6,1,7,None
8,4,2,30,6,36,None
8,5,2,36,6,42,None
9,1,6,3,1,4,None
9,2,1,8,1,9,None
9,3,4,9,3,12,None
9,4,1,12,2,14,None
9,5,6,17,6,23,None
9,6,4,36,6,42,None
10,1,6,6,2,8,None
10,2,3,8,4,12,None
10,3,5,12,3,15,None
10,4,6,23,1,24,None
10,5,4,28,6,34,None
10,6,4,34,2,36,None
