Job,Operation,Machine,Start,Duration,End,Worker
1,1,2,167,21,188,None
1,2,7,188,71,259,None
1,3,10,259,16,275,None
1,4,9,276,52,328,None
1,5,8,479,26,505,None
1,6,3,508,34,542,None
1,7,1,542,53,595,None
1,8,5,613,21,634,None
1,9,4,634,55,689,None
1,10,6,689,95,784,None
2,1,5,76,55,131,None
2,2,3,133,31,164,None
2,3,6,177,98,275,None
2,4,10,275,79,354,None
2,5,1,435,12,447,None
2,6,8,598,66,664,None
2,7,2,745,42,787,None
2,8,9,789,77,866,None
2,9,7,866,77,943,None
2,10,4,943,39,982,None
3,1,4,193,34,227,None
3,2,3,354,64,418,None
3,3,9,431,62,493,None
3,4,2,502,19,521,None
3,5,5,521,92,613,None
3,6,10,663,79,742,None
3,7,8,746,43,789,None
3,8,7,808,54,862,None
3,9,1,862,83,945,None
3,10,6,945,37,982,None
4,1,2,262,87,349,None
4,2,4,349,69,418,None
4,3,3,418,87,505,None
4,4,8,505,38,543,None
4,5,9,543,24,567,None
4,6,10,567,83,650,None
4,7,7,650,41,691,None
4,8,1,691,93,784,None
4,9,6,784,77,861,None
4,10,5,922,60,982,None
5,1,3,0,98,98,None
5,2,1,172,44,216,None
5,3,6,284,25,309,None
5,4,7,309,75,384,None
5,5,8,555,43,598,None
5,6,2,664,49,713,None
5,7,5,713,96,809,None
5,8,10,809,77,886,None
5,9,4,886,17,903,None
5,10,9,903,79,982,None
6,1,3,98,35,133,None
6,2,4,227,76,303,None
6,3,6,326,28,354,None
6,4,10,354,10,364,None
6,5,5,364,61,425,None
6,6,7,438,9,447,None
6,7,1,447,95,542,None
6,8,9,754,35,789,None
6,9,2,880,7,887,None
6,10,8,887,95,982,None
7,1,4,177,16,193,None
7,2,3,201,59,260,None
7,3,1,313,46,359,None
7,4,2,359,91,450,None
7,5,10,450,43,493,None
7,6,9,493,50,543,None
7,7,7,578,52,630,None
7,8,6,630,59,689,None
7,9,5,832,28,860,None
7,10,8,860,27,887,None
8,1,2,122,45,167,None
8,2,1,216,87,303,None
8,3,4,303,41,344,None
8,4,5,344,20,364,None
8,5,7,384,54,438,None
8,6,10,524,43,567,None
8,7,9,607,14,621,None
8,8,6,621,9,630,None
8,9,3,750,39,789,None
8,10,8,789,71,860,None
9,1,5,131,33,164,None
9,2,3,164,37,201,None
9,3,9,328,66,394,None
9,4,6,394,33,427,None
9,5,4,427,26,453,None
9,6,8,453,8,461,None
9,7,2,461,28,489,None
9,8,7,489,89,578,None
9,9,10,742,42,784,None
9,10,1,784,78,862,None
10,1,9,109,69,178,None
10,2,10,178,81,259,None
10,3,3,260,94,354,None
10,4,5,425,96,521,None
10,5,4,568,27,595,None
10,6,1,595,69,664,None
10,7,8,664,45,709,None
10,8,7,709,78,787,None
10,9,2,787,74,861,None
10,10,6,861,84,945,None
