Job,Operation,Machine,Start,Duration,End,Worker
1,1,1,619,29,648,None
1,2,2,827,9,836,None
1,3,3,947,49,996,None
1,4,4,1022,62,1084,None
1,5,5,1155,44,1199,None
2,1,1,163,43,206,None
2,2,2,477,75,552,None
2,3,4,723,69,792,None
2,4,3,901,46,947,None
2,5,5,1031,72,1103,None
3,1,2,376,91,467,None
3,2,1,467,39,506,None
3,3,3,506,90,596,None
3,4,5,607,12,619,None
3,5,4,678,45,723,None
4,1,2,746,81,827,None
4,2,1,854,71,925,None
4,3,5,1103,9,1112,None
4,4,3,1112,85,1197,None
4,5,4,1232,22,1254,None
5,1,3,0,14,14,None
5,2,2,552,22,574,None
5,3,1,593,26,619,None
5,4,4,792,21,813,None
5,5,5,903,72,975,None
6,1,3,422,84,506,None
6,2,2,694,52,746,None
6,3,5,769,48,817,None
6,4,1,925,47,972,None
6,5,4,1226,6,1232,None
7,1,2,648,46,694,None
7,2,1,694,61,755,None
7,3,3,784,32,816,None
7,4,4,892,32,924,None
7,5,5,975,30,1005,None
8,1,3,14,31,45,None
8,2,2,69,46,115,None
8,3,1,131,32,163,None
8,4,4,220,19,239,None
8,5,5,294,36,330,None
9,1,1,506,76,582,None
9,2,4,602,76,678,None
9,3,3,816,85,901,None
9,4,2,906,40,946,None
9,5,5,1005,26,1031,None
10,1,2,202,85,287,None
10,2,3,287,61,348,None
10,3,1,402,64,466,None
10,4,4,466,47,513,None
10,5,5,517,90,607,None
11,1,2,124,78,202,None
11,2,4,239,36,275,None
11,3,1,582,11,593,None
11,4,5,847,56,903,None
11,5,3,1045,21,1066,None
12,1,3,120,90,210,None
12,2,1,210,11,221,None
12,3,2,287,28,315,None
12,4,4,410,46,456,None
12,5,5,817,30,847,None
13,1,1,13,85,98,None
13,2,3,348,74,422,None
13,3,2,467,10,477,None
13,4,4,513,89,602,None
13,5,5,736,33,769,None
14,1,3,596,95,691,None
14,2,1,755,99,854,None
14,3,2,854,52,906,None
14,4,4,924,98,1022,None
14,5,5,1112,43,1155,None
15,1,1,98,6,104,None
15,2,2,315,61,376,None
15,3,5,383,69,452,None
15,4,3,996,49,1045,None
15,5,4,1173,53,1226,None
16,1,2,115,2,117,None
16,2,1,221,95,316,None
16,3,4,338,72,410,None
16,4,5,452,65,517,None
16,5,3,704,25,729,None
17,1,1,648,37,685,None
17,2,3,691,13,704,None
17,3,2,946,21,967,None
17,4,4,1084,89,1173,None
17,5,5,1199,55,1254,None
18,1,1,316,86,402,None
18,2,2,574,74,648,None
18,3,5,648,88,736,None
18,4,3,736,48,784,None
18,5,4,813,79,892,None
19,1,2,0,69,69,None
19,2,3,69,51,120,None
19,3,1,120,11,131,None
19,4,4,131,89,220,None
19,5,5,220,74,294,None
20,1,1,0,13,13,None
20,2,2,117,7,124,None
20,3,3,210,76,286,None
20,4,4,286,52,338,None
20,5,5,338,45,383,None
