Job,Operation,Machine,Start,Duration,End,Worker
1,1,1,782,29,811,None
1,2,2,811,9,820,None
1,3,3,820,49,869,None
1,4,4,907,62,969,None
1,5,5,1051,44,1095,None
2,1,1,256,43,299,None
2,2,2,362,75,437,None
2,3,4,469,69,538,None
2,4,3,538,46,584,None
2,5,5,676,72,748,None
3,1,2,271,91,362,None
3,2,1,409,39,448,None
3,3,3,448,90,538,None
3,4,5,556,12,568,None
3,5,4,635,45,680,None
4,1,2,890,81,971,None
4,2,1,971,71,1042,None
4,3,5,1042,9,1051,None
4,4,3,1090,85,1175,None
4,5,4,1175,22,1197,None
5,1,3,385,14,399,None
5,2,2,437,22,459,None
5,3,1,516,26,542,None
5,4,4,542,21,563,None
5,5,5,568,72,640,None
6,1,3,0,84,84,None
6,2,2,84,52,136,None
6,3,5,200,48,248,None
6,4,1,922,47,969,None
6,5,4,969,6,975,None
7,1,2,765,46,811,None
7,2,1,850,61,911,None
7,3,3,943,32,975,None
7,4,4,975,32,1007,None
7,5,5,1012,30,1042,None
8,1,3,92,31,123,None
8,2,2,157,46,203,None
8,3,1,484,32,516,None
8,4,4,563,19,582,None
8,5,5,640,36,676,None
9,1,1,7,76,83,None
9,2,4,83,76,159,None
9,3,3,735,85,820,None
9,4,2,1055,40,1095,None
9,5,5,1095,26,1121,None
10,1,2,459,85,544,None
10,2,3,584,61,645,None
10,3,1,714,64,778,None
10,4,4,778,47,825,None
10,5,5,836,90,926,None
11,1,2,596,78,674,None
11,2,4,825,36,861,None
11,3,1,911,11,922,None
11,4,5,956,56,1012,None
11,5,3,1176,21,1197,None
12,1,3,645,90,735,None
12,2,1,822,11,833,None
12,3,2,833,28,861,None
12,4,4,861,46,907,None
12,5,5,926,30,956,None
13,1,1,629,85,714,None
13,2,3,869,74,943,None
13,3,2,997,10,1007,None
13,4,4,1007,89,1096,None
13,5,5,1164,33,1197,None
14,1,3,214,95,309,None
14,2,1,310,99,409,None
14,3,2,544,52,596,None
14,4,4,680,98,778,None
14,5,5,1121,43,1164,None
15,1,1,155,6,161,None
15,2,2,210,61,271,None
15,3,5,303,69,372,None
15,4,3,399,49,448,None
15,5,4,582,53,635,None
16,1,2,13,2,15,None
16,2,1,161,95,256,None
16,3,4,256,72,328,None
16,4,5,372,65,437,None
16,5,3,1065,25,1090,None
17,1,1,86,37,123,None
17,2,3,123,13,136,None
17,3,2,136,21,157,None
17,4,4,159,89,248,None
17,5,5,248,55,303,None
18,1,1,543,86,629,None
18,2,2,674,74,748,None
18,3,5,748,88,836,None
18,4,3,1017,48,1065,None
18,5,4,1096,79,1175,None
19,1,2,15,69,84,None
19,2,3,163,51,214,None
19,3,1,299,11,310,None
19,4,4,328,89,417,None
19,5,5,437,74,511,None
20,1,1,142,13,155,None
20,2,2,203,7,210,None
20,3,3,309,76,385,None
20,4,4,417,52,469,None
20,5,5,511,45,556,None
