Job,Operation,Machine,Start,Duration,End,Worker
1,1,1,0,29,29,None
1,2,2,182,9,191,None
1,3,3,191,49,240,None
1,4,4,276,62,338,None
1,5,5,367,44,411,None
2,1,1,219,43,262,None
2,2,2,326,75,401,None
2,3,4,405,69,474,None
2,4,3,505,46,551,None
2,5,5,561,72,633,None
3,1,2,629,91,720,None
3,2,1,899,39,938,None
3,3,3,938,90,1028,None
3,4,5,1028,12,1040,None
3,5,4,1068,45,1113,None
4,1,2,470,81,551,None
4,2,1,562,71,633,None
4,3,5,633,9,642,None
4,4,3,768,85,853,None
4,5,4,948,22,970,None
5,1,3,87,14,101,None
5,2,2,276,22,298,None
5,3,1,358,26,384,None
5,4,4,384,21,405,None
5,5,5,441,72,513,None
6,1,3,3,84,87,None
6,2,2,401,52,453,None
6,3,5,513,48,561,None
6,4,1,1066,47,1113,None
6,5,4,1113,6,1119,None
7,1,2,798,46,844,None
7,2,1,1005,61,1066,None
7,3,3,1071,32,1103,None
7,4,4,1119,32,1151,None
7,5,5,1200,30,1230,None
8,1,3,474,31,505,None
8,2,2,720,46,766,None
8,3,1,768,32,800,None
8,4,4,876,19,895,None
8,5,5,1040,36,1076,None
9,1,1,124,76,200,None
9,2,4,200,76,276,None
9,3,3,853,85,938,None
9,4,2,1134,40,1174,None
9,5,5,1174,26,1200,None
10,1,2,28,85,113,None
10,2,3,551,61,612,None
10,3,1,676,64,740,None
10,4,4,740,47,787,None
10,5,5,850,90,940,None
11,1,2,551,78,629,None
11,2,4,652,36,688,None
11,3,1,757,11,768,None
11,4,5,794,56,850,None
11,5,3,1209,21,1230,None
12,1,3,101,90,191,None
12,2,1,262,11,273,None
12,3,2,298,28,326,None
12,4,4,338,46,384,None
12,5,5,411,30,441,None
13,1,1,273,85,358,None
13,2,3,386,74,460,None
13,3,2,460,10,470,None
13,4,4,474,89,563,None
13,5,5,642,33,675,None
14,1,3,291,95,386,None
14,2,1,800,99,899,None
14,3,2,918,52,970,None
14,4,4,970,98,1068,None
14,5,5,1131,43,1174,None
15,1,1,209,6,215,None
15,2,2,215,61,276,None
15,3,5,298,69,367,None
15,4,3,704,49,753,None
15,5,4,895,53,948,None
16,1,2,26,2,28,None
16,2,1,29,95,124,None
16,3,4,128,72,200,None
16,4,5,233,65,298,None
16,5,3,1184,25,1209,None
17,1,1,639,37,676,None
17,2,3,753,13,766,None
17,3,2,766,21,787,None
17,4,4,787,89,876,None
17,5,5,1076,55,1131,None
18,1,1,476,86,562,None
18,2,2,844,74,918,None
18,3,5,940,88,1028,None
18,4,3,1103,48,1151,None
18,5,4,1151,79,1230,None
19,1,2,113,69,182,None
19,2,3,240,51,291,None
19,3,1,465,11,476,None
19,4,4,563,89,652,None
19,5,5,675,74,749,None
20,1,1,440,13,453,None
20,2,2,453,7,460,None
20,3,3,612,76,688,None
20,4,4,688,52,740,None
20,5,5,749,45,794,None
