Job,Operation,Machine,Start,Duration,End,Worker
1,1,1,43,1,44,None
1,2,2,46,1,47,None
1,3,3,51,1,52,None
1,4,4,55,4,59,None
1,5,5,66,3,69,None
1,6,6,69,5,74,None
1,7,7,81,5,86,None
1,8,8,86,7,93,None
1,9,9,94,6,100,None
1,10,10,107,4,111,None
2,1,1,57,2,59,None
2,2,2,62,5,67,None
2,3,3,67,4,71,None
2,4,4,73,3,76,None
2,5,5,77,1,78,None
2,6,6,81,9,90,None
2,7,7,97,5,102,None
2,8,8,106,4,110,None
2,9,9,111,7,118,None
2,10,10,118,0,118,None
3,1,1,13,5,18,None
3,2,2,18,6,24,None
3,3,3,24,8,32,None
3,4,4,32,4,36,None
3,5,5,41,4,45,None
3,6,6,52,2,54,None
3,7,7,54,5,59,None
3,8,8,59,6,65,None
3,9,9,65,7,72,None
3,10,10,75,5,80,None
4,1,1,18,4,22,None
4,2,2,24,1,25,None
4,3,3,32,5,37,None
4,4,4,37,6,43,None
4,5,5,45,5,50,None
4,6,6,54,7,61,None
4,7,7,61,9,70,None
4,8,8,70,2,72,None
4,9,9,72,6,78,None
4,10,10,80,2,82,None
5,1,1,70,4,74,None
5,2,2,81,4,85,None
5,3,3,85,2,87,None
5,4,4,87,7,94,None
5,5,5,94,3,97,None
5,6,6,108,6,114,None
5,7,7,114,5,119,None
5,8,8,122,2,124,None
5,9,9,128,4,132,None
5,10,10,134,1,135,None
6,1,1,44,7,51,None
6,2,2,51,6,57,None
6,3,3,57,2,59,None
6,4,4,59,5,64,None
6,5,5,69,4,73,None
6,6,6,74,1,75,None
6,7,7,86,4,90,None
6,8,8,93,7,100,None
6,9,9,100,5,105,None
6,10,10,111,5,116,None
7,1,1,79,8,87,None
7,2,2,89,5,94,None
7,3,3,96,8,104,None
7,4,4,104,7,111,None
7,5,5,111,9,120,None
7,6,6,120,5,125,None
7,7,7,125,3,128,None
7,8,8,131,5,136,None
7,9,9,136,1,137,None
7,10,10,137,5,142,None
8,1,1,5,4,9,None
8,2,2,9,2,11,None
8,3,3,11,5,16,None
8,4,4,17,8,25,None
8,5,5,25,9,34,None
8,6,6,34,9,43,None
8,7,7,43,4,47,None
8,8,8,47,7,54,None
8,9,9,54,5,59,None
8,10,10,59,8,67,None
9,1,1,68,2,70,None
9,2,2,74,7,81,None
9,3,3,81,4,85,None
9,4,4,85,2,87,None
9,5,5,88,5,93,None
9,6,6,104,4,108,None
9,7,7,109,5,114,None
9,8,8,114,8,122,None
9,9,9,124,4,128,None
9,10,10,131,3,134,None
10,1,1,51,6,57,None
10,2,2,57,5,62,None
10,3,3,62,1,63,None
10,4,4,64,9,73,None
10,5,5,73,4,77,None
10,6,6,77,4,81,None
10,7,7,90,7,97,None
10,8,8,100,6,106,None
10,9,9,106,5,111,None
10,10,10,116,1,117,None
11,1,1,74,5,79,None
11,2,2,85,4,89,None
11,3,3,89,7,96,None
11,4,4,96,3,99,None
11,5,5,99,9,108,None
11,6,6,114,1,115,None
11,7,7,119,4,123,None
11,8,8,124,7,131,None
11,9,9,132,3,135,None
11,10,10,135,2,137,None
12,1,1,87,2,89,None
12,2,2,94,4,98,None
12,3,3,104,9,113,None
12,4,4,113,2,115,None
12,5,5,120,4,124,None
12,6,6,125,5,130,None
12,7,7,130,2,132,None
12,8,8,136,1,137,None
12,9,9,137,4,141,None
12,10,10,142,2,144,None
13,1,1,1,4,5,None
13,2,2,5,0,5,None
13,3,3,8,1,9,None
13,4,4,15,2,17,None
13,5,5,23,2,25,None
13,6,6,29,3,32,None
13,7,7,32,1,33,None
13,8,8,33,4,37,None
13,9,9,37,2,39,None
13,10,10,44,8,52,None
14,1,1,0,1,1,None
14,2,2,1,2,3,None
14,3,3,3,5,8,None
14,4,4,8,7,15,None
14,5,5,15,8,23,None
14,6,6,23,6,29,None
14,7,7,29,2,31,None
14,8,8,31,1,32,None
14,9,9,32,4,36,None
14,10,10,36,8,44,None
15,1,1,30,6,36,None
15,2,2,36,4,40,None
15,3,3,45,5,50,None
15,4,4,50,1,51,None
15,5,5,57,2,59,None
15,6,6,65,4,69,None
15,7,7,72,5,77,None
15,8,8,77,6,83,None
15,9,9,87,2,89,None
15,10,10,92,9,101,None
16,1,1,59,4,63,None
16,2,2,67,5,72,None
16,3,3,72,3,75,None
16,4,4,76,1,77,None
16,5,5,78,8,86,None
16,6,6,90,7,97,None
16,7,7,102,0,102,None
16,8,8,110,1,111,None
16,9,9,118,4,122,None
16,10,10,122,6,128,None
17,1,1,36,7,43,None
17,2,2,43,3,46,None
17,3,3,50,1,51,None
17,4,4,51,4,55,None
17,5,5,59,7,66,None
17,6,6,69,0,69,None
17,7,7,77,4,81,None
17,8,8,83,1,84,None
17,9,9,89,5,94,None
17,10,10,101,6,107,None
18,1,1,63,5,68,None
18,2,2,72,2,74,None
18,3,3,75,4,79,None
18,4,4,79,1,80,None
18,5,5,86,2,88,None
18,6,6,97,7,104,None
18,7,7,104,5,109,None
18,8,8,111,3,114,None
18,9,9,122,2,124,None
18,10,10,128,3,131,None
19,1,1,22,8,30,None
19,2,2,30,6,36,None
19,3,3,37,8,45,None
19,4,4,45,5,50,None
19,5,5,50,7,57,None
19,6,6,61,4,65,None
19,7,7,70,2,72,None
19,8,8,72,5,77,None
19,9,9,78,9,87,None
19,10,10,87,5,92,None
20,1,1,9,4,13,None
20,2,2,13,5,18,None
20,3,3,18,3,21,None
20,4,4,25,5,30,None
20,5,5,34,7,41,None
20,6,6,43,9,52,None
20,7,7,52,2,54,None
20,8,8,54,4,58,None
20,9,9,59,5,64,None
20,10,10,67,8,75,None
