Job,Operation,Machine,Start,Duration,End,Worker
1,1,1,422,29,451,None
1,2,2,588,9,597,None
1,3,3,703,49,752,None
1,4,4,798,62,860,None
1,5,5,944,44,988,None
2,1,1,89,43,132,None
2,2,2,133,75,208,None
2,3,4,218,69,287,None
2,4,3,287,46,333,None
2,5,5,338,72,410,None
3,1,2,692,91,783,None
3,2,1,802,39,841,None
3,3,3,841,90,931,None
3,4,5,988,12,1000,None
3,5,4,1026,45,1071,None
4,1,2,486,81,567,None
4,2,1,622,71,693,None
4,3,5,935,9,944,None
4,4,3,980,85,1065,None
4,5,4,1071,22,1093,None
5,1,3,333,14,347,None
5,2,2,464,22,486,None
5,3,1,510,26,536,None
5,4,4,566,21,587,None
5,5,5,609,72,681,None
6,1,3,197,84,281,None
6,2,2,412,52,464,None
6,3,5,475,48,523,None
6,4,1,905,47,952,None
6,5,4,1020,6,1026,None
7,1,2,0,46,46,None
7,2,1,329,61,390,None
7,3,3,472,32,504,None
7,4,4,677,32,709,None
7,5,5,872,30,902,None
8,1,3,166,31,197,None
8,2,2,338,46,384,None
8,3,1,390,32,422,None
8,4,4,458,19,477,None
8,5,5,736,36,772,None
9,1,1,13,76,89,None
9,2,4,89,76,165,None
9,3,3,523,85,608,None
9,4,2,783,40,823,None
9,5,5,846,26,872,None
10,1,2,607,85,692,None
10,2,3,752,61,813,None
10,3,1,841,64,905,None
10,4,4,973,47,1020,None
10,5,5,1131,90,1221,None
11,1,2,55,78,133,None
11,2,4,287,36,323,None
11,3,1,451,11,462,None
11,4,5,553,56,609,None
11,5,3,1065,21,1086,None
12,1,3,0,90,90,None
12,2,1,318,11,329,None
12,3,2,384,28,412,None
12,4,4,412,46,458,None
12,5,5,523,30,553,None
13,1,1,233,85,318,None
13,2,3,398,74,472,None
13,3,2,597,10,607,None
13,4,4,709,89,798,None
13,5,5,902,33,935,None
14,1,3,608,95,703,None
14,2,1,703,99,802,None
14,3,2,823,52,875,None
14,4,4,875,98,973,None
14,5,5,1088,43,1131,None
15,1,1,132,6,138,None
15,2,2,208,61,269,None
15,3,5,269,69,338,None
15,4,3,931,49,980,None
15,5,4,1093,53,1146,None
16,1,2,46,2,48,None
16,2,1,138,95,233,None
16,3,4,323,72,395,None
16,4,5,410,65,475,None
16,5,3,813,25,838,None
17,1,1,473,37,510,None
17,2,3,510,13,523,None
17,3,2,567,21,588,None
17,4,4,588,89,677,None
17,5,5,681,55,736,None
18,1,1,536,86,622,None
18,2,2,875,74,949,None
18,3,5,1000,88,1088,None
18,4,3,1088,48,1136,None
18,5,4,1146,79,1225,None
19,1,2,269,69,338,None
19,2,3,347,51,398,None
19,3,1,462,11,473,None
19,4,4,477,89,566,None
19,5,5,772,74,846,None
20,1,1,0,13,13,None
20,2,2,48,7,55,None
20,3,3,90,76,166,None
20,4,4,166,52,218,None
20,5,5,218,45,263,None
