Job,Operation,Machine,Start,Duration,End,Worker
1,1,1,37,29,66,None
1,2,2,66,9,75,None
1,3,3,140,49,189,None
1,4,4,189,62,251,None
1,5,5,251,44,295,None
2,1,1,776,43,819,None
2,2,2,819,75,894,None
2,3,4,957,69,1026,None
2,4,3,1026,46,1072,None
2,5,5,1096,72,1168,None
3,1,2,426,91,517,None
3,2,1,517,39,556,None
3,3,3,556,90,646,None
3,4,5,658,12,670,None
3,5,4,1149,45,1194,None
4,1,2,569,81,650,None
4,2,1,650,71,721,None
4,3,5,744,9,753,None
4,4,3,1072,85,1157,None
4,5,4,1194,22,1216,None
5,1,3,542,14,556,None
5,2,2,728,22,750,None
5,3,1,750,26,776,None
5,4,4,794,21,815,None
5,5,5,929,72,1001,None
6,1,3,316,84,400,None
6,2,2,517,52,569,None
6,3,5,610,48,658,None
6,4,1,961,47,1008,None
6,5,4,1143,6,1149,None
7,1,2,0,46,46,None
7,2,1,449,61,510,None
7,3,3,510,32,542,None
7,4,4,726,32,758,None
7,5,5,899,30,929,None
8,1,3,0,31,31,None
8,2,2,760,46,806,None
8,3,1,929,32,961,None
8,4,4,1026,19,1045,None
8,5,5,1060,36,1096,None
9,1,1,277,76,353,None
9,2,4,524,76,600,None
9,3,3,864,85,949,None
9,4,2,981,40,1021,None
9,5,5,1034,26,1060,None
10,1,2,341,85,426,None
10,2,3,449,61,510,None
10,3,1,556,64,620,None
10,4,4,679,47,726,None
10,5,5,753,90,843,None
11,1,2,650,78,728,None
11,2,4,758,36,794,None
11,3,1,819,11,830,None
11,4,5,843,56,899,None
11,5,3,974,21,995,None
12,1,3,50,90,140,None
12,2,1,266,11,277,None
12,3,2,313,28,341,None
12,4,4,389,46,435,None
12,5,5,580,30,610,None
13,1,1,364,85,449,None
13,2,3,646,74,720,None
13,3,2,750,10,760,None
13,4,4,815,89,904,None
13,5,5,1001,33,1034,None
14,1,3,720,95,815,None
14,2,1,830,99,929,None
14,3,2,929,52,981,None
14,4,4,1045,98,1143,None
14,5,5,1168,43,1211,None
15,1,1,152,6,158,None
15,2,2,178,61,239,None
15,3,5,401,69,470,None
15,4,3,815,49,864,None
15,5,4,904,53,957,None
16,1,2,46,2,48,None
16,2,1,171,95,266,None
16,3,4,317,72,389,None
16,4,5,515,65,580,None
16,5,3,949,25,974,None
17,1,1,0,37,37,None
17,2,3,37,13,50,None
17,3,2,75,21,96,None
17,4,4,96,89,185,None
17,5,5,185,55,240,None
18,1,1,66,86,152,None
18,2,2,239,74,313,None
18,3,5,313,88,401,None
18,4,3,401,48,449,None
18,5,4,600,79,679,None
19,1,2,96,69,165,None
19,2,3,265,51,316,None
19,3,1,353,11,364,None
19,4,4,435,89,524,None
19,5,5,670,74,744,None
20,1,1,158,13,171,None
20,2,2,171,7,178,None
20,3,3,189,76,265,None
20,4,4,265,52,317,None
20,5,5,470,45,515,None
