Job,Operation,Machine,Start,Duration,End,Worker
1,1,1,1332,887,2219,None
1,2,2,2762,447,3209,None
1,3,3,3727,234,3961,None
1,4,4,3961,159,4120,None
1,5,5,4385,201,4586,None
1,6,6,5067,555,5622,None
1,7,7,5622,463,6085,None
1,8,8,6393,456,6849,None
1,9,9,6849,753,7602,None
2,1,1,3884,799,4683,None
2,2,2,4883,779,5662,None
2,3,3,5662,567,6229,None
2,4,4,6305,267,6572,None
2,5,5,6572,478,7050,None
2,6,6,7050,444,7494,None
2,7,7,7494,123,7617,None
2,8,8,7737,789,8526,None
2,9,9,8549,21,8570,None
3,1,1,2219,999,3218,None
3,2,2,3218,999,4217,None
3,3,3,4217,852,5069,None
3,4,4,5069,483,5552,None
3,5,5,5552,520,6072,None
3,6,6,6072,120,6192,None
3,7,7,6192,456,6648,None
3,8,8,6849,630,7479,None
3,9,9,7602,427,8029,None
4,1,1,3218,666,3884,None
4,2,2,4217,666,4883,None
4,3,3,5069,140,5209,None
4,4,4,5552,753,6305,None
4,5,5,6305,145,6450,None
4,6,6,6450,142,6592,None
4,7,7,6648,789,7437,None
4,8,8,7479,258,7737,None
4,9,9,8029,520,8549,None
5,1,1,0,663,663,None
5,2,2,663,25,688,None
5,3,3,688,222,910,None
5,4,4,910,420,1330,None
5,5,5,1330,699,2029,None
5,6,6,2029,578,2607,None
5,7,7,2607,876,3483,None
5,8,8,3483,741,4224,None
5,9,9,4224,142,4366,None
6,1,1,777,333,1110,None
6,2,2,1318,558,1876,None
6,3,3,1876,558,2434,None
6,4,4,2593,159,2752,None
6,5,5,2815,875,3690,None
6,6,6,3690,965,4655,None
6,7,7,4655,543,5198,None
6,8,8,5198,36,5234,None
6,9,9,5334,534,5868,None
7,1,1,1110,222,1332,None
7,2,2,1876,886,2762,None
7,3,3,2762,965,3727,None
7,4,4,3727,25,3752,None
7,5,5,3752,633,4385,None
7,6,6,4655,412,5067,None
7,7,7,5198,210,5408,None
7,8,8,5408,985,6393,None
7,9,9,6393,157,6550,None
8,1,1,663,114,777,None
8,2,2,777,541,1318,None
8,3,3,1318,412,1730,None
8,4,4,1730,863,2593,None
8,5,5,2593,222,2815,None
8,6,6,2815,25,2840,None
8,7,7,3483,123,3606,None
8,8,8,4224,214,4438,None
8,9,9,4438,896,5334,None
