Job,Operation,Machine,Start,Duration,End,Worker
1,1,4,0,5,5,None
1,2,4,10,5,15,None
1,3,6,16,11,27,None
1,4,2,27,1,28,None
1,5,5,28,6,34,None
1,6,5,34,2,36,None
1,7,5,36,2,38,None
1,8,1,153,17,170,None
1,9,8,170,5,175,None
1,10,6,175,2,177,None
2,1,7,0,3,3,None
2,2,1,17,17,34,None
2,3,2,34,1,35,None
2,4,2,35,10,45,None
2,5,4,47,11,58,None
2,6,6,99,15,114,None
2,7,8,114,11,125,None
2,8,2,125,1,126,None
2,9,8,126,3,129,None
2,10,6,142,2,144,None
3,1,3,0,3,3,None
3,2,2,3,1,4,None
3,3,4,34,5,39,None
3,4,5,39,6,45,None
3,5,8,48,3,51,None
3,6,6,70,2,72,None
3,7,3,79,13,92,None
3,8,5,92,2,94,None
3,9,1,136,17,153,None
3,10,2,153,1,154,None
4,1,4,5,5,10,None
4,2,3,10,3,13,None
4,3,4,15,11,26,None
4,4,8,26,3,29,None
4,5,6,40,15,55,None
4,6,2,55,1,56,None
4,7,5,56,2,58,None
4,8,7,64,3,67,None
4,9,1,170,17,187,None
4,10,6,187,3,190,None
5,1,7,3,13,16,None
5,2,8,51,19,70,None
5,3,5,70,2,72,None
5,4,4,76,5,81,None
5,5,6,81,18,99,None
5,6,2,99,1,100,None
5,7,5,100,2,102,None
5,8,5,108,6,114,None
5,9,3,114,3,117,None
5,10,2,126,10,136,None
6,1,2,1,1,2,None
6,2,7,29,13,42,None
6,3,4,42,5,47,None
6,4,3,49,16,65,None
6,5,4,65,11,76,None
6,6,8,76,5,81,None
6,7,8,81,3,84,None
6,8,4,90,5,95,None
6,9,5,102,6,108,None
6,10,3,111,3,114,None
7,1,5,0,10,10,None
7,2,8,13,3,16,None
7,3,2,16,1,17,None
7,4,1,85,17,102,None
7,5,7,103,13,116,None
7,6,2,116,1,117,None
7,7,5,117,2,119,None
7,8,4,122,11,133,None
7,9,4,133,5,138,None
7,10,6,138,2,140,None
8,1,6,0,2,2,None
8,2,1,68,17,85,None
8,3,4,85,5,90,None
8,4,7,90,13,103,None
8,5,8,103,5,108,None
8,6,8,108,3,111,None
8,7,4,111,11,122,None
8,8,2,122,1,123,None
8,9,4,149,5,154,None
8,10,5,154,5,159,None
9,1,1,0,17,17,None
9,2,8,17,5,22,None
9,3,6,27,11,38,None
9,4,6,38,2,40,None
9,5,6,55,15,70,None
9,6,8,70,3,73,None
9,7,5,73,2,75,None
9,8,2,86,1,87,None
9,9,6,119,18,137,None
9,10,4,154,5,159,None
10,1,1,34,17,51,None
10,2,7,51,13,64,None
10,3,5,64,2,66,None
10,4,3,66,13,79,None
10,5,8,84,3,87,None
10,6,4,100,5,105,None
10,7,6,116,3,119,None
10,8,6,140,2,142,None
10,9,7,142,3,145,None
10,10,8,150,5,155,None
11,1,2,0,1,1,None
11,2,8,29,19,48,None
11,3,7,48,3,51,None
11,4,4,58,5,63,None
11,5,6,72,3,75,None
11,6,1,119,17,136,None
11,7,3,136,3,139,None
11,8,5,139,2,141,None
11,9,8,141,5,146,None
11,10,6,147,18,165,None
12,1,8,10,3,13,None
12,2,5,13,2,15,None
12,3,3,15,16,31,None
12,4,1,51,17,68,None
12,5,2,68,18,86,None
12,6,6,114,2,116,None
12,7,5,119,2,121,None
12,8,5,121,5,126,None
12,9,8,129,11,140,None
12,10,2,140,1,141,None
13,1,8,0,5,5,None
13,2,5,10,2,12,None
13,3,3,31,18,49,None
13,4,2,49,1,50,None
13,5,7,67,13,80,None
13,6,7,80,3,83,None
13,7,8,87,11,98,None
13,8,3,98,13,111,None
13,9,6,144,3,147,None
13,10,8,147,3,150,None
14,1,6,2,11,13,None
14,2,5,15,2,17,None
14,3,2,17,1,18,None
14,4,2,18,1,19,None
14,5,5,19,6,25,None
14,6,4,95,5,100,None
14,7,7,116,13,129,None
14,8,5,129,2,131,None
14,9,4,138,11,149,None
14,10,1,187,17,204,None
15,1,8,5,5,10,None
15,2,6,13,3,16,None
15,3,7,16,13,29,None
15,4,4,29,5,34,None
15,5,7,42,3,45,None
15,6,1,102,17,119,None
15,7,3,119,13,132,None
15,8,5,132,2,134,None
15,9,3,139,18,157,None
15,10,2,157,1,158,None
