Job,Operation,Machine,Start,Duration,End,Worker
1,1,1,1,1,2,None
1,2,2,3,1,4,None
1,3,3,6,1,7,None
1,4,4,11,4,15,None
1,5,5,17,3,20,None
1,6,6,20,5,25,None
1,7,7,25,5,30,None
1,8,8,30,7,37,None
1,9,9,37,6,43,None
1,10,10,43,4,47,None
2,1,1,412,2,414,None
2,2,2,425,5,430,None
2,3,3,446,4,450,None
2,4,4,483,3,486,None
2,5,5,497,1,498,None
2,6,6,501,9,510,None
2,7,7,510,5,515,None
2,8,8,515,4,519,None
2,9,9,521,7,528,None
2,10,10,530,0,530,None
3,1,1,35,5,40,None
3,2,2,42,6,48,None
3,3,3,49,8,57,None
3,4,4,57,4,61,None
3,5,5,66,4,70,None
3,6,6,73,2,75,None
3,7,7,81,5,86,None
3,8,8,86,6,92,None
3,9,9,106,7,113,None
3,10,10,113,5,118,None
4,1,1,353,4,357,None
4,2,2,366,1,367,None
4,3,3,375,5,380,None
4,4,4,404,6,410,None
4,5,5,412,5,417,None
4,6,6,422,7,429,None
4,7,7,432,9,441,None
4,8,8,443,2,445,None
4,9,9,455,6,461,None
4,10,10,474,2,476,None
5,1,1,392,4,396,None
5,2,2,402,4,406,None
5,3,3,420,2,422,None
5,4,4,451,7,458,None
5,5,5,462,3,465,None
5,6,6,469,6,475,None
5,7,7,477,5,482,None
5,8,8,483,2,485,None
5,9,9,495,4,499,None
5,10,10,505,1,506,None
6,1,1,83,7,90,None
6,2,2,90,6,96,None
6,3,3,106,2,108,None
6,4,4,116,5,121,None
6,5,5,124,4,128,None
6,6,6,133,1,134,None
6,7,7,144,4,148,None
6,8,8,158,7,165,None
6,9,9,170,5,175,None
6,10,10,177,5,182,None
7,1,1,367,8,375,None
7,2,2,375,5,380,None
7,3,3,389,8,397,None
7,4,4,417,7,424,None
7,5,5,424,9,433,None
7,6,6,436,5,441,None
7,7,7,448,3,451,None
7,8,8,453,5,458,None
7,9,9,470,1,471,None
7,10,10,487,5,492,None
8,1,1,264,4,268,None
8,2,2,282,2,284,None
